fileid,mic_file,text_file,gt_doa,pred_doa,spk,wer,edit_distance,ref_words,ipdnet2_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis
69,mic_fileid_69_doa304_3spk.wav,text_fileid_69_doa304_spk1.txt,304,336,1,1.3823529411764706,47,34,0.13724654099951294,4.587495636998938,0.530306940000628,5.255049117999079,OF GOLD RINGS AND SILVER CROSSES GATHERED IN HARVEST TIME IN FURROWS SOWN WITH CORPSES DID NOT AMOUNT TO A LARGE TOTAL AND DID NOT CARRY THIS SUTLER TURNED EATING HOUSE KEEPER VERY FAR,"Always get your money in advance. The fact near you. Yes, better fit the shirt. But I think the whole of this climate, Mr. Carp, is always much better about money. Don't you believe it? Don't you believe it, my poor man, son of the other? You..."
69,mic_fileid_69_doa334_3spk.wav,text_fileid_69_doa334_spk3.txt,334,336,3,0.41304347826086957,19,46,0.13724654099951294,4.587495636998938,0.5404685849998714,5.265210762998322,ALWAYS GET YOUR MONEY IN ADVANCE IS THAT CLEAR TO YOU YES SIR SAID FISHER BUT I THINK YOU WILL ALWAYS FIND THAT MISTER KARA IS ALWAYS MOST GENEROUS ABOUT MONEY DON'T YOU BELIEVE IT DON'T YOU BELIEVE IT MY POOR MAN SAID THE OTHER YOU,"Always get your money in advance. The fact near you. Yes, better fit the shirt. But I think the whole of this climate, Mr. Carp, is always much better about money. Don't you believe it? Don't you believe it, my poor man, son of the other? You..."
70,mic_fileid_70_doa238_3spk.wav,text_fileid_70_doa238_spk3.txt,238,233,3,0.275,11,40,0.14458125600049243,5.41611839899997,0.436183935000372,5.996883590000834,UNCONSCIOUS IS NO LONGER A NAME FOR WHAT IS AT THAT TIME LATENT THE UNCONSCIOUS IS AN ESPECIAL PSYCHIC REALM WITH WISH IMPULSES OF ITS OWN WITH ITS OWN METHOD OF EXPRESSION AND WITH A PSYCHIC MECHANISM PECULIAR TO ITSELF,"Unconscious is no longer a need for what is at that time late. The unconscious is an especially psychic realm with which it impulses at the time, with its own method of expression, and with the psychic mechanism, a killer to itself."
70,mic_fileid_70_doa288_3spk.wav,text_fileid_70_doa288_spk1.txt,288,233,1,0.9375,45,48,0.14458125600049243,5.41611839899997,0.4299012870005754,5.990600942001038,AND THEN SAT DOWN UNTIL IT SHOULD STOP ACHING WAIT FOR ME HE CALLED OUT TO HIS BROTHERS AND SISTERS I'M COMING IN A MINUTE THE OTHER LITTLE TURTLES WAITED BUT WHEN HIS TOE WAS COMFORTABLE AGAIN AND HE STARTED TOWARD THEM HE MET A VERY INTERESTING SNAIL,"Unconscious is no longer a need for what is at that time late. The unconscious is an especially psychic realm with which it impulses at the time, with its own method of expression, and with the psychic mechanism, a killer to itself."
70,mic_fileid_70_doa345_3spk.wav,text_fileid_70_doa345_spk2.txt,345,351,2,0.3448275862068966,20,58,0.14458125600049243,5.41611839899997,0.5424620430003415,6.103161698000804,IF YOU ARE LUCKY COME AND PAY AND IN THE MEANTIME GIVE ME YOUR NAMES FOR THE ACCOUNT SO THAT IF YOU HAVE TO LEAVE I MAY HAVE A CLAIM ON THE TENT WE CONSULTED TOGETHER AND AGREED TO HIS TERMS WE THEN HAD NOBBLERS ALL ROUND TOOK POSSESSION OF OUR GOODS AND MOVED INTO OUR NEW TENT,"If you are left having paid, and in the meantime, give the arrange to the cash so that if you have to leave, I may have a claim on the tent. We can salt it together and agree to his choice. We then have nodders all round, session of our goods, and use to our new tent."
71,mic_fileid_71_doa92_3spk.wav,text_fileid_71_doa92_spk1.txt,92,89,1,0.06451612903225806,4,62,0.14112516200020764,5.379661599999963,0.5554002710005079,6.076187033000679,HAD WE SUCCEEDED IN GETTING A FEW GOOD FIRES UPON THEM IN FLANK WE SHOULD HAVE SENT THESE BRAVE VIRGINIANS TO THE RIGHT ABOUT AYE AND THAT IN DOUBLE QUICK TIME CRIED THE COLONEL MAKING THE OTHER LEG FOLLOW ITS COMPANION THEN IT WAS NECESSARY TO ROUT THE GUIDES YOU KNOW AND THE MOVEMENT GAVE THEM THE BEST POSSIBLE OPPORTUNITY TO CHARGE,"Had we succeeded in getting a few good fires upon them in flank, we should have sent these brave Virginians to the right about. I and them in double quick time cried the Colonel making the other leg follow his companion. Then it was necessary to wrap the guides, you know, and the movement gave them the best possible opportunity to charge."
71,mic_fileid_71_doa260_3spk.wav,text_fileid_71_doa260_spk3.txt,260,178,3,1.0,41,41,0.14112516200020764,5.379661599999963,0.5465231810003388,6.0673099430005095,AND TEN YEARS HENCE YOU WILL LOOK BACK WITH PRIDE UPON HAVING CONTRIBUTED YOUR PART TO THE FORMATION OF ONE WHOM ALL HERE AT SAINT PETERSBURG NOT SOLDIERS ONLY BUT WE DIPLOMATES LOOK UPON AS CERTAIN TO PROVE A GREAT MAN,Pablo suffered a serious affective pain from a 1.35 meterそうakee on locally used
71,mic_fileid_71_doa356_3spk.wav,text_fileid_71_doa356_spk2.txt,356,353,2,0.225,9,40,0.14112516200020764,5.379661599999963,0.43428698100069596,5.955073743000867,WOMEN TOO HAD THEIR SUCCESSES IN THE AUTUMN OF LIFE WITNESS NINON AND MARION SUCH WERE THE MODELS OF THE DAY JOSIANA AND DAVID CARRIED ON A FLIRTATION OF A PARTICULAR SHADE THEY DID NOT LOVE THEY PLEASED EACH OTHER,"Women too had their successes in the autumn of life, witnessed me now and admiring on, such were the models of day. Josiana and David carried on a flirtation of a particular shape. They did not know if they pleased each other."
72,mic_fileid_72_doa57_3spk.wav,text_fileid_72_doa57_spk1.txt,57,54,1,0.3111111111111111,14,45,0.14126893000047858,4.948974163999992,0.5297827920003328,5.620025886000803,YOUR DAUGHTER WILL BE MARRIED TO MORROW IF NOT TO DAY IN A WEEK IF NOT TO MORROW AND I DO NOT THINK YOU CAN REGRET THE INTENDED HUSBAND OF YOUR DAUGHTER MADAME DANGLARS GAZED ON VILLEFORT STUPEFIED TO FIND HIM SO ALMOST INSULTINGLY CALM,"Your daughter will be married tomorrow, if not today, in a week, if not tomorrow. And I do not think you can regret the intended husband of your daughter. Madame Denguara gazed on Velofor. It was a stupified defiance of almost insultingly calm."
72,mic_fileid_72_doa121_3spk.wav,text_fileid_72_doa121_spk3.txt,121,121,3,0.26666666666666666,12,45,0.14126893000047858,4.948974163999992,0.5296721100003197,5.61991520400079,AS WE SPED AFTER HIM I LOOKED BACK THE HORSEMEN HAD RECOVERED WERE NOW A SCANT HALF MILE FROM WHERE THE ROAD SWEPT PAST THE FORTRESS I SAW THAT WITH THEIR SWORDS THE HORSEMEN BORE GREAT BOWS A LITTLE CLOUD OF ARROWS SPARKLED FROM THEM,"As we spent after him, I looked back. The horse-bed had recovered. We're now a scant half-mile from where the rest looked past the fortress. I saw that with their swords, the horse-bed bore great foes, little slown-of-heroes, sparkled from them."
72,mic_fileid_72_doa223_3spk.wav,text_fileid_72_doa223_spk2.txt,223,223,2,0.32432432432432434,12,37,0.14126893000047858,4.948974163999992,0.4006849540000985,5.490928048000569,HOW SOON KEYS WERE ADDED TO THE MONOCHORD AS THIS MEASURING INSTRUMENT WAS NAMED CANNOT POSITIVELY BE ASCERTAINED WE MAY SAFELY ASSUME IT WAS NOT SLOW IN ADOPTING THE RUDE KEYBOARD ASCRIBED BY TRADITION TO PAN PIPES,"How soon keys were added to the monochord as this measurement was made, did not positively be ascertained. We may safely assume it was not slowed in the doctrine of the root keyboard ascribed by tradition to handbikes."
73,mic_fileid_73_doa97_3spk.wav,text_fileid_73_doa97_spk1.txt,97,93,1,0.1935483870967742,6,31,0.12872070699995675,3.9730138460008675,0.36261435100004746,4.464348904000872,CARLING'S PEN TRAVELLED HALTINGLY ACROSS THE PAPER THEN WITH A QUEER LOW CRY AS HE SIGNED HIS NAME HE DROPPED THE PEN FROM HIS FINGERS AND RISING UNSTEADILY FROM HIS CHAIR,"Carling's pen traveled alternately across the paper deck, with a queer, low-cry as he signed his name. We dropped the pen from his fingers, and, rising unsteadily from his chair."
73,mic_fileid_73_doa130_3spk.wav,text_fileid_73_doa130_spk3.txt,130,116,3,1.0,27,27,0.12872070699995675,3.9730138460008675,1.104980555000111,5.206715108000935,THE NEW REPUBLIC OF FRANCE CHANGED THE NAME OF THIS SHIP ON APRIL SIXTEENTH OF THAT SAME YEAR IT JOINED THE SQUADRON AT BREST UNDER REAR ADMIRAL,
73,mic_fileid_73_doa237_3spk.wav,text_fileid_73_doa237_spk2.txt,237,190,2,1.0,30,30,0.12872070699995675,3.9730138460008675,0.06626106599924242,4.167995619000067,AND COSETTE NESTLING CLOSE TO MARIUS CARESSED HIS EAR WITH AN ANGELIC WHISPER SO IT IS TRUE MY NAME IS MARIUS I AM MADAME THOU THESE TWO CREATURES WERE RESPLENDENT,
74,mic_fileid_74_doa76_3spk.wav,text_fileid_74_doa76_spk2.txt,76,67,2,0.3870967741935484,12,31,0.13218853499984107,5.127690371999051,0.35844330500003707,5.61832221199893,I ADMIT I WAS SOMEWHAT UNREASONABLE I'LL TALK TO ALFRED AND ROBERT AND SEE WHAT I CAN DO VERY WELL SAID ESTHER QUIETLY THE MATTER OF THE PLUMS ISN'T MY BUSINESS,I think I was somewhat unreasonable. I'll talk to Alfred and Robert and see what I can do. Very well. That's fine. So marry a couple of different lives.
74,mic_fileid_74_doa116_3spk.wav,text_fileid_74_doa116_spk1.txt,116,121,1,0.21951219512195122,9,41,0.13218853499984107,5.127690371999051,0.5028450099998736,5.762723916998766,LIKE THIS HE SAID IT DOES ME GOOD YOU DON'T KNOW WHAT IT IS TO ME YOU DON'T WORDS SEEMED TO FAIL HIM IT WAS A DISTINCT GLIMPSE HE WAS A YOUNGSTER OF THE SORT YOU LIKE TO SEE ABOUT YOU,"Like this, he said. And it does make good. You don't know what it is to me. You don't... Watering seemed a failing. It was a distinct glimpse. It was a youngster of a sort you'd like to see about you."
74,mic_fileid_74_doa172_3spk.wav,text_fileid_74_doa172_spk3.txt,172,121,3,1.4444444444444444,39,27,0.13218853499984107,5.127690371999051,0.5101440520002143,5.770022958999107,WOULD SUDDENLY EXTRICATE ME FROM SEEMINGLY INSURMOUNTABLE DIFFICULTIES SOMETIMES WHEN NATURE OVERCOME BY HUNGER SANK UNDER THE EXHAUSTION A REPAST WAS PREPARED FOR ME IN THE DESERT,"Like this, he said. And it does make good. You don't know what it is to me. You don't... Watering seemed a failing. It was a distinct glimpse. It was a youngster of a sort you'd like to see about you."
75,mic_fileid_75_doa172_3spk.wav,text_fileid_75_doa172_spk2.txt,172,186,2,1.0,39,39,0.19897696799944242,5.225837957999829,0.06979220100038219,5.494607126999654,IS IT A FIGHT ASKED PHIL ADAMS WHO SAW BY OUR FRESHNESS THAT WE HAD NOT YET GOT TO WORK YES IT'S A FIGHT I ANSWERED UNLESS CONWAY WILL ASK WALLACE'S PARDON PROMISE NEVER TO HECTOR ME IN FUTURE,
75,mic_fileid_75_doa204_3spk.wav,text_fileid_75_doa204_spk1.txt,204,199,1,0.9761904761904762,41,42,0.19897696799944242,5.225837957999829,1.8239315700002408,7.248746495999512,BUT IT WAS NOT IN MISTER WESTON'S NATURE TO IMAGINE THAT ANY CAPRICE COULD BE STRONG ENOUGH TO AFFECT ONE SO DEAR AND AS HE BELIEVED SO DESERVEDLY DEAR HE SAW HIS SON EVERY YEAR IN LONDON AND WAS PROUD OF HIM,But with all due
75,mic_fileid_75_doa243_3spk.wav,text_fileid_75_doa243_spk3.txt,243,199,3,0.9661016949152542,57,59,0.19897696799944242,5.225837957999829,1.7889380249998794,7.213752950999151,AND HE POINTED WITH HIS FINGERS AT THE SHOP GIRL YOU MUST GIVE HER TWO KISSES FOR THAT HEAP OF BARLEY SUGAR LOOKING AT BOBBY'S MOUTH AT THE TIME ONE WOULD HAVE SAID THAT HIS KISSES MIGHT BE DISPENSED WITH WHEN THEY WERE AGAIN IN THE PONY CARRIAGE BEHIND THE IMPATIENT PUCK AND WERE WELL AWAY FROM THE DOOR,"But with all the research, including pretty good technologies we are starting to look back once again and I think it's a really strong start for us tonight. First of all, thank you for watching our conversation."
76,mic_fileid_76_doa66_3spk.wav,text_fileid_76_doa66_spk1.txt,66,63,1,0.07142857142857142,3,42,0.14140040700021927,5.0222372179996455,0.4656864210001004,5.629324045999965,AND YET THESE MUST BE REACHED BEFORE JUNE OR THE YEAR'S EXPEDITION WOULD BE OF LITTLE AVAIL EVERY BLACKSMITH'S SHOP RUNG WITH THE RHYTHMICAL CLANG OF BUSY HAMMERS BEATING OUT OLD IRON SUCH AS HORSESHOES NAILS OR STUBS INTO THE GREAT HARPOONS,"And yet these must be reached before June, where the year's expedition would be of little avail. Every blacksmith's shop run with a rhythmical clang of busy hammers, beating out old iron such as horseshoes, nails or stubs, into the great harpoons."
76,mic_fileid_76_doa179_3spk.wav,text_fileid_76_doa179_spk2.txt,179,180,2,0.2619047619047619,11,42,0.14140040700021927,5.0222372179996455,0.4306505399999878,5.594288164999853,WHEN WE FELL ASLEEP THAT NIGHT IT WAS WITHOUT VISIONS OF NEW FOUND WEALTH AND YET LATER I DID TACKLE A QUARTER SECTION OF THAT HEAVIEST TIMBER LAND AND NEVER LET UP UNTIL THE LAST TREE LOG STUMP AND ROOT HAD DISAPPEARED,"When we fell asleep that night, it was without visions of a new fellow with us, and yet later, I did tackle a quarter section of that heaviest temperate, and never let a beautiful last tree, log, stomp, and root, it disappeared."
76,mic_fileid_76_doa255_3spk.wav,text_fileid_76_doa255_spk3.txt,255,180,3,1.1081081081081081,41,37,0.14140040700021927,5.0222372179996455,0.45201155100039614,5.615649176000261,HE ADMITTED THE OLDER OFFICER AND SLAMMED THE DOOR UPON ME AGAIN AND IMMEDIATELY REOPENED IT GREGG KEEP THE PASSENGERS QUIETED TELL THEM EVERYTHING'S ALL RIGHT MISS PRINCE GOT FRIGHTENED THAT'S ALL THEN GO TO THE TURRET,"When we fell asleep that night, it was without visions of a new fellow with us, and yet later, I did tackle a quarter section of that heaviest temperate, and never let a beautiful last tree, log, stomp, and root, it disappeared."
77,mic_fileid_77_doa164_3spk.wav,text_fileid_77_doa164_spk2.txt,164,159,2,0.13333333333333333,4,30,0.1326799199996458,4.52538955899945,0.2927446500007136,4.950814128999809,IF SUCH A SOCIETY WERE FORMED IT WOULD NECESSARILY TAKE MANY PROBLEMS OF THE RACE UNDER CONSIDERATION AND THE OFFICIALS AT WASHINGTON AND IN THE FIELD ARE SENSITIVE TO CRITICISM,"Since a society was born, it would necessarily take many problems of the race under consideration, and the officials at Washington and in the field are sensitive to criticism."
77,mic_fileid_77_doa267_3spk.wav,text_fileid_77_doa267_spk1.txt,267,346,1,1.2058823529411764,41,34,0.1326799199996458,4.52538955899945,0.43059523000010813,5.088664708999204,GRANDEUR SAID PANGLOSS IS EXTREMELY DANGEROUS ACCORDING TO THE TESTIMONY OF PHILOSOPHERS FOR IN SHORT EGLON KING OF MOAB WAS ASSASSINATED BY EHUD ABSALOM WAS HUNG BY HIS HAIR AND PIERCED WITH THREE DARTS,"A tall man in a black robe stood by his shoulder pointing to the half of the door into the home. This man was shoving close to his ear, and yet what was said was indistinct because of the tremendous uproar from the great theater."
77,mic_fileid_77_doa343_3spk.wav,text_fileid_77_doa343_spk3.txt,343,346,3,0.15555555555555556,7,45,0.1326799199996458,4.52538955899945,0.45225734499945247,5.110326823998548,A TALL MAN IN A BLACK ROBE STOOD BY HIS SHOULDER AND POINTED TO THE HALF OPEN DOOR INTO THE HALL THIS MAN WAS SHOUTING CLOSE TO HIS EAR AND YET WHAT WAS SAID WAS INDISTINCT BECAUSE OF THE TREMENDOUS UPROAR FROM THE GREAT THEATRE,"A tall man in a black robe stood by his shoulder pointing to the half of the door into the home. This man was shoving close to his ear, and yet what was said was indistinct because of the tremendous uproar from the great theater."
78,mic_fileid_78_doa78_3spk.wav,text_fileid_78_doa78_spk1.txt,78,76,1,0.13636363636363635,6,44,0.15123674200003734,4.585499011000138,0.45576852000067447,5.19250427300085,I PRAY GOD HE MAY REMEMBER THESE THINGS NOW HE IS RETURNED IN SAFETY AT THIS PLACE THE SUN NOW GETTING HIGHER WHAT WITH THE BEAMS AND HEAT OF THE SUN AND THE SMOKE OF THE WIGWAMS I THOUGHT I SHOULD HAVE BEEN BLIND,"I pray, God, you may remember these things now. He has returned in safety. At this place, the sun now will get higher. One with the beams and heat of the sun and the smoke of the wigwalt. I thought I should have been blind."
78,mic_fileid_78_doa218_3spk.wav,text_fileid_78_doa218_spk2.txt,218,210,2,0.918918918918919,34,37,0.15123674200003734,4.585499011000138,0.4283799020004153,5.165115655000591,BY YOUR OWN TESTIMONY YOU STAND CONVICTED OF APPLYING A PROCESS WHICH DEPRIVES YOUR SUBJECTS OF THE INALIENABLE RIGHT AND POWER OF INDIVIDUAL SELF CONTROL IN PROPORTION AS YOU DEPRIVE HIM OF THE POWER OF SELF CONTROL,"Bar-Gioro Testament, you sacked and you are a part of us. What part of your public life is the name of a Russian baron of the Civil Civil Code? You support the district department of the power of the Civil Civil Code?"
78,mic_fileid_78_doa327_3spk.wav,text_fileid_78_doa327_spk3.txt,327,350,3,1.0,51,51,0.15123674200003734,4.585499011000138,0.5605026230005024,5.297238376000678,WHICH IS CONTINUED AS A DIVISION BETWEEN TWO FIELDS WHICH FORM PART OF THE FARM LAND BEHIND THE WOOD BY WALKING ALONG THIS THE MURDERER MIGHT HAVE LEFT THE WOOD WITHOUT LEAVING TRACKS BEHIND HIM A GOOD POINT WIGAN AND WHERE WOULD THAT DITCH LEAD HIM EVENTUALLY TO THE HIGH ROAD,My personal order. Open every door. Do not read All idols asked me for my permission. Hi friends.
79,mic_fileid_79_doa98_3spk.wav,text_fileid_79_doa98_spk1.txt,98,93,1,0.06896551724137931,2,29,0.12696978399981163,4.729315697999482,0.3466066179998961,5.20289209999919,FROM INSULTING OR WRONGING THE PEOPLE OF OTHER NATIONS BUT THEY ALWAYS ARDENTLY ADVOCATE THAT WE IN OUR TURN SHALL TAMELY SUBMIT TO WRONG AND INSULT FROM OTHER NATIONS,from insulting or wronging the people of other nations. But they always ardently uncame that we in our turn shall tainly submit to wrong and insult from other nations.
79,mic_fileid_79_doa242_3spk.wav,text_fileid_79_doa242_spk2.txt,242,233,2,0.09375,3,32,0.12696978399981163,4.729315697999482,0.3025051730000996,5.158790654999393,BUT HE FELT TIRED TO DEATH AND PEERED ROUND AT EVERY BUSH AND TREE WITH PARTICULAR ATTENTION AND ALMOST WITH TERROR EXPECTING EVERY MOMENT TO BE CALLED TO ACCOUNT FOR HIS LIFE,"But he felt tired to death and peered around at every bush and tree, particular attention, and almost grew terror expecting every moment to be called to account for his life."
79,mic_fileid_79_doa322_3spk.wav,text_fileid_79_doa322_spk3.txt,322,341,3,0.9705882352941176,33,34,0.12696978399981163,4.729315697999482,0.733879768999941,5.590165250999235,NOT ONLY TO FORTIFY HIS COURAGE BUT TO ILLUMINATE HIS MIND WITH WISDOM ON THIS IMPORTANT OCCASION THE NIGHT BEFORE THESE MARTIAL ATCHIEVEMENTS WERE TO COMMENCE ZADIG ARRIVED UPON THE BANKS OF THE EUPHRATES,The Best
80,mic_fileid_80_doa69_3spk.wav,text_fileid_80_doa69_spk3.txt,69,64,3,0.25806451612903225,8,31,0.1395480219998717,5.255088795999654,0.35481282099954115,5.749449638999067,THE ORDER OF THE DAY WAS LITERALLY AS FAR AS COLORED MEN WERE CONCERNED NO RIGHTS WHICH WHITE MEN WERE BOUND TO RESPECT CHASKEY BROWN WM HENRY WASHINGTON JAMES ALFRED FRISLEY,"The order of the day was literally as far as other ban were concerned, no rights and droid ban were brought to respect. Chaskey Brown, William Henry Washington, James Alfred Trisley"
80,mic_fileid_80_doa253_3spk.wav,text_fileid_80_doa253_spk2.txt,253,317,2,1.0,42,42,0.1395480219998717,5.255088795999654,0.42497857800026395,5.81961539599979,BUT SHE MUST TAKE CARE THAT FOOLISH EXTRAVAGANT CURATE SHOULD NOT COME NEAR HIM THERE WAS NO KNOWING TO WHAT HE MIGHT PERSUADE HIM POOR POLDIE WAS SO EASILY LED BY ANY SHOW OF NOBILITY ANYTHING THAT LOOKED GRAND OR SELF SACRIFICING,"Perhaps they don't know much about it at the People's Banner Office. I thought Mr. Slide and the People's Banner had gone over to the other side, but... Mr. Slide is pretty wide awake, whatever size thought."
80,mic_fileid_80_doa315_3spk.wav,text_fileid_80_doa315_spk1.txt,315,317,1,0.15789473684210525,6,38,0.1395480219998717,5.255088795999654,0.4197609550001289,5.814397772999655,PERHAPS THEY DON'T KNOW MUCH ABOUT IT AT THE PEOPLE'S BANNER OFFICE I THOUGHT MISTER SLIDE AND THE PEOPLE'S BANNER HAD GONE OVER TO THE OTHER SIDE BUNCE MISTER SLIDE IS PRETTY WIDE AWAKE WHATEVER SIDE HE'S ON,"Perhaps they don't know much about it at the People's Banner Office. I thought Mr. Slide and the People's Banner had gone over to the other side, but... Mr. Slide is pretty wide awake, whatever size thought."
81,mic_fileid_81_doa77_3spk.wav,text_fileid_81_doa77_spk2.txt,77,74,2,0.3333333333333333,12,36,0.14701579700067668,4.314701307000178,0.39452671600065514,4.8562438200015094,AND SHE THOUGHT WITH SINCERE COMPASSION OF HIS APPROACHING DISAPPOINTMENT FOR IN SPITE OF WHAT SHE HAD BELIEVED HERSELF TO OVERHEAR IN THE PUMP ROOM HIS BEHAVIOUR WAS SO INCOMPATIBLE WITH A KNOWLEDGE OF ISABELLA'S ENGAGEMENT,"and she thought was some sort of compassion of this approaching disappointment. For in spite of what she had believed herself to overheat in the pop room, this behavior was so incompatible with the knowledge of his own engagement."
81,mic_fileid_81_doa193_3spk.wav,text_fileid_81_doa193_spk3.txt,193,193,3,0.17142857142857143,6,35,0.14701579700067668,4.314701307000178,0.39576817699980893,4.857485281000663,SO THEN THAT THE TURTLE AND THE PIECE OF ALABASTER MAY HAVE HAD FAR DIFFERENT ORIGINS FROM DIFFERENT WORLDS PERHAPS HAVE ENTERED A REGION OF SUSPENSION OVER THIS EARTH WAFTING NEAR EACH OTHER LONG DURATION,"Some may have heard that the turtle and the piece of alabaster may have had far different origins. From different worlds, perhaps, have entered a region of suspension only this earth, walking near each other, long duration."
81,mic_fileid_81_doa289_3spk.wav,text_fileid_81_doa289_spk1.txt,289,24,1,1.0,32,32,0.14701579700067668,4.314701307000178,0.06573416500032181,4.527451269001176,SO YOU'RE AT THE OLD GAME MISTER FINN SAID HIS LANDLORD YES AT THE OLD GAME I SUPPOSE IT'S THE SAME WITH YOU NOW MISTER BUNCE HAD BEEN A VERY VIOLENT POLITICIAN,
82,mic_fileid_82_doa185_3spk.wav,text_fileid_82_doa185_spk2.txt,185,185,2,0.14634146341463414,6,41,0.13302987099996244,4.81751364199954,0.4130087840003398,5.363552296999842,I DIDN'T SUPPOSE THERE WAS ANY ONE WHO DIDN'T KNOW THOSE SHARP SQUEAKY VOICES THEY RATHER GET ON MY NERVES WHAT ANYBODY WANTS TO SQUEAK LIKE THAT FOR WHEN THEY CAN SING AS ROSEBREAST CAN IS MORE THAN I CAN UNDERSTAND,"I didn't suppose there was anyone who didn't know those sharp, squeaky voices. They rather get on my nerves. What anybody wants the squeak like that for when they can sing a rude breast can is more than I can understand."
82,mic_fileid_82_doa243_3spk.wav,text_fileid_82_doa243_spk1.txt,243,244,1,0.175,7,40,0.13302987099996244,4.81751364199954,0.44352051199985,5.394064024999352,FOLLOWED HIM IN AN OPEN BOAT AS SOON AS SHE HAD GOT ON THE QUARTER DECK SHE FLEW AT HER HUSBAND AND ATTEMPTED TO STRIKE HIM WITH SUCH IMPETUOSITY THAT HE THOUGHT IT MOST PRUDENT TO SLIP ON ONE SIDE,"followed him in an open boat. And soon as she had got on the quarter-deck, she flew with her husband and attempted to strike him with such impetuousity that he thought it most crudest to sleep on one side."
82,mic_fileid_82_doa355_3spk.wav,text_fileid_82_doa355_spk3.txt,355,5,3,0.8214285714285714,23,28,0.13302987099996244,4.81751364199954,0.35870770899964555,5.309251221999148,AND A COUPLE WERE IN THE BIG POCKET WHERE THEY HAD SPENT THEIR BABYHOOD WE ALL DONE THOUGHT WE'D COME TO SCHOOL EXPLAINED UNC BILLY WITH A GRIN,"Couple for the big pocket. What's the name of this thing? It's a permissible. What's all done, thought we'd let go? Blank of failure, man."
83,mic_fileid_83_doa43_3spk.wav,text_fileid_83_doa43_spk1.txt,43,40,1,0.047619047619047616,2,42,0.13726758699976926,4.987209393999365,0.42510641499939084,5.549583395998525,AND THAT THE MONKEY MEN WERE GETTING AHEAD WERE THEY TOO GREAT MINDED AND DECENT TO EXTERMINATE THEIR PUNY RIVALS IT MAY HAVE BEEN THEIR TOLERANCE AND PATIENCE THAT BETRAYED THEM THEY WAIT TOO LONG BEFORE THEY RESENT AN IMPOSITION OR INSULT,"and that the monkey men were getting ahead, were they too great-minded and decent to exterminate their puny rivals? It may have been their tolerance and patience that betrayed them. They wait too long before they resent an imposition or insult."
83,mic_fileid_83_doa96_3spk.wav,text_fileid_83_doa96_spk2.txt,96,92,2,0.2857142857142857,8,28,0.13726758699976926,4.987209393999365,0.3138484780001818,5.438325458999316,BUT HE HAD HIS CORDIAL TOO YET NOT MY WILL BUT THINE BE DONE AND AS THOU HAST NOT DELIVERED US THINE ADOPTED SONS FROM THESE INFECTIOUS TEMPTATIONS,"But he had his courtry to know that not my will but thine be done, that as thou hast not delivered us, my deducted sons, of these infectious temptations."
83,mic_fileid_83_doa197_3spk.wav,text_fileid_83_doa197_spk3.txt,197,198,3,0.30303030303030304,10,33,0.13726758699976926,4.987209393999365,0.4236584929994933,5.548135473998627,THAT THEY SO SELDOM ERR AS THEY DO BESET AS THEY CONTINUALLY ARE BY THE WILES OF PARASITES AND SYCOPHANTS BY THE SNARES OF THE AMBITIOUS THE AVARICIOUS THE DESPERATE BY THE ARTIFICES,"That they so seldom are as they do be sent as they continue on the hour, by the wiles of parasites and sycophants, by the snares of the amish, the aberritious, the desperate, by the artificies."
84,mic_fileid_84_doa2_3spk.wav,text_fileid_84_doa2_spk2.txt,2,13,2,1.0,37,37,0.1550368250000247,5.670079678999173,0.3783828200002972,6.203499323999495,MAKING FIVE THOUSAND IN ALL WELL IT'S GONE JOHN AND YOU'VE GOT THE FARM THE OTHER FELLOWS WERE TOO CLEVER FOR MY YOUNG FRIEND JOSEPH WEGG AND KNOCKED OUT HIS PATENT I'M SO SORRY SAID PATSY SYMPATHETICALLY,.
84,mic_fileid_84_doa41_3spk.wav,text_fileid_84_doa41_spk1.txt,41,35,1,0.2894736842105263,11,38,0.1550368250000247,5.670079678999173,0.37948928399964643,6.204605787998844,POOR MISSUS LOW WE CAN FORESEE THAT THERE IS MUCH GRIEF IN STORE FOR HER AND SOME ROCKS AHEAD TOO IN THE POLITICAL CAREER OF HER HUSBAND PHINEAS WAS STILL IN LONDON HANGING ABOUT THE CLUBS DOING NOTHING,"Home is at low. We can see that there is much grief in store for her, and some rocks ahead too in the political career of her husband. Any of us is still alive and hanging about the cloth doing nothing."
84,mic_fileid_84_doa122_3spk.wav,text_fileid_84_doa122_spk3.txt,122,123,3,0.12244897959183673,6,49,0.1550368250000247,5.670079678999173,0.5993601000000126,6.42447660399921,THEY ARE EXCELLENT MIMICS AS OFTEN AS WE COUGHED OR YAWNED OR MADE ANY ODD MOTION THEY IMMEDIATELY IMITATED US SOME OF OUR PARTY BEGAN TO SQUINT AND LOOK AWRY BUT ONE OF THE YOUNG FUEGIANS WHOSE WHOLE FACE WAS PAINTED BLACK EXCEPTING A WHITE BAND ACROSS HIS EYES,"They are excellent mimics, and as often as we coughed or yonned or made any high-pitched motion, they immediately imitated us. Some of our party had to squint and look awry, but one of the young 20s, whose whole face was painted black, accepting a white band across his eyes."
