fileid,mic_file,text_file,gt_doa,pred_doa,spk,wer,edit_distance,ref_words,ipdnet2_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis
68,mic_fileid_68_doa225_3spk.wav,text_fileid_68_doa225_spk2.txt,225,197,2,1.1388888888888888,41,36,0.17296370600024602,17.6127332760002,0.4314083449999089,18.217105327000354,BOILING WATER I EXCLAIMED YES SIR WE'RE SHUT UP IN A RELATIVELY CONFINED AREA IF THE NAUTILUS'S PUMPS CONTINUALLY INJECTED STREAMS OF BOILING WATER INTO THIS SPACE WOULDN'T THAT RAISE ITS TEMPERATURE AND DELAY ITS FREEZING,"His revolt received the support of the Orthodox Jews, and he began well by not grieving the Florence in the Moral Kingdom, with purpose apparently to re-establish a war-tip and fade its going. He persecuted the prophets of Baal, and soon became a backslider."
68,mic_fileid_68_doa282_3spk.wav,text_fileid_68_doa282_spk3.txt,282,197,3,1.0789473684210527,41,38,0.17296370600024602,17.287197188999926,0.48401739300015834,17.94417828800033,THE LINES ARE BROKEN AND UNCERTAIN OF DIRECTION OFTEN INSTEAD OF RISING THEY SINK IN WAVERING SCRAWLS AND THE COLORS ARE WATERY BLUE AND PINK AND THE DIM GRAY OF RUBBED PENCIL MARKS A FEW LINES ARE TRACEABLE,"His revolt received the support of the Orthodox Jews, and he began well by not grieving the Florence in the Moral Kingdom, with purpose apparently to re-establish a war-tip and fade its going. He persecuted the prophets of Baal, and soon became a backslider."
69,mic_fileid_69_doa50_3spk.wav,text_fileid_69_doa50_spk2.txt,50,52,2,0.20930232558139536,9,43,0.1293101299997943,1.9209163069999704,0.4262988209998184,2.476525257999583,BUT MAY I ENQUIRE WHERE ON EARTH YOU EXPECT TO STOW ME IN THIS RATHER LIMITED ESTABLISHMENT WHERE HAVE YOU NO EYES THEN SHE ASKED IN ASTONISHMENT IT'S THE FINEST SOFA IN THE WORLD UNCLE JOHN AND YOU'LL SLEEP THERE LIKE A TOP,"Though may I inquire where on earth you would stop this dummy in this rather limited establishment. Where? Have you no wife then? She asks in astonishment. It's the finest sofa in the world, Uncle John, and you'll sleep there like a pup."
69,mic_fileid_69_doa311_3spk.wav,text_fileid_69_doa311_spk3.txt,311,344,3,0.9166666666666666,33,36,0.1293101299997943,1.9180210600002283,0.3078290619996551,2.3551602519996777,BY THE TRELLIS OF GRAPE VINES SHE MET THE GNOME WHO WAS SO MUCH EMBARRASSED AT THE SIGHT OF HER THAT SHE BECAME AWARE OF HIS CONFUSION WHILE HE WAS STILL QUITE A LONG WAY OFF,a torture undreamed of by even the wildest savages i felt like i was lying in the jaws of a fearsome monster jaws irresistibly closing supervising our work
69,mic_fileid_69_doa343_3spk.wav,text_fileid_69_doa343_spk1.txt,343,344,1,0.0,0,28,0.1293101299997943,1.9309282929998517,0.32973810500016043,2.3899765279998064,A TORTURE UNDREAMED OF BY EVEN THE WILDEST SAVAGES I FELT LIKE I WAS LYING IN THE JAWS OF A FEARSOME MONSTER JAWS IRRESISTIBLY CLOSING SUPERVISING OUR WORK,a torture undreamed of by even the wildest savages i felt like i was lying in the jaws of a fearsome monster jaws irresistibly closing supervising our work
70,mic_fileid_70_doa69_3spk.wav,text_fileid_70_doa69_spk3.txt,69,56,3,1.3043478260869565,30,23,0.22126345100014078,1.4126785769999515,3.748836452999967,5.382778481000059,PERFECTLY SATISFYING HAD TAKEN POSSESSION OF HER AND LIFTED HER OUT OF HERSELF OUT OF THE WORLD EVEN WELCOME OLD FELLOW DICK CRIED,"CHO- With the federalрь all these days A. T. Have a green last year.... ...and worked as an oldub style out to the�s from Los Angeles. WELCOME OF THEIR CLAUS, a extra RYSFRIED."
70,mic_fileid_70_doa204_3spk.wav,text_fileid_70_doa204_spk2.txt,204,201,2,0.08823529411764706,3,34,0.22126345100014078,1.2604873340001177,0.3089519499999369,1.7907027350001954,WHEN THE CHILDREN ASKED MISSUS PERKINS IF THEY COULD CALL AT JUST A FEW HOUSES COMING AND GOING AND SELL A LITTLE SOAP FOR THE SIMPSONS SHE AT FIRST REPLIED DECIDEDLY IN THE NEGATIVE,"When the children asked Mrs. Perkins if they could call at just a few houses, come and keep going, and sell a little soap for the Simpsons, she at first replied decidedly in the negative."
70,mic_fileid_70_doa328_3spk.wav,text_fileid_70_doa328_spk1.txt,328,336,1,1.7,17,10,0.22126345100014078,1.30550746300014,1.2360883779997494,2.76285929200003,DE DANZIG AND NIBBLE ON LEGITIMATE DANZIG CHEESE UNADULTERATED GOLDWASSER,You can appellable on has to do a equal chance 2 and adult 1 Go out there
71,mic_fileid_71_doa39_3spk.wav,text_fileid_71_doa39_spk3.txt,39,36,3,0.2,8,40,0.10674248499981331,1.964162363000014,0.3715253959999245,2.442430243999752,SAID MISTER SMITH AS HE TOOK HIS CARDS ONE BY ONE FROM THE TABLE IN A FEW MOMENTS A FINE LOOKING BRIGHT EYED MULATTO BOY APPARENTLY ABOUT FIFTEEN YEARS OF AGE WAS STANDING BY HIS MASTER'S SIDE AT THE TABLE,"said Mr. Smith, as he took his card one by one from the table. In a few moments, a fine-looking, bright-eyed mulatto boy, apparently about 15 years of age, was standing by his master's side of the table."
71,mic_fileid_71_doa259_3spk.wav,text_fileid_71_doa259_spk1.txt,259,14,1,1.0,36,36,0.10674248499981331,1.9310511229996337,1.3267579799999112,3.364551587999358,HER KNOWLEDGE BEING SUCH AS WITH NO SORT OF STANDING ROOM OR LENGTH OF LEVER COULD HAVE BEEN EXPECTED TO MOVE THE WORLD SHE MEANT TO DO WHAT WAS PLEASANT TO HERSELF IN A STRIKING MANNER,Good morning. .
71,mic_fileid_71_doa330_3spk.wav,text_fileid_71_doa330_spk2.txt,330,14,2,1.0,44,44,0.10674248499981331,1.9773794480001925,0.7530657679999422,2.837187700999948,OR BY GOING OUT WITHOUT HIS WIFE OR BY HAVING HIS FRIENDS IN WHEN SHE IS NOT AROUND FIVE THE GENERAL LEVEL OF EMOTION IS WHAT COUNTS NOT THE SPECTACULAR SCALING OF PEAKS STAKING ALL ON HIGH MOMENTS IS MELODRAMA WITH NO COMIC RELIEF,...
72,mic_fileid_72_doa17_3spk.wav,text_fileid_72_doa17_spk1.txt,17,15,1,0.2692307692307692,7,26,0.11794020600018484,1.671565505000217,0.3096732519998113,2.099178963000213,HE WAS OBLIG'D THO SORELY AGAINST HIS WILL TO PUT IT ON HAVING NOTHING ELSE IN HIS LODGE TO APPEAR IN CONFOUNDED AND BIG WITH RESENTMENT,"He was obliged, though solely against his will, to put it on, having nothing else in his lodge to appear in. I found it, and begged with resentment."
72,mic_fileid_72_doa85_3spk.wav,text_fileid_72_doa85_spk3.txt,85,86,3,0.0,0,34,0.11794020600018484,1.6856745380000575,0.30630634199997075,2.109921086000213,EVERY MORNING FOUND HER IN HER PLACE IN CHURCH FOR THE HOLY SACRIFICE EVERY EVENING SHE WAS THERE AGAIN SILENT ABSORBED IN GOD THE PLACE WHERE SHE KNELT WAS OFTEN WET WITH HER TEARS,every morning found her in her place in church for the holy sacrifice every evening she was there again silent absorbed in god the place where she knelt was often wet with her tears
72,mic_fileid_72_doa247_3spk.wav,text_fileid_72_doa247_spk2.txt,247,240,2,0.07407407407407407,2,27,0.11794020600018484,1.6873813699999118,0.303010883999832,2.1083324599999287,IT UTTERED A STRANGE SALT CRY THE VERY NOTE OF A GUST OF WIND SPLITTING UPON A ROPE FLAPPED ITS WINGS AND AFTER A TURN OR TWO,"It uttered a strange, soft cry, the very note of a gust of wind splitting upon a rope, flopped its wings, and after a turn or two..."
73,mic_fileid_73_doa31_3spk.wav,text_fileid_73_doa31_spk2.txt,31,34,2,0.05405405405405406,2,37,0.15135801399992488,16.893433028000345,0.34943653100026495,17.394227573000535,HE WILL NEVER FORGIVE I WAS WALKING AWAY WHEN A MAN TOUCHED ME SOME ONE HAD SEEN ME COME FROM THE DOCTOR'S OFFICE A FEW MINUTES BEFORE OF COURSE THIS MEANT DETENTION TILL THE CORONER SHOULD ARRIVE,He will never forgive. I was walking away when a man touched me. Someone had seen me come from the doctor's office a few minutes before. Of course this meant detention till the coroner should arrive.
73,mic_fileid_73_doa195_3spk.wav,text_fileid_73_doa195_spk3.txt,195,195,3,0.17391304347826086,8,46,0.15135801399992488,16.404970763000165,0.4621487259996684,17.018477502999758,STILL FRANCES COULD WITH DIFFICULTY WITHDRAW HER TRUANT EYES FROM THE COUNTENANCE OF THEIR VISITOR SHE WAS YOUNG AND OF A LIGHT AND FRAGILE FORM BUT OF EXQUISITE PROPORTIONS HER EYES WERE LARGE FULL BLACK PIERCING AND AT TIMES A LITTLE WILD HER HAIR WAS LUXURIANT,"Still Frances Goodwin's difficulty with drug are truandized from the countenance of their wisdom. She was young and of a light and fragile form, but of explicit proportions. Her eyes were large, full, black, piercing, and at times a little wild. Her hair was luxuriant."
73,mic_fileid_73_doa301_3spk.wav,text_fileid_73_doa301_spk1.txt,301,3,1,1.0,45,45,0.15135801399992488,16.654343414999857,1.2197585180001624,18.025459946999945,AFTER ALL THE ISLAND WAS LARGE AND FERTILE IF ANY SENTIMENT OF HONESTY YET REMAINED IN THE BOTTOM OF THEIR HEARTS THESE WRETCHES MIGHT PERHAPS BE RECLAIMED WAS IT NOT THEIR INTEREST IN THE SITUATION IN WHICH THEY FOUND THEMSELVES TO BEGIN A NEW LIFE,こんにちは!私は今ここにショートをします 開封所はイチケット用の機動作画名と映画名さん建て вый場ある人の建成 Instagramおなかい焼き方をこう help viewers
74,mic_fileid_74_doa1_3spk.wav,text_fileid_74_doa1_spk1.txt,1,7,1,0.4864864864864865,18,37,0.1038194630000362,1.8624138229997698,0.3821554380001544,2.3483887239999603,SCARCELY LESS INJURIOUS WAS THE PROHIBITION TO ALIENS TO FISH IN BRITISH WATERS AND THE WITHDRAWAL OF THE RIGHTS BASED ON THE MAGNUS INTERCURSUS FOR THE MAINTENANCE OF WHICH DUTCH STATESMEN HAD SO LONG AND STRENUOUSLY FOUGHT,"Scarcely less injurious, there is no prohibition to values deficient British soldiers, and the which will hold of the rights based on the magazine to Cirrus, for the movements of which Dutch statesmen had so long as straduously played."
74,mic_fileid_74_doa127_3spk.wav,text_fileid_74_doa127_spk2.txt,127,129,2,0.2413793103448276,7,29,0.1038194630000362,1.8300383730002068,0.30351016600025105,2.237368002000494,AND UNDER THE EYES OF THE FAIR CAPTIVE LAUNCELOT WAS ENFEEBLED BY HIS WOUNDS AND FOUGHT NOT WITH HIS USUAL SPIRIT AND THE CONTEST FOR A TIME WAS DOUBTFUL,and under the eyes of the fair cat-women. Moncelot was entheveled by his wounds and fought not with his youth spirit. And the contest for a time moved out for.
74,mic_fileid_74_doa188_3spk.wav,text_fileid_74_doa188_spk3.txt,188,185,3,0.24489795918367346,12,49,0.1038194630000362,1.8726540339998792,0.3618513020001046,2.33832479900002,IT WAS UNDREAMT OF BUT A FEW YEARS AGO IT IS ALREADY TO DAY THE CAPITAL FACT OF OUR WHOLE POLITICAL SYSTEM A PRIME MINISTER IS MADE OR DEPOSED BY THE OWNER OF A GROUP OF NEWSPAPERS NOT BY POPULAR VOTE OR BY ANY OTHER FORM OF OPEN AUTHORITY,"It was a few years ago. We don't recognize it today in the capital bank of our whole political system. The Prime Minister is made or deposed by the owner of a group of newspapers, not by copyright vote or by any other form of open authority."
75,mic_fileid_75_doa51_3spk.wav,text_fileid_75_doa51_spk2.txt,51,52,2,0.023809523809523808,1,42,0.16981772799999817,17.896804500000144,0.3448810310001136,18.411503259000256,AND STOOD UPRIGHT AND MOTIONLESS BEHIND THE SEAT THEN THE SHERIFF PLACED HIS BUNCH OF ROSES ON THE STONE TABLE PUT ON SPECTACLES WHICH THE SECRETARY GAVE HIM DREW FROM THE BUNDLES OF PAPERS WHICH COVERED THE TABLE A SHEET OF PARCHMENT,and stood upright and motionless behind the seat then the sheriff placed his bunch of roses on the stone table put on the spectacles which the secretary gave him drew from the bundles of papers which covered the table a sheet of parchment
75,mic_fileid_75_doa112_3spk.wav,text_fileid_75_doa112_spk1.txt,112,109,1,0.10256410256410256,4,39,0.16981772799999817,17.028412159000254,0.37707298300028924,17.57530287000054,HE LIVES SAID HE BUT HE MUST BE CARRIED TO GRANITE HOUSE THAT IS IMPOSSIBLE REPLIED THE ENGINEER INTO THE CORRAL THEN SAID PENCROFT IN A MOMENT SAID HARDING AND HE RAN ROUND THE LEFT CORNER OF THE PALISADE,he did said he but he must be carried to granite house that is impossible replied the engineer into the corral of bed said pencroff in a moment said harding and he ran round the left corner of the palisade
75,mic_fileid_75_doa159_3spk.wav,text_fileid_75_doa159_spk3.txt,159,159,3,0.0425531914893617,2,47,0.16981772799999817,17.830543662999844,0.3490107990000979,18.34937218999994,AND THE GOOD ARE RARE WITH THIS DISTINCTION TAKE THOU WHAT I SAID AND THUS IT CAN CONSIST WITH THY BELIEF OF THE FIRST FATHER AND OF OUR DELIGHT AND LEAD SHALL THIS BE ALWAYS TO THY FEET TO MAKE THEE LIKE A WEARY MAN MOVE SLOWLY,and the good are rare with this distinction take thou what i said and thus it can consist with thy belief of the first father and of our delight then let shall this be always to thy feet to make thee like a weary man move slowly
76,mic_fileid_76_doa67_3spk.wav,text_fileid_76_doa67_spk1.txt,67,60,1,0.027777777777777776,1,36,0.17185486300013508,17.423883027999636,0.3649027759997807,17.960640666999552,AND SHE IS SURELY ABOUT TO FULFILL IT BORN AS SHE WAS IN A ROUGH MINING CAMP AT THE FOOT OF THE BARREN HILLS SHE WAS GIVEN THE ESKIMO NAME OF YAHKUK MEANING A LITTLE HILL,"and she is surely about to fulfill it. Born as she was in a rough mining camp at the foot of the barren hills, she was given the Eskimo name of Yaquod, meaning a little hill."
76,mic_fileid_76_doa222_3spk.wav,text_fileid_76_doa222_spk2.txt,222,257,2,1.0,41,41,0.17185486300013508,17.795444740999756,0.6872080210000604,18.65450762499995,DEEP WRINKLES SEAMED HER FACE AND HANDS WHILE HER NOSE AND CHIN WERE SO POINTED THAT THEY NEARLY MET SHE WAS NOT PLEASANT TO LOOK UPON BUT BO PEEP HAD LEARNED TO BE POLITE TO THE AGED SO SHE ANSWERED SWEETLY,You
76,mic_fileid_76_doa308_3spk.wav,text_fileid_76_doa308_spk3.txt,308,257,3,0.9411764705882353,48,51,0.17185486300013508,17.649761367999872,0.8263043739998466,18.647920604999854,THE BIRD SAID YOU ARE LOOKING FOR THE MOTHER DRAGON'S MARE WHO IS GALLOPING ABOUT AMONG THE CLOUDS I WILL SUMMON ALL THE EAGLES OF THE AIR TOGETHER AND ORDER THEM TO CATCH THE MARE AND BRING HER TO YOU AND WITH THESE WORDS THE KING OF THE EAGLES FLEW AWAY,Let's see the light on it. All right. Some está sık and sin.
77,mic_fileid_77_doa13_3spk.wav,text_fileid_77_doa13_spk2.txt,13,12,2,0.047619047619047616,1,21,0.11830627400013327,1.9819740940001793,0.24819992399989133,2.348480292000204,THE SENSATIONS PRODUCED DURING A STATE OF HYPNOSIS ARE VERY INTERESTING AS MAY BE SUPPOSED THEY DIFFER GREATLY IN DIFFERENT PERSONS,"The sensations produced during the state of hypnosis are very interesting. As may be supposed, they differ greatly in different persons."
77,mic_fileid_77_doa146_3spk.wav,text_fileid_77_doa146_spk1.txt,146,148,1,0.044444444444444446,2,45,0.11830627400013327,1.7739818610002658,0.40413905400009753,2.2964271890004966,BUT AS THE WHOLE WAY WAS CARPETED BY STRAWBERRY VINES AND THERE WERE LATE BERRIES TO TEMPT ME TO LOITER I HAD TO STAY ON THE WAGON I HAD NO IDEA A WAGON COULD BE GOT ACROSS SUCH PLACES MISTER STRUBLE DROVE FOR MISSUS O'SHAUGHNESSY,"But as the whole way was carpeted by strawberry vines and there were late berries to tempt me to loiter, I had to stay on the wagon. I had no idea a wagon could be got across such places. Mr. Struble drove for Mrs. O'Shaughnessy."
77,mic_fileid_77_doa258_3spk.wav,text_fileid_77_doa258_spk3.txt,258,148,3,1.1025641025641026,43,39,0.11830627400013327,1.7681972190002853,0.3889604579999286,2.275463951000347,THE WORDS HAD HARDLY LEFT HER BEAK WHEN A SHADOW ABOVE MADE HER LOOK UP GIVE ONE LOUD CROAK OF ALARM AND THEN SCUTTLE AWAY AS FAST AS LEGS AND WINGS COULD CARRY HER LITTLE SPECKLE REMEMBERING THE ADVICE,"But as the whole way was carpeted by strawberry vines and there were late berries to tempt me to loiter, I had to stay on the wagon. I had no idea a wagon could be got across such places. Mr. Struble drove for Mrs. O'Shaughnessy."
78,mic_fileid_78_doa51_3spk.wav,text_fileid_78_doa51_spk1.txt,51,48,1,0.06060606060606061,2,33,0.11337809299993751,2.057293241000025,0.3417106169999897,2.512381950999952,BECAUSE I HAD TO BE SO BRIEF I NOW RETURN TO THE SUBJECT BECAUSE I BELIEVE THAT SO FAR FROM INVALIDATING MY GENERAL THESIS THESE PHENOMENA WHEN PROPERLY ANALYZED AFFORD IT POWERFUL SUPPORT,"because I had to be so brief. I now return to the subject because I believe that, so far from invalidating my general thesis, these phenomena, when properly analyzed, afforded powerful support."
78,mic_fileid_78_doa113_3spk.wav,text_fileid_78_doa113_spk2.txt,113,112,2,0.20588235294117646,7,34,0.11337809299993751,2.073406643999988,0.41159466799990696,2.5983794049998323,HAVING A NATURAL DISTASTE FOR DISQUIETING AGITATION AND INFLUENCED BY CLASS FEELING THE GENTLEMEN OF THE NORTH SYMPATHIZING WITH THE ARISTOCRACY OF THE SOUTH COULD NOT MAKE COMMON CAUSE WITH ANTI SLAVERY PEOPLE FORTUNATELY,"Having a natural distaste for disquieting agitation, an impulse by class feeling, the gentleman of the North, sympathizing with the aristocracy of the South, did not make a common cause with anti-slavery people. Fortunately,"
78,mic_fileid_78_doa333_3spk.wav,text_fileid_78_doa333_spk3.txt,333,333,3,0.07317073170731707,3,41,0.11337809299993751,1.930280301000039,0.3343223889996807,2.377980782999657,AND DULL SAID JERRY PUTTING HIS HANDS IN HIS POCKETS LORD WHAT A BORE STOPPING WITH HER WILL BE BUT I CAN NIP OVER AND SEE VICTORIA WHEN I LIKE AND KEEP AN EYE ON LORD CONNISTON AS I TOLD YOU,and dull said Jerry putting his hands in his pockets Lord what a bore stopping with her will be but I can nip over and see Victoria when I'm late and keep an eye on Lord Conestant as I told you
79,mic_fileid_79_doa9_3spk.wav,text_fileid_79_doa9_spk3.txt,9,6,3,0.0,0,38,0.10597047400005977,1.841713355000138,0.3946680140002172,2.342351843000415,THE COURTIERS DID NOT RESENT HIS BLUNTNESS EXCEPT BY SAYING TO EACH OTHER THAT HE WAS TAKING IT OUT IN IMPUDENCE BUT HOW WAS HE TO BE PUT IN THE GOLDEN PLATE CONTAINED NO INSTRUCTIONS ON THIS POINT,"The courtiers did not resent his bluntness, except by saying to each other that he was taking it out in impudence. But how was he to be put in? The golden plate contained no instructions on this point."
79,mic_fileid_79_doa45_3spk.wav,text_fileid_79_doa45_spk2.txt,45,43,2,0.07692307692307693,3,39,0.10597047400005977,2.0282695810001314,0.30943435300014244,2.4436744080003336,THE THING'S IMPOSSIBLE I CRIED WARMLY I WILL NOT ALLOW IT YOU MAY BE FRIENDS BUT HE SHALL NEVER MARRY YOU HOW CRUEL YOU ARE SHE SAID WITH A TOUCH OF SADNESS BUT AFTER ALL YOUR APPREHENSIONS ARE GROUNDLESS,the thing's impossible i cried warmly i will not allow it he may be prince but he shall never marry how cruel you are she said with a touch of sadness but after all your apprehensions are groundless
79,mic_fileid_79_doa297_3spk.wav,text_fileid_79_doa297_spk1.txt,297,6,1,1.0555555555555556,38,36,0.10597047400005977,1.8677672170001642,0.340713833999871,2.314451525000095,AND NOTHING SO TRULY HONORABLE AS TO BE EATEN UP AT ONE MOUTHFUL IN CASE OF THE WORST AFTER THIS BEING NOW UNDER THE GUIDANCE OF THE TWO PRINCES WHO WERE WELL ACQUAINTED WITH THE WAY,"The courtiers did not resent his bluntness, except by saying to each other that he was taking it out in impudence. But how was he to be put in? The golden plate contained no instructions on this point."
80,mic_fileid_80_doa17_3spk.wav,text_fileid_80_doa17_spk2.txt,17,17,2,0.1935483870967742,6,31,0.11487889600039125,1.9024506380001185,0.3039914089999911,2.321320943000501,THEY WERE THE MARKS OF ARISTOCRACY TO THESE NATURAL ADVANTAGES THE PEOPLE ADDED BY THE USUAL ARTIFICIAL MEANS AMONG THE HIGHER CLASSES THE FINGER NAILS WERE KEPT CAREFULLY CUT AND ROUNDED,"They were the marks of aristocracy. To these natural advantages and people added that usual artificial needs. Among the higher classes, the fingernails were kept carefully cut and rounded."
80,mic_fileid_80_doa146_3spk.wav,text_fileid_80_doa146_spk3.txt,146,146,3,0.12903225806451613,4,31,0.11487889600039125,1.8491934570001831,0.2741672379997908,2.238239591000365,ASTONISH US SAID MICHEL ARDAN I FIRMLY BELIEVE THAT AT THE PERIOD WHEN THE MOON WAS INHABITED THE NIGHTS AND DAYS DID NOT LAST THREE HUNDRED FIFTY FOUR HOURS AND WHY,astonish us said michelle ardaine i firmly believe that at the period when the moon was inhabited the nights and days did not last three hundred fifty-four hours and why
80,mic_fileid_80_doa255_3spk.wav,text_fileid_80_doa255_spk1.txt,255,146,1,0.9714285714285714,34,35,0.11487889600039125,1.9173154899999645,0.28737249800042264,2.3195668840007784,WHO WANTED FACTS AFTER HIS FIRST FEELING OF REVOLT HE HAD COME ROUND TO THE VIEW THAT ONLY A METICULOUS PRECISION OF STATEMENT WOULD BRING OUT THE TRUE HORROR BEHIND THE APPALLING FACE OF THINGS,astonish us said michelle ardaine i firmly believe that at the period when the moon was inhabited the nights and days did not last three hundred fifty-four hours and why
81,mic_fileid_81_doa18_3spk.wav,text_fileid_81_doa18_spk3.txt,18,17,3,0.0,0,52,0.12664302999974097,2.1986940689998846,0.4358568400002696,2.761193938999895,IN A RATHER LOW ROOM LIT BY ONE CANDLE SAT THE PRINCESS AND WITH HER ANOTHER PERSON DRESSED IN BLACK PIERRE REMEMBERED THAT THE PRINCESS ALWAYS HAD LADY COMPANIONS BUT WHO THEY WERE AND WHAT THEY WERE LIKE HE NEVER KNEW OR REMEMBERED THIS MUST BE ONE OF HER COMPANIONS HE THOUGHT,"In a rather low room lit by one candle, sat the princess, and with her another person dressed in black. Pierre remembered that the princess always had lady companions, but who they were and what they were like he never knew or remembered. This must be one of her companions, he thought."
81,mic_fileid_81_doa277_3spk.wav,text_fileid_81_doa277_spk2.txt,277,357,2,0.9591836734693877,47,49,0.12664302999974097,2.154423993999899,0.4191869390001557,2.7002539629997955,SHELLS AND GRENADES FALLING IN EVERY PART OF THE CITY IN THE AFTERNOON OF THE THIRTIETH I RECEIVED A BRIEF NOTE FROM MISS FULLER REQUESTING ME TO CALL AT HER RESIDENCE I DID SO WITHOUT DELAY AND FOUND HER LYING ON A SOFA PALE AND TREMBLING EVIDENTLY MUCH EXHAUSTED,"At other times she would want to run into the kitchen without knocking, but now she knocked cringling at the front door. And when Anne dressed in her second bed and cringling opened it, both little girls shook hands as cringling that they had never met before."
81,mic_fileid_81_doa347_3spk.wav,text_fileid_81_doa347_spk1.txt,347,357,1,0.1875,9,48,0.12664302999974097,2.0037032819996057,0.3810284689998298,2.5113747809991764,AT OTHER TIMES SHE WAS WONT TO RUN INTO THE KITCHEN WITHOUT KNOCKING BUT NOW SHE KNOCKED PRIMLY AT THE FRONT DOOR AND WHEN ANNE DRESSED IN HER SECOND BEST AS PRIMLY OPENED IT BOTH LITTLE GIRLS SHOOK HANDS AS GRAVELY AS IF THEY HAD NEVER MET BEFORE,"At other times she would want to run into the kitchen without knocking, but now she knocked cringling at the front door. And when Anne dressed in her second bed and cringling opened it, both little girls shook hands as cringling that they had never met before."
82,mic_fileid_82_doa34_3spk.wav,text_fileid_82_doa34_spk1.txt,34,32,1,0.02702702702702703,1,37,0.1843326389998765,17.18799416899992,0.35276389899991045,17.72509070699971,BUT WE MAY OBSERVE THAT FEW ECCLESIASTICAL ESTABLISHMENTS HAVE BEEN FIXED UPON A WORSE FOUNDATION THAN THAT OF THE CHURCH OF ROME OR HAVE BEEN ATTENDED WITH CIRCUMSTANCES MORE HURTFUL TO THE PEACE AND HAPPINESS OF MANKIND,"But we may observe that few eguastical establishments have been fixed upon a worse foundation than that of the Church of Rome, or have been attended with circumstances more hurtful to the peace and happiness of mankind."
82,mic_fileid_82_doa187_3spk.wav,text_fileid_82_doa187_spk2.txt,187,184,2,0.3695652173913043,17,46,0.1843326389998765,18.040256574000068,0.4711646999999175,18.695753912999862,AH THIS LOOKS PROMISING QUARLES SAID SUDDENLY IN A CORNER OF THE WALL OR TO BE MORE PRECISE FILLING UP A RENT IN IT WAS A SHED ROUGHLY BUILT BUT WITH A DOOR SECURED BY A VERY BUSINESS LIKE LOCK I THINK THE SHED IS CLIMBABLE,"Ah, this is Nick's promising. A wild side of the building. In a corner of the wall. Or to be more precise, filling up a rent in it with a shed. Roughly no. Open the door secured by a very businesslike lock. I think the shed is coming up."
82,mic_fileid_82_doa237_3spk.wav,text_fileid_82_doa237_spk3.txt,237,241,3,0.0392156862745098,2,51,0.1843326389998765,17.663853566999933,0.4744422239996311,18.32262842999944,SHE AGAIN GLANCED RAPIDLY FROM PIERRE'S FACE TO THAT OF THE LADY IN THE BLACK DRESS AND SAID DO YOU REALLY NOT RECOGNIZE HER PIERRE LOOKED AGAIN AT THE COMPANION'S PALE DELICATE FACE WITH ITS BLACK EYES AND PECULIAR MOUTH AND SOMETHING NEAR TO HIM LONG FORGOTTEN AND MORE THAN SWEET,"She again glanced rapidly from Pierre's face to that of the lady in the black dress and said, Do you really not recognize her? Pierre looked again at the companion's pale, delicate face with its black eyes and peculiar mouth, and something neutered him, long forgotten and more than sweet."
83,mic_fileid_83_doa67_3spk.wav,text_fileid_83_doa67_spk2.txt,67,62,2,0.1111111111111111,4,36,0.11752644399985002,1.9376571750003677,0.3538844770000651,2.409068096000283,THERE WAS THEREFORE AT THE HAGUE AN EXTREME ANXIETY TO AVOID ALL THAT COULD GIVE HIM OFFENCE THE PERSONAL INTEREST OF WILLIAM WAS ALSO ON THIS OCCASION IDENTICAL WITH THE INTEREST OF HIS FATHER IN LAW,there was therefore at the hay an extreme anxiety to avoid all that could give him offence the personal interest of william was also on this occasion identical with the interest of his father-in-law
83,mic_fileid_83_doa131_3spk.wav,text_fileid_83_doa131_spk1.txt,131,199,1,1.0,38,38,0.11752644399985002,1.9092287759999635,4.173107930999777,6.19986315099959,IT IS WELL JUSTICE IS THE MASTER OF A RED SKIN WHY SHOULD THEY BRIGHTEN THEIR TOMAHAWKS AND SHARPEN THEIR KNIVES AGAINST EACH OTHER ARE NOT THE PALE FACES THICKER THAN THE SWALLOWS IN THE SEASON OF FLOWERS,. . . . . . . . . . . . . . . . . .
83,mic_fileid_83_doa209_3spk.wav,text_fileid_83_doa209_spk3.txt,209,199,3,1.0,34,34,0.11752644399985002,1.686424334000094,2.107793953000055,3.911744730999999,GELIMER GAVE HIMSELF UP TO BELISARIUS WHO TOOK HIM TO CONSTANTINOPLE JUSTINIAN SET APART AN ESTATE FOR HIM TO LIVE UPON AND THE CONQUERED KING PASSED THE REST OF HIS LIFE IN PEACEFUL RETIREMENT,...
84,mic_fileid_84_doa168_3spk.wav,text_fileid_84_doa168_spk2.txt,168,169,2,0.14285714285714285,5,35,0.11291073099982896,2.111034180000388,0.32454117799989035,2.5484860890001073,IS THE OBJECT OF THE TABOO WHICH FRAZER COMPARES TO AN ELECTRICAL INSULATOR TO PRESERVE THE SPIRITUAL FORCE WITH WHICH THESE PERSONS ARE CHARGED FROM SUFFERING OR INFLICTING HARM BY CONTACT WITH THE OUTER WORLD,"is the object of the civet, which Fraser compares to an electrical insulator to preserve the spiritual force with which these persons are charged in suffering or inflict, harmed by contact with the outer world."
