fileid,chunk_index,mic_file,duration_sec,audio_start_sec,audio_end_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,ipdnet_sec,dsenet_sec,frontend_compute_sec,frontend_compute_rtf,frontend_compute_margin_sec,stream_paced_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,realtime_tolerance_sec,realtime_ok,cumulative_rtf,chunk_total_wall_sec,ipdnet_rtf,dsenet_rtf,stream_paced_send_rtf,received_during_send_count,received_during_send_text,timestamp_assigned_count,timestamp_assigned_text,previous_chunk_transcript_text,timestamp_assigned_start_sec,timestamp_assigned_end_sec
89,3,mic_fileid_89_doa150_3spk_3.wav,4.0,1516.0,1520.0,3,"146,225,279",1,225,0.05118241778042666,enhanced_fileid_89_chunk3_pred225_idx1_loudest.wav,226,1.0,0.07899392400008765,0.6538307460000397,0.7328246700001273,0.18320616750003182,3.2671753299998727,3.231845837000037,4.0,1520.0,1520.000126884,0.00012688400011029444,0.5,1,1.0000000834763159,3.9646705070001644,0.01974848100002191,0.1634576865000099,0.8079614592500093,2,the silk type fittings to show perfectly the shape of the lens.,2,the silk type fittings to show perfectly the shape of the lens.,The ancient Irish were trousers with,1515.4199999999998,1519.04
89,4,mic_fileid_89_doa150_3spk_4.wav,4.0,1520.0,1524.0,3,"146,226,272",1,226,0.03524238721621126,enhanced_fileid_89_chunk4_pred226_idx1_loudest.wav,226,0.0,0.08208650899996428,0.6448997939999117,0.726986302999876,0.181746575749969,3.273013697000124,3.243254294000053,4.0,1524.0,1524.000162989,0.00016298900004585448,0.5,1,1.0000001069481628,3.970240596999929,0.02052162724999107,0.16122494849997793,0.8108135735000133,2,"With the camera, you will know the angle is held down by a flimsy strap passing under the",3,"With the camera, you will know the angle is held down by a flimsy strap passing under the foot.",the silk type fittings to show perfectly the shape of the lens.,1519.28,1523.62
89,5,mic_fileid_89_doa150_3spk_5.wav,4.0,1524.0,1528.0,3,"144,187,225",0,144,0.0007440944170704068,enhanced_fileid_89_chunk5_pred144_idx0_loudest.wav,226,82.0,0.07452155200007837,0.6876040210001975,0.7621255730002758,0.19053139325006896,3.237874426999724,3.205312456999991,4.0,1528.0,1528.000119211,0.00011921100008294161,0.5,1,1.00000007801767,3.9674380300002667,0.018630388000019593,0.17190100525004937,0.8013281142499977,1,foot.,0,,"With the camera, you will know the angle is held down by a flimsy strap passing under the foot.",,
90,1,mic_fileid_90_doa49_3spk_1.wav,4.0,1528.0,1532.0,3,"41,172,290",2,290,0.07164737552291399,enhanced_fileid_90_chunk1_pred290_idx2_loudest.wav,290,0.0,0.08325091799997608,0.662215438999965,0.7454663569999411,0.18636658924998528,3.254533643000059,3.223723588999974,4.0,1532.0,1532.00186618,0.0018661799999790674,0.5,1,1.0000012181331592,3.969189945999915,0.02081272949999402,0.16555385974999126,0.8059308972499934,2,A representative assembly drawing from among themselves would,2,A representative assembly drawing from among themselves would,,1528.44,1531.1599999999999
90,2,mic_fileid_90_doa49_3spk_2.wav,4.0,1532.0,1536.0,3,"48,173,290",0,48,0.03665729875336058,enhanced_fileid_90_chunk2_pred48_idx0_loudest.wav,290,118.0,0.08099239600005603,0.6943093040001713,0.7753017000002274,0.19382542500005684,3.2246982999997726,3.175782677000143,4.0,1536.0,1536.001047811,0.0010478110000349261,0.5,1,1.0000006821686198,3.9510843770003703,0.020248099000014008,0.17357732600004283,0.7939456692500357,2,simply replace any spiritual canal be edited it must be felt and lived,2,simply replace any spiritual canal be edited it must be felt and lived,A representative assembly drawing from among themselves would,1531.36,1534.94
90,3,mic_fileid_90_doa49_3spk_3.wav,4.0,1536.0,1540.0,3,"43,175,290",2,290,0.05110424764559674,enhanced_fileid_90_chunk3_pred290_idx2_loudest.wav,290,0.0,0.08168161599996893,0.7460330769999928,0.8277146929999617,0.20692867324999042,3.1722853070000383,3.135122152000122,4.0,1540.0,1540.000538465,0.0005384650000905822,0.5,1,1.0000003496525975,3.9628368450000835,0.02042040399999223,0.1865082692499982,0.7837805380000304,2,", move it. Refuse its authority to all proceedings which would impose on",2,", move it. Refuse its authority to all proceedings which would impose on",simply replace any spiritual canal be edited it must be felt and lived,1535.62,1539.24
90,4,mic_fileid_90_doa49_3spk_4.wav,4.0,1540.0,1544.0,3,"44,173,290",2,290,0.030354446023705923,enhanced_fileid_90_chunk4_pred290_idx2_loudest.wav,290,0.0,0.08877813399999468,0.6537662129999262,0.7425443469999209,0.18563608674998022,3.257455653000079,3.21137498600001,4.0,1544.0,1544.000186515,0.00018651499999577936,0.5,1,1.0000001207998706,3.9539193329999307,0.02219453349999867,0.16344155324998155,0.8028437465000025,2,"their savage independence, any improving restraint.",2,"their savage independence, any improving restraint.",", move it. Refuse its authority to all proceedings which would impose on",1539.3799999999999,1543.08
91,1,mic_fileid_91_doa65_3spk_1.wav,4.0,1544.0,1548.0,3,"81,144,264",1,144,0.09455095401551895,enhanced_fileid_91_chunk1_pred144_idx1_loudest.wav,144,0.0,0.08721468600015214,0.674983531999942,0.7621982180000941,0.19054955450002353,3.237801781999906,3.1435976399998253,4.0,1548.0,1548.000135017,0.00013501700004781014,0.5,1,1.0000000872202843,3.9057958579999195,0.021803671500038035,0.1687458829999855,0.7858994099999563,2,"Science Factory indeed, very satisfactory",2,"Science Factory indeed, very satisfactory",,1544.6399999999999,1546.44
91,2,mic_fileid_91_doa65_3spk_2.wav,4.0,1548.0,1552.0,3,"76,144,262",1,144,0.07451537605365817,enhanced_fileid_91_chunk2_pred144_idx1_loudest.wav,144,0.0,0.07586826499982635,0.6539585919999809,0.7298268569998072,0.1824567142499518,3.270173143000193,3.239176071999964,4.0,1552.0,1552.000146523,0.00014652300001216645,0.5,1,1.0000000944091494,3.969002928999771,0.018967066249956588,0.1634896479999952,0.809794017999991,2,. Barbara Ivanova told me today how our troops are distinction,2,. Barbara Ivanova told me today how our troops are distinction,"Science Factory indeed, very satisfactory",1547.26,1550.9199999999998
91,3,mic_fileid_91_doa65_3spk_3.wav,4.0,1552.0,1556.0,3,"65,144,253",1,144,0.07729623711055979,enhanced_fileid_91_chunk3_pred144_idx1_loudest.wav,144,0.0,0.0891783489998943,0.7345843159998822,0.8237626649997765,0.20594066624994412,3.1762373350002235,3.116447139999991,4.0,1556.0,1556.0001814680002,0.00018146800016438647,0.5,1,1.0000001166246788,3.9402098049997676,0.022294587249973574,0.18364607899997054,0.7791117849999978,2,"themselves. It certainly does them credit, and the people too are",3,"themselves. It certainly does them credit, and the people too are quite mutinous.",. Barbara Ivanova told me today how our troops are distinction,1551.5,1556.3
91,4,mic_fileid_91_doa65_3spk_4.wav,4.0,1556.0,1560.0,3,"142,246,251",0,142,0.008774769619494163,enhanced_fileid_91_chunk4_pred142_idx0_loudest.wav,144,2.0,0.08620633800001087,0.6895553719998588,0.7757617099998697,0.19394042749996743,3.2242382900001303,3.1695969239999613,4.0,1560.0,1560.000158738,0.00015873799998189497,0.5,1,1.000000101755128,3.945358633999831,0.02155158450000272,0.1723888429999647,0.7923992309999903,1,quite mutinous.,0,,"themselves. It certainly does them credit, and the people too are quite mutinous.",,
92,1,mic_fileid_92_doa79_3spk_1.wav,4.0,1560.0,1564.0,3,"226,257,262",0,226,0.04591809784483998,enhanced_fileid_92_chunk1_pred226_idx0_loudest.wav,256,30.0,0.1298109970000496,0.763069878999886,0.8928808759999356,0.2232202189999839,3.1071191240000644,3.000191422999933,4.0,1564.0,1564.001925294,0.00192529400010244,0.5,1,1.000001231006394,3.8930722989998685,0.0324527492500124,0.1907674697499715,0.7500478557499832,2,"They're shown from her white face, not a fuss present",3,"They're shown from her white face, not a fuss present , not a...",,1560.34,1563.98
92,2,mic_fileid_92_doa79_3spk_2.wav,4.0,1564.0,1568.0,3,"227,254,261",1,254,0.04623587956527569,enhanced_fileid_92_chunk2_pred254_idx1_loudest.wav,256,2.0,0.07809417799990115,0.6921404029999394,0.7702345809998405,0.19255864524996014,3.2297654190001595,3.1936282080000638,4.0,1568.0,1568.001079093,0.0010790930000439403,0.5,1,1.0000006881970664,3.9638627889999043,0.019523544499975287,0.17303510074998485,0.7984070520000159,2,", not a... [inaudible]",1,[inaudible],"They're shown from her white face, not a fuss present , not a...",1564.74,1565.62
92,3,mic_fileid_92_doa79_3spk_3.wav,4.0,1568.0,1572.0,3,"230,256,261",1,256,0.04298455383295942,enhanced_fileid_92_chunk3_pred256_idx1_loudest.wav,256,0.0,0.1118356220001715,0.6839004500000101,0.7957360720001816,0.1989340180000454,3.2042639279998184,3.167051049000065,4.0,1572.0,1572.000431053,0.00043105300005663594,0.5,1,1.000000274206743,3.9627871210002468,0.027958905500042874,0.17097511250000252,0.7917627622500163,2,[ BLANK,2,[ BLANK,[inaudible],1568.2,1569.3809999999999
92,4,mic_fileid_92_doa79_3spk_4.wav,4.0,1572.0,1576.0,3,"226,251,260",1,251,0.03530347916603814,enhanced_fileid_92_chunk4_pred251_idx1_loudest.wav,256,5.0,0.08719722000000729,0.6587976819998858,0.745994901999893,0.18649872549997326,3.254005098000107,3.2208290430000943,4.0,1576.0,1576.000149184,0.00014918400006536103,0.5,1,1.0000000946598986,3.9668239449999874,0.021799305000001823,0.16469942049997144,0.8052072607500236,2,_AUDIO _,3,_AUDIO _ and see more and less jealous.,[ BLANK,1572.3799999999999,1576.12
92,5,mic_fileid_92_doa79_3spk_5.wav,4.0,1576.0,1580.0,3,"260,261,263",0,260,0.001788603204819315,enhanced_fileid_92_chunk5_pred260_idx0_loudest.wav,256,4.0,0.0791079789999003,0.6570447880001211,0.7361527670000214,0.18403819175000535,3.2638472329999786,3.230199637999931,4.0,1580.0,1580.000170652,0.00017065199995158764,0.5,1,1.0000001080075949,3.9663524049999523,0.019776994749975074,0.16426119700003028,0.8075499094999827,1,and see more and less jealous.,0,,_AUDIO _ and see more and less jealous.,,
93,1,mic_fileid_93_doa3_3spk_1.wav,4.0,1580.0,1584.0,3,"6,40,162",0,6,0.06626402280241793,enhanced_fileid_93_chunk1_pred6_idx0_loudest.wav,3,3.0,0.08241547199986599,0.6516738769998938,0.7340893489997597,0.18352233724993994,3.2659106510002403,3.225990649000096,4.0,1584.0,1584.000117417,0.00011741699995582167,0.5,1,1.000000074126894,3.9600799979998556,0.020603867999966496,0.16291846924997344,0.806497662250024,2,Such as have guided men along the path of truth,2,Such as have guided men along the path of truth,,1580.52,1583.1
93,2,mic_fileid_93_doa3_3spk_2.wav,4.0,1584.0,1588.0,3,"6,41,175",0,6,0.0662033011835788,enhanced_fileid_93_chunk2_pred6_idx0_loudest.wav,3,3.0,0.08771885000010116,0.6902889759999198,0.7780078260000209,0.19450195650000524,3.221992173999979,3.1864927480000915,4.0,1588.0,1588.000117384,0.00011738400007743621,0.5,1,1.0000000739193955,3.9645005740001125,0.02192971250002529,0.17257224399997995,0.7966231870000229,2,sets the beginning of the world from what,2,sets the beginning of the world from what,Such as have guided men along the path of truth,1584.28,1587.1599999999999
93,3,mic_fileid_93_doa3_3spk_3.wav,4.0,1588.0,1592.0,3,"5,41,176",0,5,0.06012664027129299,enhanced_fileid_93_chunk3_pred5_idx0_loudest.wav,3,2.0,0.08066231999987394,0.6651991530000032,0.7458614729998772,0.1864653682499693,3.254138527000123,3.217772479999894,4.0,1592.0,1592.0001241700002,0.00012417000016284874,0.5,1,1.0000000779962313,3.9636339529997713,0.020165579999968486,0.1662997882500008,0.8044431199999735,2,oh she bumps to Ichbeen and more,2,oh she bumps to Ichbeen and more,sets the beginning of the world from what,1587.78,1591.02
93,4,mic_fileid_93_doa3_3spk_4.wav,4.0,1592.0,1596.0,3,"5,40,173",0,5,0.04655374705770245,enhanced_fileid_93_chunk4_pred5_idx0_loudest.wav,3,2.0,0.07743166299997029,0.6614031789999899,0.7388348419999602,0.18470871049999005,3.26116515800004,3.224028513999883,4.0,1596.0,1596.0001255480001,0.00012554800014186185,0.5,1,1.0000000786641605,3.9628633559998434,0.01935791574999257,0.16535079474999748,0.8060071284999708,2,. The thought occurred to me.,2,. The thought occurred to me.,oh she bumps to Ichbeen and more,1591.94,1594.24
94,1,mic_fileid_94_doa101_3spk_1.wav,4.0,1596.0,1600.0,3,"115,202,318",1,202,0.04204526881868048,enhanced_fileid_94_chunk1_pred202_idx1_loudest.wav,101,101.0,0.08325479599989194,0.6842663669999638,0.7675211629998557,0.19188029074996393,3.2324788370001443,3.192951774999983,4.0,1600.0,1600.001321967,0.0013219669999671169,0.5,1,1.000000826229375,3.960472937999839,0.020813698999972985,0.17106659174999095,0.7982379437499958,2,"By this time, the doctor can pick itself up",3,"By this time, the doctor can pick itself up .",,1596.48,1599.561
94,2,mic_fileid_94_doa101_3spk_2.wav,4.0,1600.0,1604.0,3,"195,273,333",2,333,0.046041551225807345,enhanced_fileid_94_chunk2_pred333_idx2_loudest.wav,101,128.0,0.08178053500000715,0.7303640180000457,0.8121445530000528,0.2030361382500132,3.187855446999947,3.146426075999898,4.0,1604.0,1604.000605788,0.000605788000029861,0.5,1,1.0000003776733166,3.9585706289999507,0.020445133750001787,0.18259100450001142,0.7866065189999745,2,. She and he together spoke some soft and unknown tone,2,She and he together spoke some soft and unknown tone .,"By this time, the doctor can pick itself up .",1600.34,1603.561
94,3,mic_fileid_94_doa101_3spk_3.wav,4.0,1604.0,1608.0,3,"106,202,310",0,106,0.058873942856265765,enhanced_fileid_94_chunk3_pred106_idx0_loudest.wav,101,5.0,0.11541102099999989,0.7139970030000313,0.8294080240000312,0.2073520060000078,3.170591975999969,3.0839324070000202,4.0,1608.0,1608.000163243,0.00016324300008818682,0.5,1,1.0000001015192788,3.9133404310000515,0.028852755249999973,0.17849925075000783,0.7709831017500051,2,". Of everything, in fact, except the subtle power of touching",2,"Of everything, in fact, except the subtle power of touching her heart.",She and he together spoke some soft and unknown tone .,1604.34,1608.3
94,4,mic_fileid_94_doa101_3spk_4.wav,4.0,1608.0,1612.0,3,"320,324,339",2,339,0.011553790927913666,enhanced_fileid_94_chunk4_pred339_idx2_loudest.wav,101,122.0,0.07834552500003156,0.6905976160001046,0.7689431410001362,0.19223578525003404,3.231056858999864,3.193281721999938,4.0,1612.0,1612.00011995,0.00011994999999842548,0.5,1,1.00000007441067,3.962224863000074,0.01958638125000789,0.17264940400002615,0.7983204304999845,2,her heart. (cough),1,(cough),"Of everything, in fact, except the subtle power of touching her heart.",1608.86,1608.8609999999999
95,1,mic_fileid_95_doa59_3spk_1.wav,4.0,1612.0,1616.0,3,"60,124,225",1,124,0.09166411560571562,enhanced_fileid_95_chunk1_pred124_idx1_loudest.wav,125,1.0,0.08305158100006338,0.7174737320001441,0.8005253130002075,0.20013132825005187,3.1994746869997925,3.120138114999918,4.0,1616.0,1616.000135389,0.00013538899997911358,0.5,1,1.0000000837803218,3.9206634280001254,0.020762895250015845,0.17936843300003602,0.7800345287499795,2,(c ow mooing),2,(c ow mooing),,1613.04,1613.6599999999999
95,2,mic_fileid_95_doa59_3spk_2.wav,4.0,1616.0,1620.0,3,"60,125,223",1,125,0.06948588578478725,enhanced_fileid_95_chunk2_pred125_idx1_loudest.wav,125,0.0,0.08332132700002148,0.6474870950000877,0.7308084220001092,0.1827021055000273,3.269191577999891,3.2353654599999118,4.0,1620.0,1620.000127256,0.00012725600004159787,0.5,1,1.0000000785530865,3.966173882000021,0.02083033175000537,0.16187177375002193,0.8088413649999779,1,personal share of pain. Surely it is not possible,2,personal share of pain. Surely it is not possible to feel,(c ow mooing),1615.84,1619.76
95,3,mic_fileid_95_doa59_3spk_3.wav,4.0,1620.0,1624.0,3,"57,124,222",1,124,0.05799509686695232,enhanced_fileid_95_chunk3_pred124_idx1_loudest.wav,125,1.0,0.07687550300011026,0.7146041450000666,0.7914796480001769,0.19786991200004422,3.208520351999823,3.173628409999992,4.0,1624.0,1624.0001280400002,0.00012804000016330974,0.5,1,1.0000000788423646,3.965108058000169,0.019218875750027564,0.17865103625001666,0.793407102499998,2,to feel otherwise any more than it would be possible,1,otherwise any more than it would be possible,personal share of pain. Surely it is not possible to feel,1620.02,1622.8
95,4,mic_fileid_95_doa59_3spk_4.wav,4.0,1624.0,1628.0,3,"0,57,216",1,57,0.009567784757689981,enhanced_fileid_95_chunk4_pred57_idx1_loudest.wav,125,68.0,0.09887372599996525,0.6567582319999019,0.7556319579998672,0.1889079894999668,3.244368042000133,3.208598175000134,4.0,1628.0,1628.000252081,0.00025208100009876944,0.5,1,1.0000001548409092,3.964230133000001,0.02471843149999131,0.16418955799997548,0.8021495437500334,2,. [inaudible],2,. [inaudible],otherwise any more than it would be possible,1624.02,1625.0
96,1,mic_fileid_96_doa99_3spk_1.wav,4.0,1628.0,1632.0,3,"100,162,189",1,162,0.04708762172568583,enhanced_fileid_96_chunk1_pred162_idx1_loudest.wav,160,2.0,0.07854090699993321,0.6828622199998335,0.7614031269997668,0.1903507817499417,3.2385968730002332,3.1715235320000374,4.0,1632.0,1632.0012034390002,0.0012034390001645079,0.5,1,1.0000007374013482,3.932926658999804,0.019635226749983303,0.17071555499995839,0.7928808830000094,1,"Then with his other hand or a wrist, he bent the forearm",2,"Then with his other hand or a wrist, he bent the forearm sharply.",,1628.32,1631.98
96,2,mic_fileid_96_doa99_3spk_2.wav,4.0,1632.0,1636.0,3,"100,171,356",0,100,0.024728768458129786,enhanced_fileid_96_chunk2_pred100_idx0_loudest.wav,160,60.0,0.07653095900013795,0.7342576700000336,0.8107886290001716,0.2026971572500429,3.1892113709998284,3.155281233999858,4.0,1636.0,1636.0005447390001,0.0005447390001336316,0.5,1,1.000000332970049,3.9660698630000297,0.01913273975003449,0.1835644175000084,0.7888203084999645,2,"sharply. Chat so that if you have to leave, I have a claim on the 10",2,"Chat so that if you have to leave, I have a claim on the 10 th.","Then with his other hand or a wrist, he bent the forearm sharply.",1632.28,1636.04
96,3,mic_fileid_96_doa99_3spk_3.wav,4.0,1636.0,1640.0,3,"99,169,358",2,358,0.034599103086327944,enhanced_fileid_96_chunk3_pred358_idx2_loudest.wav,160,162.0,0.08440033299984862,0.6583716049999566,0.7427719379998052,0.1856929844999513,3.2572280620001948,3.2212232259998927,4.0,1640.0,1640.000154758,0.00015475800000785966,0.5,1,1.000000094364634,3.963995163999698,0.021100083249962154,0.16459290124998915,0.8053058064999732,2,th. It was a custom of the time for the Fists of Saints and martyr,2,It was a custom of the time for the Fists of Saints and martyr s.,"Chat so that if you have to leave, I have a claim on the 10 th.",1636.12,1640.04
96,4,mic_fileid_96_doa99_3spk_4.wav,4.0,1640.0,1644.0,3,"99,163,189",0,99,0.03227705223253512,enhanced_fileid_96_chunk4_pred99_idx0_loudest.wav,160,61.0,0.08233159099995646,0.6554990380000163,0.7378306289999728,0.1844576572499932,3.2621693710000272,3.224965968999868,4.0,1644.0,1644.0001628700002,0.00016287000016745878,0.5,1,1.0000000990693432,3.9627965979998407,0.020582897749989115,0.16387475950000407,0.806241492249967,2,s. I wish I would wrap to the session of our goods and leave into our new,2,I wish I would wrap to the session of our goods and leave into our new tech.,It was a custom of the time for the Fists of Saints and martyr s.,1640.18,1643.8799999999999
97,1,mic_fileid_97_doa115_3spk_1.wav,4.0,1644.0,1648.0,3,"119,252,320",1,252,0.04015692106646221,enhanced_fileid_97_chunk1_pred252_idx1_loudest.wav,251,1.0,0.04664340800013633,0.6668364600000132,0.7134798680001495,0.17836996700003738,3.2865201319998505,3.1291886640001394,4.0,1648.0,1648.000137712,0.00013771199996881478,0.5,1,1.0000000835631069,3.842668532000289,0.011660852000034083,0.1667091150000033,0.7822971660000348,2,"tech. He continued to follow the path to the glade, but to",1,"He continued to follow the path to the glade, but to",,1644.5,1647.22
97,2,mic_fileid_97_doa115_3spk_2.wav,4.0,1648.0,1652.0,3,"250,255,321",1,255,0.044682548848226096,enhanced_fileid_97_chunk2_pred255_idx1_loudest.wav,251,4.0,0.08327073800001017,0.6470400400000926,0.7303107780001028,0.1825776945000257,3.269689221999897,3.2366344559998197,4.0,1652.0,1652.000125255,0.0001252550000572228,0.5,1,1.0000000758202179,3.9669452339999225,0.020817684500002542,0.16176001000002316,0.8091586139999549,2,"his direct surprise, Carlyne arrived at the most distance himself.",3,"his direct surprise, Carlyne arrived at the most distance himself. Let","He continued to follow the path to the glade, but to",1647.3799999999999,1651.941
97,3,mic_fileid_97_doa115_3spk_3.wav,4.0,1652.0,1656.0,3,"118,251,322",1,251,0.0763479468507056,enhanced_fileid_97_chunk3_pred251_idx1_loudest.wav,251,0.0,0.08190741399994295,0.7210327909999705,0.8029402049999135,0.20073505124997837,3.1970597950000865,3.165596482999945,4.0,1656.0,1656.000168665,0.00016866500004653062,0.5,1,1.0000001018508455,3.9685366879998583,0.020476853499985737,0.18025819774999263,0.7913991207499862,2,Let us draw lots. Let us draw lots. Cried on the brigands,1,us draw lots. Let us draw lots. Cried on the brigands,"his direct surprise, Carlyne arrived at the most distance himself. Let",1652.2,1655.1599999999999
97,4,mic_fileid_97_doa115_3spk_4.wav,4.0,1656.0,1660.0,3,"122,256,321",2,321,0.01162883743692549,enhanced_fileid_97_chunk4_pred321_idx2_loudest.wav,251,70.0,0.07443607499999416,0.6631629780001731,0.7375990530001673,0.18439976325004181,3.2624009469998327,3.229337432000193,4.0,1660.0,1660.00015301,0.00015301000007639232,0.5,1,1.0000000921746988,3.9669364850003603,0.01860901874999854,0.16579074450004327,0.8073343580000483,2,when they saw us. And all they produced was fun.,2,when they saw us. And all they produced was fun.,us draw lots. Let us draw lots. Cried on the brigands,1655.52,1658.18
98,1,mic_fileid_98_doa46_3spk_1.wav,4.0,1660.0,1664.0,3,"42,90,128",2,128,0.07280660645032583,enhanced_fileid_98_chunk1_pred128_idx2_loudest.wav,128,0.0,0.07708582999998725,0.6857613470001525,0.7628471770001397,0.19071179425003493,3.2371528229998603,3.205988672000103,4.0,1664.0,1664.001258298,0.0012582980000388488,0.5,1,1.0000007561887019,3.968835849000243,0.019271457499996814,0.1714403367500381,0.8014971680000258,2,That'll use some of a Rachel Lindwood's here again today,2,That'll use some of a Rachel Lindwood's here again today,,1659.52,1663.12
98,2,mic_fileid_98_doa46_3spk_2.wav,4.0,1664.0,1668.0,3,"44,90,128",2,128,0.05353055444914385,enhanced_fileid_98_chunk2_pred128_idx2_loudest.wav,128,0.0,0.08233649699991474,0.6843791599999349,0.7667156569998497,0.19167891424996242,3.2332843430001503,3.11331568300011,4.0,1668.0,1668.000365537,0.00036553700010699686,0.5,1,1.0000002191468826,3.8800313399999595,0.020584124249978686,0.17109478999998373,0.7783289207500275,2,after a make for a subscription towards buying a carpet for the best street,3,after a make for a subscription towards buying a carpet for the best street rail in the city.,That'll use some of a Rachel Lindwood's here again today,1663.52,1668.24
98,3,mic_fileid_98_doa46_3spk_3.wav,4.0,1668.0,1672.0,3,"44,113,273",0,44,0.05719366728092769,enhanced_fileid_98_chunk3_pred44_idx0_loudest.wav,128,84.0,0.08200276799993844,0.6604062190001514,0.7424089870000898,0.18560224675002246,3.25759101299991,3.224608913999873,4.0,1672.0,1672.000290451,0.0002904509999552829,0.5,1,1.0000001737147128,3.967017900999963,0.02050069199998461,0.16510155475003785,0.8061522284999683,2,"rail in the city. And us too, if you could prevent us from discovering",2,"And us too, if you could prevent us from discovering this sequel.",after a make for a subscription towards buying a carpet for the best street rail in the city.,1668.26,1672.2
98,4,mic_fileid_98_doa46_3spk_4.wav,4.0,1672.0,1676.0,3,"28,114,275",2,275,0.029834204187140213,enhanced_fileid_98_chunk4_pred275_idx2_loudest.wav,128,147.0,0.0866925299999366,0.6560602740000832,0.7427528040000198,0.18568820100000494,3.2572471959999802,3.2227902280001217,4.0,1676.0,1676.000122158,0.00012215800006742938,0.5,1,1.000000072886635,3.9655430320001415,0.02167313249998415,0.1640150685000208,0.8056975570000304,2,this sequel. See you later.,2,See you later. Bye,"And us too, if you could prevent us from discovering this sequel.",1672.44,1675.6409999999998
99,1,mic_fileid_99_doa33_3spk_1.wav,4.0,1676.0,1680.0,3,"41,246,294",1,246,0.05453001335146754,enhanced_fileid_99_chunk1_pred246_idx1_loudest.wav,247,1.0,0.09884222799996678,0.6524556759998177,0.7512979039997845,0.18782447599994612,3.2487020960002155,3.199132372999884,4.0,1680.0,1680.000216978,0.000216978000025847,0.5,1,1.0000001291535714,3.9504302769996684,0.024710556999991695,0.16311391899995442,0.799783093249971,1,Bye,1,the state which is his honor.,,1677.82,1680.0
99,2,mic_fileid_99_doa33_3spk_2.wav,4.0,1680.0,1684.0,3,"41,114,283",0,41,0.032358044194902874,enhanced_fileid_99_chunk2_pred41_idx0_loudest.wav,247,154.0,0.08367858099995829,0.6477874800000336,0.7314660609999919,0.18286651524999797,3.268533939000008,3.2287803129997883,4.0,1684.0,1684.000168796,0.0001687960000253952,0.5,1,1.0000001002351544,3.96024637399978,0.02091964524998957,0.1619468700000084,0.8071950782499471,2,the state which is his honor. I tell you I was to make,1,I tell you I was to make,the state which is his honor.,1681.26,1683.26
99,3,mic_fileid_99_doa33_3spk_3.wav,4.0,1684.0,1688.0,3,"39,247,293",1,247,0.0557090435616138,enhanced_fileid_99_chunk3_pred247_idx1_loudest.wav,247,0.0,0.08062928000003922,0.6685393739999199,0.7491686539999591,0.18729216349998978,3.250831346000041,3.218529295999815,4.0,1688.0,1688.000168859,0.00016885900004126597,0.5,1,1.0000001000349525,3.967697949999774,0.020157320000009804,0.16713484349997998,0.8046323239999538,2,the building a personal salvation. Spiritual agonizing,3,the building a personal salvation. Spiritual agonizing is unknown to me.,I tell you I was to make,1683.4199999999998,1688.1599999999999
99,4,mic_fileid_99_doa33_3spk_4.wav,4.0,1688.0,1692.0,3,"45,115,265",0,45,0.02540148874320914,enhanced_fileid_99_chunk4_pred45_idx0_loudest.wav,247,158.0,0.07894612499990217,0.6604697149998628,0.739415839999765,0.18485395999994125,3.260584160000235,3.2250307940000766,4.0,1692.0,1692.00015804,0.00015804000008756702,0.5,1,1.0000000934042554,3.9644466339998417,0.019736531249975542,0.1651174287499657,0.8062576985000192,2,is unknown to me. I've read lots of the thousands of hours each given to the people that hadn't been.,1,I've read lots of the thousands of hours each given to the people that hadn't been.,the building a personal salvation. Spiritual agonizing is unknown to me.,1688.18,1691.1599999999999
100,1,mic_fileid_100_doa58_3spk_1.wav,4.0,1692.0,1696.0,3,"70,133,263",1,133,0.022285266338810974,enhanced_fileid_100_chunk1_pred133_idx1_loudest.wav,258,125.0,0.04580571199994665,0.6726867510001284,0.7184924630000751,0.17962311575001877,3.281507536999925,3.138767017999953,4.0,1696.0,1696.001275399,0.001275398999950994,0.5,1,1.0000007520041274,3.8572594810000282,0.011451427999986663,0.1681716877500321,0.7846917544999883,2,"Well, I was in the reach of the general public, but knowledge",2,"Well, I was in the reach of the general public, but knowledge",,1692.32,1695.22
100,2,mic_fileid_100_doa58_3spk_2.wav,4.0,1696.0,1700.0,3,"72,134,259",2,259,0.061391051575974194,enhanced_fileid_100_chunk2_pred259_idx2_loudest.wav,258,1.0,0.07651938300000438,0.6819137159998263,0.7584330989998307,0.18960827474995767,3.2415669010001693,3.2016154919999735,4.0,1700.0,1700.000534036,0.0005340360000900546,0.5,1,1.0000003141388236,3.960048590999804,0.019129845750001095,0.17047842899995658,0.8004038729999934,2,", or of a much-grown people might laugh at her. The children seem to",2,", or of a much-grown people might laugh at her. The children seem to","Well, I was in the reach of the general public, but knowledge",1695.9199999999998,1699.12
