fileid,mic_file,method,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
94,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_94_doa101_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,14.641875,101,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_94/enhanced_fileid_94_preddoa112_src1.wav,nearest_spk1_gt_doa,0,112,11.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_94_doa101_spk1.txt,0.08333333333333333,3,36,2.0449940275649685,-3.09332100485563,-5.138315032420598,1.9929811229017456,-12.635828309432583,-14.628809432334329,IN HER YOUTH SHE HAD DECLINED THE ADDRESSES OF A GENTLEMAN WHO HAD THE RECOMMENDATIONS OF GOOD CHARACTER AND CONNECTIONS AND POSITION IN LIFE OF EVERYTHING IN FACT EXCEPT THE SUBTLE POWER OF TOUCHING HER HEART,"In her youth, she had declined the addresses of a gentleman who had the recommendations of good character and connections and position of light, of everything, in fact, except the subtle power of touching the heart.",0.4177438679998886,0.4177438679998886,0.028530763170692863,0.028530763170692863,1
95,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_95_doa59_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.541875,125,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_95/enhanced_fileid_95_preddoa123_src1.wav,nearest_spk1_gt_doa,0,123,2.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_95_doa125_spk1.txt,0.5,15,30,3.8357108224033403,-2.7474567935785137,-6.5831676159818535,3.14062559486489,-34.40255191481526,-37.54317750968015,WHICH A SAD EXPERIENCE HAS BROUGHT US IS WORTH OUR OWN PERSONAL SHARE OF PAIN SURELY IT IS NOT POSSIBLE TO FEEL OTHERWISE ANY MORE THAN IT WOULD BE POSSIBLE,which is that experience that's brought us towards our own personal share of pain. Surely it is not possible to feel otherwise any more than it was being possible. This is perfect. God is great. In Mecca.,0.4934597619994747,0.4934597619994747,0.02983094492005741,0.02983094492005741,1
96,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_96_doa99_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.43275,160,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_96/enhanced_fileid_96_preddoa172_src2.wav,nearest_spk1_gt_doa,1,172,12.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_96_doa160_spk1.txt,0.17391304347826086,8,46,6.231552705688306,-1.5788815512804064,-7.810434256968712,5.101817930593018,-54.66278615724373,-59.764604087836744,THEN WITH HIS OTHER HAND ON HIS WRIST HE BENT THE FOREARM SHARPLY AND FELT THE BICEPS AS ROUND AND HARD AS A CRICKET BALL SPRING UP UNDER HIS FINGERS FEEL THAT SAID HE THE PUBLICAN AND HORSE BREAKER FELT IT WITH AN AIR OF REVERENCE,"Then with his other hand on his wrist, he bent the forearm sharply and felt the biceps as round and hard as a cricket ball sprained up under his fingers. Feel that, said he, the public opinion horse-breaker felt it was an error of reference.",0.544272364999415,0.544272364999415,0.031221256829783887,0.031221256829783887,1
97,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_97_doa115_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.94075,251,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_97/enhanced_fileid_97_preddoa253_src2.wav,nearest_spk1_gt_doa,1,253,2.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_97_doa251_spk1.txt,0.39473684210526316,15,38,3.9457188445636575,-1.701858744027243,-5.6475775885909005,2.5592640222490965,-40.16546793460543,-42.72473195685453,HE CONTINUED TO FOLLOW THE PATH TO THE GLADE BUT TO HIS GREAT SURPRISE CARLINI ARRIVED ALMOST AS SOON AS HIMSELF LET US DRAW LOTS LET US DRAW LOTS CRIED ALL THE BRIGANDS WHEN THEY SAW THE CHIEF,"He continued to follow the path to the Glacier fight to his great surprise. Carlinia arrived almost a year from Selphie. Lot of straw logs, lot of straw logs, cried all the brigands when they saw the chief.",0.4742930329994124,0.4742930329994124,0.027997168543270654,0.027997168543270654,1
98,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_98_doa46_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.43225,128,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_98/enhanced_fileid_98_preddoa114_src2.wav,nearest_spk1_gt_doa,1,114,14.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_98_doa128_spk1.txt,0.2558139534883721,11,43,3.775023599986267,-2.7316777583390954,-6.506701358325362,2.724387899598137,-11.11359712630593,-13.837985025904066,THAT OLD NUISANCE OF A RACHEL LYNDE WAS HERE AGAIN TODAY PESTERING ME FOR A SUBSCRIPTION TOWARDS BUYING A CARPET FOR THE VESTRY ROOM SAID MISTER HARRISON WRATHFULLY I DETEST THAT WOMAN MORE THAN ANYBODY I KNOW SHE CAN PUT A WHOLE SERMON,"That old nuisance of a Rachel Lind was here again today pestering me for a subscription toward buying a carpet for the best fruit for Mr. Harris, who aptly. I detest that only more than anybody I know. She could put a whole sermon.",0.49724594600047567,0.49724594600047567,0.03026036884787389,0.03026036884787389,1
99,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_99_doa33_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.2605,247,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_99/enhanced_fileid_99_preddoa283_src3.wav,nearest_spk1_gt_doa,2,283,36.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_99_doa247_spk1.txt,0.11904761904761904,5,42,6.502298727349267,-1.3587935614714128,-7.86109228882068,5.405621943472961,-27.987511774634473,-33.393133718107435,ONLY EXISTS THE HONOUR OF THE STATE WHICH IS HIS HONOUR HE DOES NOT LOOK UPON HIMSELF AS A FREE AGENT WORKING OUT HIS OWN PERSONAL SALVATION SPIRITUAL AGONIZING IS UNKNOWN TO HIM HE HAS A SENSE OF CALM TRUST IN FATE,"Only exists the honor of the state, which is his own. He does not look upon himself as a free agent, working out his own personal salvation. Spiritual agonizing is renown to him. He has a sense of calm trust and faith.",0.48970680099955644,0.48970680099955644,0.028371530430726596,0.028371530430726596,1
100,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_100_doa58_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,14.7365,258,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_100/enhanced_fileid_100_preddoa258_src3.wav,nearest_spk1_gt_doa,2,258,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_100_doa258_spk1.txt,0.024390243902439025,1,41,3.9181494457241155,-3.174118044215501,-7.0922674899396165,3.7045003190068333,-48.70878238517409,-52.41328270418092,BUT CONTINUED TO SING HER RHYMES AS BEFORE FOR HOWEVER MUCH GROWN PEOPLE MIGHT LAUGH AT HER THE CHILDREN SEEMED TO ENJOY THEM VERY MUCH AND NOT ONE OF THEM WAS TOO PEEVISH TO BE QUIETED AND SOOTHED BY HER VERSES,"but continued to sing her rhymes as before. For however much grown people might laugh at her, the children seemed to enjoy them very much, and not one of them was too pivish to be quieted and soothed by her verses.",0.47861639499933517,0.47861639499933517,0.0324782950496614,0.0324782950496614,1
101,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_101_doa238_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.085,272,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_101/enhanced_fileid_101_preddoa258_src2.wav,nearest_spk1_gt_doa,1,258,14.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_101_doa272_spk1.txt,0.3,9,30,5.10483737578401,-2.9765329349334313,-8.08137031071744,4.446429863430202,-13.303322077679514,-17.749751941109714,MISTER BERYL SUCH A KIND GENTLEMAN MA'AM SAID YOU WOULD HELP ME I WILL SO LONG AS YOU ARE HONEST JERRY THRUST HIS TONGUE IN HIS CHEEK BUT JULIUS ANSWERED,"Mr. Barrel, such a kind gentleman, may your work save you at home. I will, so long as you are honest. Jerry thrust his tongue in his cheek, but Julius answered.",0.43579448699892964,0.43579448699892964,0.02550743266016562,0.02550743266016562,1
102,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_102_doa204_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.27275,324,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_102/enhanced_fileid_102_preddoa325_src3.wav,nearest_spk1_gt_doa,2,325,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_102_doa324_spk1.txt,0.0,0,39,3.2837984753148826,-2.5675607378263394,-5.851359213141222,1.7984931092154328,-34.82331495584451,-36.621808065059945,THESE CONSIDERATIONS RELATE TO THE FIRST TWO CAUSES OF FAILURE IN A REPRESENTATIVE GOVERNMENT THE THIRD IS WHEN THE PEOPLE WANT EITHER THE WILL OR THE CAPACITY TO FULFILL THE PART WHICH BELONGS TO THEM IN A REPRESENTATIVE CONSTITUTION,These considerations relate to the first two causes of failure in a representative government. The third is when the people want either the will or the capacity to fulfill the part which belongs to them in a representative constitution.,0.4130796379995445,0.4130796379995445,0.023915105469571697,0.023915105469571697,1
103,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_103_doa27_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.518875,59,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_103/enhanced_fileid_103_preddoa50_src1.wav,nearest_spk1_gt_doa,0,50,9.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_103_doa59_spk1.txt,0.225,9,40,3.8997077739367536,-2.4080214120809558,-6.30772918601771,3.976482961528886,-50.86618655840493,-54.842669519933814,THEN I REALLY DO THINK THAT HE HAS UNCOMMON BAD TASTE SAID LUCY WITH A REALITY IN HER VOICE DIFFERING MUCH FROM THE TONE OF BANTER SHE HAD HITHERTO USED WHAT LUCY SAID HER SISTER IN LAW LOOKING AT HER,"And I really do think that he is uncommon bad taste, Settercy, with the ureality in her voice differing much from the tone of banter she had hitherto used. What Lucy! said her sister-in-law looking at her.",0.5049895939991984,0.5049895939991984,0.03254034805997203,0.03254034805997203,1
104,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_104_doa10_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.974375,301,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_104/enhanced_fileid_104_preddoa301_src3.wav,nearest_spk1_gt_doa,2,301,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_104_doa301_spk1.txt,0.10869565217391304,5,46,4.305637236989119,-2.081681610635365,-6.387318847624484,4.2304468197084795,-36.922061219609,-41.15250803931748,BUT IN THE YARD THERE WAS A LIGHT FROM THE FIRE AT LITTLE MYTISHCHI A MILE AND A HALF AWAY AND THROUGH THE NIGHT CAME THE NOISE OF PEOPLE SHOUTING AT A TAVERN MAMONOV'S COSSACKS HAD SET UP ACROSS THE STREET AND THE ADJUTANT'S UNCEASING MOANS,"But in the yard there was a light from the fire, a little Matishin, a mile and a half away. Through the night came the noise of people shouting at a tavern where Manav's Cossacks had set up across the street, and the adjutants unceasing moans.",0.581978458998492,0.581978458998492,0.03428570766219623,0.03428570766219623,1
105,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_105_doa7_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.3715,134,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_105/enhanced_fileid_105_preddoa135_src3.wav,nearest_spk1_gt_doa,2,135,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_105_doa134_spk1.txt,0.0975609756097561,4,41,4.383985064082289,-3.679687574503283,-8.063672638585572,4.575846274567735,-14.631156703739274,-19.20700297830701,I DIDN'T SUPPOSE THERE WAS ANY ONE WHO DIDN'T KNOW THOSE SHARP SQUEAKY VOICES THEY RATHER GET ON MY NERVES WHAT ANYBODY WANTS TO SQUEAK LIKE THAT FOR WHEN THEY CAN SING AS ROSEBREAST CAN IS MORE THAN I CAN UNDERSTAND,"I didn't suppose there was anyone who didn't know those sharp, squeaky voices. They'd rather get on my nerves. What anybody wants to squeak like that for when they can sing as Rosebrest can, is more than I can understand.",0.5058462280012463,0.5058462280012463,0.03089797685008987,0.03089797685008987,1
106,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_106_doa79_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.99375,130,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_106/enhanced_fileid_106_preddoa130_src2.wav,nearest_spk1_gt_doa,1,130,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_106_doa130_spk1.txt,0.10256410256410256,4,39,2.47601706930553,-2.175250407113896,-4.6512674764194255,1.866007112013163,-25.153621716938694,-27.01962882895186,A SINGLE GLANCE AT THE LANDSCAPE WAS SUFFICIENT TO SHOW ME HOW WIDELY DIFFERENT IT WAS FROM ANYTHING I HAD EVER BEHELD AT NIGHT IT BLEW A GALE OF WIND AND HEAVY SQUALLS FROM THE MOUNTAINS SWEPT PAST US,"A single glance at the landscape was sufficient to show me how widely different he was from anything I'd ever held. At night, it blew a gale of wind and heavy squalls from the mountains swept past us.",0.43563310599893157,0.43563310599893157,0.025634901419576705,0.025634901419576705,1
107,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_107_doa58_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.556,58,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_107/enhanced_fileid_107_preddoa57_src1.wav,nearest_spk1_gt_doa,0,57,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_107_doa58_spk1.txt,0.09090909090909091,3,33,3.9844811904012625,-2.6006499512797916,-6.585131141681054,3.9835022632732926,-23.139123522717217,-27.122625785990508,WHY WHAT'S UP SAID PHILIP SURPRISED AT WILLIAM'S UNUSUAL MANNER AND AT THE SAME TIME RATHER GRATIFIED TO FIND A REFLECTION OF HIS OWN FEELINGS ABOUT KINRAID COULSON'S FACE WAS PALE WITH ANGER,"Why, what's up? said Philip, surprised that William's unusual manner, and at the same time rather gratified to find a reflection of his own feelings about Pongrid. Colson's face was pale with anger.",0.42151395099972433,0.42151395099972433,0.025459890734460276,0.025459890734460276,1
108,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_108_doa63_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.3955,63,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_108/enhanced_fileid_108_preddoa25_src1.wav,nearest_spk1_gt_doa,0,25,38.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_108_doa63_spk1.txt,0.0,0,32,4.378973956879225,-1.7082385683334913,-6.087212525212716,2.872385917056544,-23.759509324372715,-26.63189524142926,A REPRESENTATIVE ASSEMBLY DRAWN FROM AMONG THEMSELVES WOULD SIMPLY REFLECT THEIR OWN TURBULENT INSUBORDINATION IT WOULD REFUSE ITS AUTHORITY TO ALL PROCEEDINGS WHICH WOULD IMPOSE ON THEIR SAVAGE INDEPENDENCE ANY IMPROVING RESTRAINT,A representative assembly drawn from among themselves would simply reflect their own turbulent insubordination. It would refuse its authority to all proceedings which would impose on their savage independence any improving restraint.,0.3419153099985124,0.3419153099985124,0.0222087824363296,0.0222087824363296,1
109,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_109_doa236_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.4635,236,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_109/enhanced_fileid_109_preddoa233_src1.wav,nearest_spk1_gt_doa,0,233,3.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_109_doa236_spk1.txt,0.12121212121212122,4,33,5.681483457069123,-1.830295178294786,-7.511778635363909,4.452580401033782,-27.546786009586985,-31.999366410620766,NOR ARE THEY EVER RECALLED WITHOUT BRINGING BACK WITH THEM MYRIADS OF SLUMBERING FEELINGS AND HALF FORGOTTEN IMAGES WE HEAR THE SWEET LOW VOICE OF THE MOTHER SINGING SOFT LULLABIES TO HER DARLING,"Nor are they ever recalled without bringing back with them morades of slumbering feelings and half-forgotten images. We hear the sweet, low voice of the mother, singing South Lullabies to her darling.",0.4374081430014485,0.4374081430014485,0.02504699189746892,0.02504699189746892,1
110,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_110_doa31_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,10.852875,265,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_110/enhanced_fileid_110_preddoa265_src3.wav,nearest_spk1_gt_doa,2,265,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_110_doa265_spk1.txt,0.37037037037037035,10,27,7.272125831100007,-2.5953238512451984,-9.867449682345207,6.391308259431461,-13.828582183320062,-20.219890442751524,ENOW OF PATRIOTS STILL REMAINED TO KEEP UP THE ILL HUMOR OF THE HOUSE AND MEN NEEDED BUT LITTLE INSTRUCTION OR RHETORIC TO RECOMMEND TO THEM PRACTICES,"In now, a patriot still remains to keep up the ill-humored of their house, and men needed but little instruction or rhetoric to recommend the practices.",0.3068291550007416,0.3068291550007416,0.02827169344535357,0.02827169344535357,1
111,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_111_doa38_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.21975,186,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_111/enhanced_fileid_111_preddoa199_src1.wav,nearest_spk1_gt_doa,0,199,13.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_111_doa186_spk1.txt,0.1276595744680851,6,47,5.133653583776291,-2.1121657859950136,-7.245819369771304,3.5756576702673164,-20.578706375449045,-24.15436404571636,BUT THE DAY DID NOT TURN OUT SO BADLY AFTER ALL AS WE WORKED OUR WAY OUT OF THIS UNCERTAINTY AND FOUND OUT WHAT WAS BEHIND THE PITCH DARK CLOUDS DURING THE FORENOON THE SUN CAME THROUGH AND THRUST ASIDE THE FOG FOR A WHILE AND THERE,"But the day did not turn out so madly after all. As we worked our way out of this uncertainty, and found out what was behind the pitched-out clout, during the forenoons, the sun came through and pressed aside the fog for a while, and there...",0.542259660000127,0.542259660000127,0.03149056519404329,0.03149056519404329,1
112,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_112_doa172_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.42725,172,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_112/enhanced_fileid_112_preddoa168_src1.wav,nearest_spk1_gt_doa,0,168,4.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_112_doa172_spk1.txt,0.2558139534883721,11,43,2.843623479002594,-2.767409556147782,-5.611033035150376,2.254370399444647,-34.098997633204334,-36.35336803264898,SETTLING SILENTLY IN THE DRY MOUNTAIN AIR OR MASSED IN FLAKES SOFT AND DOWNY TO LIE OUT ALONE IN THE MOUNTAINS OF A STILL NIGHT AND BE TOUCHED BY THE FIRST OF THESE SMALL SILENT MESSENGERS FROM THE SKY IS A MEMORABLE EXPERIENCE,"Settling siloed being the dry mountain head, or mastic flakes softened down to lie out alone in the mountains of a still night, that be touched by the first of each small silent message from the sky is a memorable experience.",0.45903745099894877,0.45903745099894877,0.02634021150777941,0.02634021150777941,1
113,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_113_doa12_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.374375,64,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_113/enhanced_fileid_113_preddoa76_src2.wav,nearest_spk1_gt_doa,1,76,12.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_113_doa64_spk1.txt,0.13636363636363635,6,44,3.9242998893093235,-2.033534281672678,-5.957834170982002,3.9294821141581804,-13.443225501630156,-17.372707615788336,HE KNEW THAT IF HE DID SO HE SHOULD NEVER RISE AGAIN HE WAS OVERCOME BY FATIGUE AND THE WEIGHT OF THE DARKNESS WOULD AS WITH THE DEAD WOMAN HAVE HELD HIM TO THE GROUND AND THE ICE GLUED HIM ALIVE TO THE EARTH,"He knew that if he did so, he should never rise again. His broken comb by fatigue, higher weight, of the darkness, would, as with the dead, have held him to the ground, and the ice glued him alive to the earth.",0.4736504550000973,0.4736504550000973,0.02892632268407785,0.02892632268407785,1
114,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_114_doa42_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.02575,273,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_114/enhanced_fileid_114_preddoa257_src2.wav,nearest_spk1_gt_doa,1,257,16.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_114_doa273_spk1.txt,0.030303030303030304,1,33,7.177089161421454,-1.97236379871393,-9.149452960135383,6.25386842529561,-17.639426420136562,-23.893294845432173,I SAW AS IT FELL ACROSS MY BABY THE SHADOW OF THE VEIL WITHIN THE VEIL WAS HE BORN SAID I AND THERE WITHIN SHALL HE LIVE A NEGRO AND A NEGRO'S SON,"I saw, as it fell across my baby, a shadow of the veil. Within the veil was he born, said I, and there within shall he live, a negro and a negro's son.",0.369597747001535,0.369597747001535,0.021708162459893692,0.021708162459893692,1
115,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_115_doa10_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.9635,201,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_115/enhanced_fileid_115_preddoa197_src2.wav,nearest_spk1_gt_doa,1,197,4.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_115_doa201_spk1.txt,0.05263157894736842,2,38,4.076409335266915,-3.0487533650852234,-7.1251627003521385,3.2891692998640942,-11.594273618662033,-14.883442918526127,I CANNOT STAND I SAID THERE IS SOMETHING GONE IN MY LEG AND I FEEL BLOOD RUNNING DOWN INTO MY BOOT HE KNELT AND ROLLED DOWN THE LEG OF MY STOCKING BUT THOUGH HE ONLY MOVED MY FOOT,"I cannot stand, I said. There is something gone in my leg, and I feel blood running down into my boot. He knelt and rolled down the leg of my stalking, but though he only wound my foot.",0.44572609000169905,0.44572609000169905,0.02792157672200326,0.02792157672200326,1
