setting,fileid,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,whisper_rtf
HARK_n_sep_GT,359,2,17.142,252,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_359/enhanced_fileid_359_doa252_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_359_doa252_spk2.txt,1.0,45,45,-2.518747011827851,-1.7637100482575063,0.7550369635703447,-7.478701455057503,-27.269130727225143,-19.79042927216764,AS A PUBLISHER BUT THE PRIZE THAT HE HAD SET OUT TO WIN WAS TO OWN THE PUBLIC LEDGER THE OPPORTUNITY CAME IN DECEMBER EIGHTEEN SIXTY FOUR BUT HIS PAPER WAS LOSING MONEY HIS FRIENDS ADVISED AGAINST TAKING SUCH A BURDEN HE WOULD SURELY FAIL,"And the storm will after rippled around with wrong attendance. She heard him in wrongly dissonant share. In an accident, in a settlement, she was amazing. What was that? It was a sharp crack. And the tiny test of healing the jinker staggered back. I said, he would surely fail.",0.6459519990000899,0.037682417395875044
HARK_n_sep_GT,359,3,17.142,92,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_359/enhanced_fileid_359_doa92_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_359_doa92_spk3.txt,1.1555555555555554,52,45,-3.8721412444019454,-2.7548291207773437,1.1173121236246017,-9.116637943731657,-23.80738340413533,-14.690745460403672,OF WHAT LAY HARDEST UPON MY MIND AND PARTICULARLY THE NARROWNESS OF MY CIRCUMSTANCES AND THE LOSS OF MY FORTUNE BY THE DAMAGE OF MY GOODS AT SEA I TOLD HER ALSO THAT I HAD A MOTHER AND A BROTHER IN VIRGINIA IN GOOD CIRCUMSTANCES,and a squirreled elephant rippled around her throng the bed if the architects of Windsor had lost his shoe and我說 well jeez! There was an answer in our expectation What was that? And he wrote and said I am writing and seemingly erase the book the freedom writer core of therit exist we would veryt fail,3.7120447360000526,0.21654677027185
HARK_n_sep_GT,360,2,16.762,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_360/enhanced_fileid_360_doa3_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_360_doa3_spk2.txt,0.4594594594594595,17,37,-0.7277900764986303,-0.8125643647806196,-0.0847742882819893,-6.895000365424502,-33.00641703266784,-26.11141666724334,THEY SHOULD NOT BE COMPLETE REST OR COMPLETE CHANGE OF LIFE FOR ANY LENGTH OF TIME BUT A CONTINUATION OF THE LIFE FOR WHICH ADJUSTMENT HAS BEEN LEARNED WITH A REASONABLE REDUCTION OF THE DEMANDS AND STIMULATIONS,"They should not be complete rest or complete change of life for any length of time, or the continuation of the life of rich justice who has been learned, with a reasonable reduction of the demands of the nation. But yet, she would not believe her eyes.",0.431670768999993,0.02575293932704886
HARK_n_sep_GT,360,3,16.762,299,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_360/enhanced_fileid_360_doa299_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_360_doa299_spk3.txt,0.9772727272727273,43,44,-2.3235705963888713,-1.166103388254893,1.1574672081339783,-8.936357119176378,-54.021262833201156,-45.08490571402478,WELL I'M SURE AND THE THING'S SETTLED HE SAID MORE CALMLY DON'T WORRY MA'AM I'LL LOOK AFTER PATSY AND BETH AND LOUISE WILL LOOK AFTER ALL OF US JUST AS SHE DOES AFTER YOU BECAUSE SHE'S SO DISCREET TALK ABOUT YOUR BEING A CHAPERONE,"Whose eyes were slowly helping us to heal, this figure for an entire day through tears. After passing the day, her face are history out of her heart. The religious guys are here to help us. But yet, she would not believe her eyes.",0.9554648360001465,0.05700183963728353
HARK_n_sep_GT,361,2,15.282,8,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_361/enhanced_fileid_361_doa8_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_361_doa8_spk2.txt,1.2121212121212122,40,33,-1.3515782857483538,-1.33220321057937,0.019375075168983846,-6.469094279609882,-19.804735591256566,-13.335641311646684,WINELAND THE GREEN THE GREAT THE FAT OUR DRAGON FED AND CRAWLS AWAY WITH BELLY STUFFED AND LAZY FEET HOW LONG HER PURPLE TRAILING TAIL SHE FED AND GREW TO TWICE HER SIZE,"Why do the screams of the great voices of the unspoken and the fallen fall away? Tell me, how strange to be brought, how long to put the butter in the flour, and send one quarter of a pound of the good in the oysters stir well?",0.4284567469999274,0.028036693299301623
HARK_n_sep_GT,361,3,15.282,188,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_361/enhanced_fileid_361_doa188_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_361_doa188_spk3.txt,0.9772727272727273,43,44,-3.102679069667877,-2.3819147916530015,0.7207642780148755,-8.887329037377729,-30.78984489116166,-21.90251585378393,WHO WERE DISPORTING THEMSELVES IN THE MOONLIGHT A FEW HUNDRED FEET ALOFT JASON BADE THEM TELL THE REST OF THE ARGONAUTS TO EMBARK AS SPEEDILY AS POSSIBLE BUT LYNCEUS WITH HIS SHARP EYES HAD ALREADY CAUGHT A GLIMPSE OF HIM BRINGING THE GOLDEN FLEECE,"One, just putting them into the oysters, and stow them in their own liquor. Then, as they were strained to be brought home, they could with the buttery flour, and sent to the one who started the power. Parity could in the oysters stir well.",0.5263518970000405,0.034442605483578095
HARK_n_sep_GT,362,2,16.962,141,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_362/enhanced_fileid_362_doa141_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_362_doa141_spk2.txt,0.9302325581395349,40,43,-5.121755602347163,-1.7021515268806762,3.4196040754664865,-10.849858853579196,-25.84772118627069,-14.997862332691493,MISSUS DINSMORE AND ADELAIDE APPROACHED THE TREE AND BEGAN THE PLEASANT TASK OF DISTRIBUTING THE GIFTS EVERYTHING WAS LABELLED AND EACH AS HIS OR HER NAME WAS CALLED OUT STEPPED FORWARD TO RECEIVE THE PRESENT NO ONE HAD BEEN FORGOTTEN EACH HAD SOMETHING,Mrs. john I was born and I was in,4.967502347999925,0.29286065015917495
HARK_n_sep_GT,362,3,16.962,47,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_362/enhanced_fileid_362_doa47_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_362_doa47_spk3.txt,1.0217391304347827,47,46,-4.532682543198787,-1.7337737994064466,2.79890874379234,-10.431856493047553,-30.484790121517186,-20.05293362846963,AND I SUPPOSED HIM TO BE STILL THERE HE ALWAYS NEEDED A GREAT DEAL OF SLEEP HE SOMETIMES SLEPT UNTIL QUITE LATE IN THE MORNING I HAD BREAKFAST IN MY SITTING ROOM IT WAS ABOUT TEN WHEN I HEARD THAT MY HUSBAND'S BODY HAD BEEN FOUND,"I imagine it from the first and the new facts that you have gathered increase at some times, but your memory said that Orhex Pothos and Caesar were possible. I had breakfast at a city committee either by a man by Walter or by Jonathan or by some other person.",1.6853643119998196,0.09936117863458434
HARK_n_sep_GT,363,2,16.892,95,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_363/enhanced_fileid_363_doa95_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_363_doa95_spk2.txt,0.9411764705882353,32,34,-7.779957954506507,-4.865426645347545,2.9145313091589617,-10.977460644498862,-38.20822785197304,-27.23076720747418,AND A HIDEOUS AND UNCONTROLLABLE TERROR SPREAD OVER HER DISTORTED FEATURES OH DO NOT FEAR THE SCAFFOLD MADAME SAID THE MAGISTRATE I WILL NOT DISHONOR YOU SINCE THAT WOULD BE DISHONOR TO MYSELF NO,"I need you to answer all the questions, all the questions, all the questions, all the questions. So the last one, I will answer all the questions that you have. So that would be the sum between us now. No.",2.0784306969999307,0.12304230979161324
HARK_n_sep_GT,363,3,16.892,264,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_363/enhanced_fileid_363_doa264_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_363_doa264_spk3.txt,0.6,30,50,-0.5566643694305975,-1.6535413189248571,-1.0968769494942596,-3.272799611986063,-21.913503168076755,-18.640703556090692,EVIL DAYS HAVE FALLEN UPON OUR UNHAPPY KINGDOM THREE DAYS AGO A TERRIBLE DRAGON ALIGHTED IN THE GARDENS OF THE PALACE AND SENT WORD TO PRINCESS ZENZA THAT IF WITHIN THREE DAYS SHE DID NOT PROVIDE HIM WITH SOMEONE BRAVE ENOUGH TO GO HOME WITH HIM AND COOK HIS MEALS,"He chose to be the father of our unhappily, the answer to all the worlds terrible dragon, the license of the guards of the thousand, and supported the President that it would be treason to not provide him with someone brave enough to go home with him and cook his meals.",1.2538178929999049,0.07422554422211135
HARK_n_sep_GT,364,2,16.942,50,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_364/enhanced_fileid_364_doa50_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_364_doa50_spk2.txt,1.25,40,32,-3.5628459328251942,-2.5602173910919785,1.0026285417332157,-8.135979922358485,-22.805857643115786,-14.6698777207573,YES I CAME OFTEN I WAS ALMOST LIKE AN INMATE HE BEGAN TO WANDER SLOWLY ABOUT THE ROOM EXAMINING THE PICTURES IN FRONT OF THE BABY TWINS HE PAUSED A LONG TIME,"It looks like he's a pretty, kind of a child like it is here. But I have no time to work with her, and she's a little bit of a gentleman. So we will do your best, I hope. In front of the baby, it's been a long time.",0.5656511980000687,0.033387510211313226
HARK_n_sep_GT,364,3,16.942,210,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_364/enhanced_fileid_364_doa210_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_364_doa210_spk3.txt,0.44680851063829785,21,47,-2.4816378705072077,-1.7365802335683926,0.7450576369388151,-6.545542196832097,-18.51418194811297,-11.968639751280874,ISABELLA IS WRONG BUT I AM SURE SHE CANNOT MEAN TO TORMENT FOR SHE IS VERY MUCH ATTACHED TO MY BROTHER SHE HAS BEEN IN LOVE WITH HIM EVER SINCE THEY FIRST MET AND WHILE MY FATHER'S CONSENT WAS UNCERTAIN SHE FRETTED HERSELF ALMOST INTO A FEVER,"Is it a sin? I'm sorry, but she's not in the torment, for she is very much in the torment. She's been in love with him ever since they first met, and while my father's consensus of you, she fended herself almost into a fever.",0.5143259369999669,0.03035804137645891
HARK_n_sep_GT,365,2,17.022,265,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_365/enhanced_fileid_365_doa265_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_365_doa265_spk2.txt,1.0625,34,32,-7.1510628496513995,-5.600658001589193,1.5504048480622066,-12.25644076957641,-25.586876903735384,-13.330436134158974,AND THEIR INSISTENCE NOW ON THE FULL SATISFACTION OF ALL THE ENGLISH DEMANDS MADE A CONTINUATION OF HOSTILITIES INEVITABLE TROMP AFTER SUCCESSFULLY BRINGING IN TWO LARGE CONVOYS OF MERCHANTMEN ENCOUNTERED JUNE TWELFTH,"We disturb the story of ancient Irish civilization, fear and stubborn, violent language, and account for the condition of the country. But as we have to speak for itself, I need not describe it further.",0.4133235839999543,0.024281728586532388
HARK_n_sep_GT,365,3,17.022,174,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_365/enhanced_fileid_365_doa174_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_365_doa174_spk3.txt,0.6857142857142857,24,35,-3.2583823371646647,-2.9254524164831794,0.3329299206814853,-8.113520679154577,-52.74672782467421,-44.633207145519634,AND WE SHALL HAVE EVERYTHING PERFECT THE DUKE IS GOING TO LOOK AFTER EVERY SINGLE THING AH MY DEAR SHE ADDED KISSING ME YOU'RE IN LUCK IT'S A MILLIONAIRE WHO MAKES YOUR BED FOR YOU,"And we shall have everything perfect. The story of ancient iron sotilization. He is insane, my mind. She added, that's the end. You're a monk, it's a millionaire, who makes your best for you. I need not to scribe it further.",0.8312053449999439,0.04883123869110234
HARK_n_sep_GT,366,2,15.842,75,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_366/enhanced_fileid_366_doa75_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_366_doa75_spk2.txt,0.3333333333333333,13,39,-2.8754028611921765,-0.3285656694174813,2.5468371917746953,-8.931538297924783,-21.612857090943876,-12.681318793019093,AND DESIGNED HER FOR HIS DAUGHTER IN LAW ON DISCOVERING HIS ERROR TO TURN HER FROM THE HOUSE SEEMED THE BEST THOUGH TO HIS FEELINGS AN INADEQUATE PROOF OF HIS RESENTMENT TOWARDS HERSELF AND HIS CONTEMPT OF HER FAMILY,"and designs it for his daughter-in-law. By discovering his error, he turns her from the house and she to the bed, though to his dearest and inadequate proof of his resentment towards her son, and his contempt of her family.",0.5881509880000522,0.03712605655851863
HARK_n_sep_GT,366,3,15.842,359,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_366/enhanced_fileid_366_doa359_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_366_doa359_spk3.txt,0.525,21,40,-1.260195189327431,-1.5783423044429434,-0.3181471151155124,-6.889200352754001,-22.740304026915187,-15.851103674161186,THEIR INTERLOCKING BRANCHES HIDING THE GIRL TOM DID SEE CROWDS OF OTHER PERSONS THOUGH THRONGING THE STREETS OF SHOPTON FOR THOUGH THE YOUNG INVENTOR HAD MADE MANY FLIGHTS THERE WAS ALWAYS A NOVELTY ABOUT THEM THAT BROUGHT OUT THE CURIOUS,"Their usual-opening branches piled and up. The top did seek out the other purses though, thronging the sides of the shop. Or though their young adventurer had made many flights, there was a lot of novelty about them that brought out the purses.",2.95864732799987,0.18675971013760068
HARK_n_sep_GT,367,2,16.812,298,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_367/enhanced_fileid_367_doa298_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_367_doa298_spk2.txt,1.0,41,41,-1.5316717637934507,-1.0501563563142162,0.4815154074792345,-9.026711358945878,-30.190856979538605,-21.164145620592727,OF THE SAME MATTER WITH THAT I HAD DESCRIBED AND AT FIRST PLACED IN IT NO RATIONAL SOUL NOR ANY OTHER PRINCIPLE IN ROOM OF THE VEGETATIVE OR SENSITIVE SOUL BEYOND KINDLING IN THE HEART ONE OF THOSE FIRES WITHOUT LIGHT,"It was her own heart, sinking with alarm and terror, and her flying with rational soul. She opened the door and set her cross and took a breath on the cold down the floor of the house. Kindling in the heart, the cold she felt refreshed her.",0.48313519199996335,0.028737520342610238
HARK_n_sep_GT,367,3,16.812,110,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_367/enhanced_fileid_367_doa110_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_367_doa110_spk3.txt,1.0256410256410255,40,39,-4.102261522238989,-2.6686618677357155,1.4335996545032739,-11.987678075968912,-23.00984310922038,-11.022165033251468,SO NO WONDER THE TOWN WENT WILD ALL DAY IN THE STREET YOU COULD HEAR MEN TALKING OF VEINS AND SMELTERS AND DIPS AND DEPOSITS AND FAULTS THE TOWN HUMMED WITH IT LIKE A GEOLOGY CLASS ON EXAMINATION DAY,"It was her own heart, sinking with alarm and terror and her flying with light. She opened the door and set her cross with the threshold and the cage of the cold dancer then floored the passage. The cold she felt refreshed her.",0.5053012589999071,0.0300559873304727
HARK_n_sep_GT,368,2,15.332,259,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_368/enhanced_fileid_368_doa259_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_368_doa259_spk2.txt,0.9333333333333333,28,30,-5.854809596749955,-2.7282428922018735,3.126566704548081,-10.157304459386822,-54.45630436691004,-44.29899990752322,IT WAS APPARENTLY BY JOHN FOSTER'S WISH THAT PHILIP HAD BEEN SUMMONED JEREMIAH THE LESS ENERGETIC AND DECIDED BROTHER WAS STILL DISCUSSING THE PROPRIETY OF THE STEP WHEN PHILIP ENTERED,Health geography and generosity пож而且 sort of had to assemble a strategy for priority of the standard to bring creation. Thank-you.,1.549531646999867,0.10106520003912516
HARK_n_sep_GT,368,3,15.332,294,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_368/enhanced_fileid_368_doa294_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_368_doa294_spk3.txt,0.5,17,34,-3.5600110474777957,-1.6927372318850136,1.8672738155927822,-8.073208568483665,-47.95390141075475,-39.88069284227109,HAD HEARD THE NOISE OF THE MONKEYS CHEERING AND THEY AT LAST KNEW WHERE THE DOCTOR WAS AND HASTENED ON TO CATCH HIM THE BIG MONKEY CARRYING GUB GUB WAS COMING ALONG BEHIND SLOWLY,"I heard the noise of the monkeys cheering. And they had laughed, and we were at the doctor's office, and they said, darling, do catch us. The big monkey carrying gunk up was coming along behind us.",0.49857814599999983,0.032518793764675175
HARK_n_sep_GT,369,2,15.952,27,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_369/enhanced_fileid_369_doa27_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_369_doa27_spk2.txt,0.8857142857142857,31,35,-4.365655038155492,-3.8298904108489653,0.5357646273065271,-9.017525734755457,-44.117940886944034,-35.100415152188575,EVERY ONE HAS HIS OWN MANNER OF GROWTH AND WE HAVE OURS ANSWERED THE YOUNG BEECHES THIS IS THE WAY IT'S DONE WHERE WE COME FROM AND WE ARE PERHAPS AS GOOD AS YOU ARE,Every person has his own way of living. I don't know if you're a princess. Why do you know? You're told you're not without relatives. Who speaks to you? A trans woman? That still goes on.,0.48199923300012415,0.030215598859085015
HARK_n_sep_GT,369,3,15.952,169,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_369/enhanced_fileid_369_doa169_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_369_doa169_spk3.txt,0.4878048780487805,20,41,-5.98922231807963,-4.585025435850369,1.404196882229261,-10.729204205807754,-32.97252941335036,-22.243325207542604,THAT I THINK IS WHY HISTORY HAS BECOME REAL TO HER WHICH SO ATTRACTS YOU IN HER HISTORY FOR HER HAS CEASED TO BE A FABRIC OF PICTURESQUE INCIDENTS IT IS THE STUDY OF A TRAGIC STRUGGLE THAT STILL GOES ON,"That which he has in mind has become real, which so attracts you would her. History for her has been a subject of my knowledge of the picturesque incitus. Who speaks to the story of a tragic struggle that still goes on?",0.5220086199999514,0.03272370987963587
HARK_n_sep_GT,370,2,16.722,148,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_370/enhanced_fileid_370_doa148_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_370_doa148_spk2.txt,0.525,21,40,-6.841754659786844,-5.511265251895745,1.3304894078910987,-7.503811442598012,-25.27667686108659,-17.77286541848858,FINAL PRECIPITATION BY ATMOSPHERIC DISTURBANCE WITH HAIL OR THAT HAILSTONES TOO WHEN LARGE ARE PHENOMENA OF SUSPENSION OF LONG DURATION THAT IT IS HIGHLY UNACCEPTABLE THAT THE VERY LARGE ONES COULD BECOME SO GREAT ONLY IN FALLING FROM THE CLOUDS,"Final presentation was very disturbing with hail, or that hail stones too went large in our phenomena of suspension of the directivity. That it is highly unacceptable that a very large amount of dust would be found so great to only involve from the clouds.",0.47197368800016193,0.028224715225461182
HARK_n_sep_GT,370,3,16.722,334,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_370/enhanced_fileid_370_doa334_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_370_doa334_spk3.txt,1.069767441860465,46,43,-3.2078674996874486,-4.580056348418461,-1.3721888487310125,-3.896482144178121,-10.004246691365747,-6.107764547187626,NEAR NIGHT FALL WE DESCENDED INTO THE STEEP RAVINE OF A HANDSOME CREEK THIRTY FEET WIDE AND I WAS ENGAGED IN GETTING THE HORSES UP THE OPPOSITE HILL WHEN I HEARD A SHOUT FROM CARSON WHO HAD GONE AHEAD A FEW HUNDRED YARDS,"By the time the war has ended, the people's fear of the handsome lord had already made his migration to his house against the horses. He had put you to too large canoeing when I hurried down from the car that tended to hang out ahead of the town and lined with his men.",0.5876503380000031,0.035142347685683716
HARK_n_sep_GT,371,2,16.532,189,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_371/enhanced_fileid_371_doa189_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_371_doa189_spk2.txt,0.8333333333333334,45,54,-8.08114201518665,-4.487443159632626,3.593698855554024,-8.121137864687869,-27.417401350389802,-19.296263485701935,THAT'S WHO DONE IT SHE WAS ALLERS UP TO HER TRICKS AN I'LL TELL YER WOT COME TO ME THE MINNIT I SAW HER PICTUR THERE WAS ONE O THEM PAPERS WE SAW HAD A LETTER IN IT THAT SAID SOMETHIN BOUT HER BOY AN IT SAID HE HAD A SCAR ON HIS CHIN,"The head of the young crowbar is still there, and I'll tell you what come to be. But on the end of the vault of the nails out the door, there was one of them taken, lost, and had a letter written in it, and it says, without a reward, he sheds a new knife in his chin.",0.6295044799999232,0.038077938543426275
HARK_n_sep_GT,371,3,16.532,68,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_371/enhanced_fileid_371_doa68_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_371_doa68_spk3.txt,0.7941176470588235,27,34,-9.272568063524751,-4.975709915070832,4.29685814845392,-9.148740675433697,-32.46306473519856,-23.31432405976486,THERE SUCH AS WERE NOT AS SPOTLESS AS AN ANGEL MIGHT HAVE THE DISPOSITIONS OF A FIEND BUT IN ENGLAND IT WAS NOT SO AMONG THE ENGLISH SHE BELIEVED IN THEIR HEARTS AND HABITS,"There, a predator or not, a spongebob, a predator angel, might have the disposition of a bee, but it was not so. Among the English, he was a human being. In their hearts, they have fallen into the shates of a huge north blue.",0.61642725899992,0.03728691380352771
HARK_n_sep_GT,372,2,16.842,231,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_372/enhanced_fileid_372_doa231_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_372_doa231_spk2.txt,0.7446808510638298,35,47,-6.073599615436049,-2.2594558234983744,3.814143791937675,-11.604212220180994,-21.00871574417555,-9.404503523994556,HE WOULD POUR OUT HIS LOVE AT HER FEET NOT EVEN URGING THE YOUNG GIRL TO MAKE ANY RETURN OR TO EXPRESS THE FEELINGS OF WHICH HE HOPED THE GERM WAS ALREADY BUDDING IN HER HE WOULD BE PATIENT WITH HER HE COULD NOT BE PATIENT HIMSELF,"Ever has lost forever in the country. Not even urging the young girls to make any return. Congress having sanctioned the unlawful of what's all about the journey. They're a hygrion, Mr. Spockers. The news never reaches the whole mass, just as it stood.",0.5595031149998704,0.033220705082524074
