fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,sepformer_source,separated_source_index,oracle_match_si_sdr,enhanced_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,sepformer_sec,whisper_sec,metrics_sec,total_sec,sepformer_rtf,whisper_rtf,metrics_rtf,total_rtf,under_realtime
71,mic_fileid_71_doa92_3spk.wav,SepFormer-sepformer-libri3mix,1,17.56175,92,1,speechbrain/sepformer-libri3mix,1,4.5274298857902435,,text_fileid_71_doa92_spk1.txt,0.5967741935483871,37,62,5.99242639541626,6.209910869598389,0.2174844741821289,5.977656841278076,4.4988532066345215,-1.4788036346435547,1.4512699842453003,1.6131107807159424,0.1618407964706421,HAD WE SUCCEEDED IN GETTING A FEW GOOD FIRES UPON THEM IN FLANK WE SHOULD HAVE SENT THESE BRAVE VIRGINIANS TO THE RIGHT ABOUT AYE AND THAT IN DOUBLE QUICK TIME CRIED THE COLONEL MAKING THE OTHER LEG FOLLOW ITS COMPANION THEN IT WAS NECESSARY TO ROUT THE GUIDES YOU KNOW AND THE MOVEMENT GAVE THEM THE BEST POSSIBLE OPPORTUNITY TO CHARGE,"Have you received any evidence that you could fire the pilot in the flank? You should have sent these brave recipients to the right of answer. I have done it in a quick time, but I have made an opinion that they should follow the committee. That it was necessary to route the guys, you know, so that the movement gave them the best possible opportunity to charge.",0.45029703300133406,0.7881195019999723,0.379368596999484,1.6177851320007903,0.02564078369190622,0.044877048244051546,0.02160198140842934,0.09211981334438711,1
72,mic_fileid_72_doa57_3spk.wav,SepFormer-sepformer-libri3mix,1,16.5355,57,1,speechbrain/sepformer-libri3mix,1,5.98722726735499,,text_fileid_72_doa57_spk1.txt,0.24444444444444444,11,45,2.3810746669769287,6.568270683288574,4.1871960163116455,2.3556227684020996,5.986125469207764,3.630502700805664,1.2433006763458252,1.7146060466766357,0.47130537033081055,YOUR DAUGHTER WILL BE MARRIED TO MORROW IF NOT TO DAY IN A WEEK IF NOT TO MORROW AND I DO NOT THINK YOU CAN REGRET THE INTENDED HUSBAND OF YOUR DAUGHTER MADAME DANGLARS GAZED ON VILLEFORT STUPEFIED TO FIND HIM SO ALMOST INSULTINGLY CALM,"Your daughter will be married tomorrow if not a day. In a week, it's not tomorrow. And I do not think she can regret the intended husband of your daughter. Madame Deglauer gazed on Villa Four. Stupified to find him so almost insultingly calm.",0.4443958449992351,0.6397330939998938,0.34647159399901284,1.4306005329981417,0.026875258988191174,0.03868846385049704,0.020953197302713125,0.08651692014140133,1
73,mic_fileid_73_doa97_3spk.wav,SepFormer-sepformer-libri3mix,1,14.284375,97,1,speechbrain/sepformer-libri3mix,2,7.90613004792155,,text_fileid_73_doa97_spk1.txt,0.5161290322580645,16,31,5.962804794311523,9.188272476196289,3.2254676818847656,5.880989074707031,7.909121990203857,2.028132915496826,1.391947627067566,1.6766844987869263,0.28473687171936035,CARLING'S PEN TRAVELLED HALTINGLY ACROSS THE PAPER THEN WITH A QUEER LOW CRY AS HE SIGNED HIS NAME HE DROPPED THE PEN FROM HIS FINGERS AND RISING UNSTEADILY FROM HIS CHAIR,"Carlson's travels all the way across the Capricorn with a queer, so bright and sign-like name. He drops a pen from his fingers and, rising unseverly from his chair.",0.33587387099942134,0.39553064899882884,0.23869138100053533,0.9700959009987855,0.02351337534889845,0.027689741343168938,0.0167099632290902,0.0679130799211576,1
74,mic_fileid_74_doa76_3spk.wav,SepFormer-sepformer-libri3mix,1,16.900375,116,1,speechbrain/sepformer-libri3mix,1,9.76081939498451,,text_fileid_74_doa116_spk1.txt,0.24390243902439024,10,41,5.730560779571533,11.234264373779297,5.503703594207764,5.720691204071045,9.759622573852539,4.038931369781494,1.4261443614959717,1.84348464012146,0.4173402786254883,LIKE THIS HE SAID IT DOES ME GOOD YOU DON'T KNOW WHAT IT IS TO ME YOU DON'T WORDS SEEMED TO FAIL HIM IT WAS A DISTINCT GLIMPSE HE WAS A YOUNGSTER OF THE SORT YOU LIKE TO SEE ABOUT YOU,"Like this, I said. It does me good. You don't know what it is to me. You don't. Words seem to fail. It wasn't as in glimpse. You was a yonster of the sword you'd like to see about you.",0.4415179869993153,0.5655563770014851,0.3108580419993814,1.3179324060001818,0.026124744983428788,0.03346413183148215,0.01839355884111337,0.07798243565602431,1
75,mic_fileid_75_doa172_3spk.wav,SepFormer-sepformer-libri3mix,1,17.380375,204,1,speechbrain/sepformer-libri3mix,1,4.306660545897267,,text_fileid_75_doa204_spk1.txt,0.09523809523809523,4,42,3.7183005809783936,7.026650905609131,3.3083503246307373,3.702012538909912,4.3033928871154785,0.6013803482055664,1.170198678970337,1.3407554626464844,0.17055678367614746,BUT IT WAS NOT IN MISTER WESTON'S NATURE TO IMAGINE THAT ANY CAPRICE COULD BE STRONG ENOUGH TO AFFECT ONE SO DEAR AND AS HE BELIEVED SO DESERVEDLY DEAR HE SAW HIS SON EVERY YEAR IN LONDON AND WAS PROUD OF HIM,"But it was not in his dewestern's nature to imagine that any of these could be strong enough to affect one so dear, and as he believed, so deservedly dear. He saw his son every year in London, and was proud of him.",0.4428098520002095,0.46192529299878515,0.3801640599995153,1.28489920499851,0.025477577555156863,0.026577406586381774,0.02187317937613632,0.07392816351767496,1
76,mic_fileid_76_doa66_3spk.wav,SepFormer-sepformer-libri3mix,1,16.727375,66,1,speechbrain/sepformer-libri3mix,2,8.255128100829241,,text_fileid_76_doa66_spk1.txt,0.6190476190476191,26,42,4.270410537719727,9.048681259155273,4.778270721435547,4.26120662689209,8.255026817321777,3.9938201904296875,1.2463105916976929,1.5467277765274048,0.3004171848297119,AND YET THESE MUST BE REACHED BEFORE JUNE OR THE YEAR'S EXPEDITION WOULD BE OF LITTLE AVAIL EVERY BLACKSMITH'S SHOP RUNG WITH THE RHYTHMICAL CLANG OF BUSY HAMMERS BEATING OUT OLD IRON SUCH AS HORSESHOES NAILS OR STUBS INTO THE GREAT HARPOONS,"and yet these must be reached before it is. For the year's expedition with the Azul Abel, every blacksmith's shop runs the rhythm of displaying his busy hammers, feeding out old iron for the spurshoes, nail for studs, and the great harps from the east.",0.5479119950014137,0.6036509069999738,0.33798846199897525,1.4895513640003628,0.03275540812598592,0.03608760531762897,0.020205708426993194,0.08904872187060808,1
77,mic_fileid_77_doa164_3spk.wav,SepFormer-sepformer-libri3mix,1,15.385625,267,1,speechbrain/sepformer-libri3mix,0,4.12766547137589,,text_fileid_77_doa267_spk1.txt,0.23529411764705882,8,34,4.27323579788208,7.238746166229248,2.965510368347168,4.260466575622559,4.127151966094971,-0.1333146095275879,1.174440622329712,1.4199250936508179,0.24548447132110596,GRANDEUR SAID PANGLOSS IS EXTREMELY DANGEROUS ACCORDING TO THE TESTIMONY OF PHILOSOPHERS FOR IN SHORT EGLON KING OF MOAB WAS ASSASSINATED BY EHUD ABSALOM WAS HUNG BY HIS HAIR AND PIERCED WITH THREE DARTS,"Grandeur said hanging loss is extremely dangerous according to a testimony of the philosophers. For in short, a long king of Boad was assassinated by Eidut. Absalom was hung by his hair and pierced with three darts.",0.47927418399922317,0.4853260039999441,0.2689443660001416,1.2335445539993088,0.03115077769016359,0.031544120177109745,0.01748023664947908,0.08017513451675241,1
78,mic_fileid_78_doa78_3spk.wav,SepFormer-sepformer-libri3mix,1,15.820125,78,1,speechbrain/sepformer-libri3mix,1,5.445021391603733,,text_fileid_78_doa78_spk1.txt,0.2727272727272727,12,44,3.3870928287506104,8.352522850036621,4.965430021286011,3.364985466003418,5.444826602935791,2.079841136932373,1.2238025665283203,1.521371841430664,0.29756927490234375,I PRAY GOD HE MAY REMEMBER THESE THINGS NOW HE IS RETURNED IN SAFETY AT THIS PLACE THE SUN NOW GETTING HIGHER WHAT WITH THE BEAMS AND HEAT OF THE SUN AND THE SMOKE OF THE WIGWAMS I THOUGHT I SHOULD HAVE BEEN BLIND,"My friend God, you may remember these things now. He has returned to the safe. At this place, the sun now is getting higher. One with the beams at the heat of the sun and the smoke of the wigwaves. I thought I should have been blind.",0.47548610999911034,0.5410141119991749,0.25679502799903275,1.273295249997318,0.030055774527641868,0.03419784053534185,0.01623217439805518,0.08048578946103889,1
79,mic_fileid_79_doa98_3spk.wav,SepFormer-sepformer-libri3mix,1,15.89875,98,1,speechbrain/sepformer-libri3mix,2,4.8084742415811546,,text_fileid_79_doa98_spk1.txt,1.1379310344827587,33,29,3.591815710067749,5.085721015930176,1.4939053058624268,3.5722949504852295,4.814830303192139,1.2425353527069092,1.293771743774414,1.462260127067566,0.16848838329315186,FROM INSULTING OR WRONGING THE PEOPLE OF OTHER NATIONS BUT THEY ALWAYS ARDENTLY ADVOCATE THAT WE IN OUR TURN SHALL TAMELY SUBMIT TO WRONG AND INSULT FROM OTHER NATIONS,"From its own time to death, for a mother here is rounded, But they always artently at the care of each other, Shall pay their respect back into wrong, And it shall be called out of account for its love.",0.5065951809992839,0.4933807409997826,0.307856298999468,1.3078322209985345,0.031863837156964156,0.031032674958709493,0.019363553675569967,0.08226006579124362,1
80,mic_fileid_80_doa69_3spk.wav,SepFormer-sepformer-libri3mix,1,17.273,315,1,speechbrain/sepformer-libri3mix,2,3.28546258634633,,text_fileid_80_doa315_spk1.txt,1.263157894736842,48,38,4.794918537139893,4.132384777069092,-0.6625337600708008,4.781584739685059,3.369466781616211,-1.4121179580688477,1.4250080585479736,1.5332881212234497,0.10828006267547607,PERHAPS THEY DON'T KNOW MUCH ABOUT IT AT THE PEOPLE'S BANNER OFFICE I THOUGHT MISTER SLIDE AND THE PEOPLE'S BANNER HAD GONE OVER TO THE OTHER SIDE BUNCE MISTER SLIDE IS PRETTY WIDE AWAKE WHATEVER SIDE HE'S ON,"But she must have done very much of that to the other side. I will not be blind until she finds out I don't know who's the other side by persuading him. So she's blind, and she's one like a wager for the devil's eyes. I don't mean it locally, and I'm self-sacrificing.",0.5512415140001394,0.7342804319996503,0.2610812189996068,1.5466031649993965,0.03191347849245293,0.04251030116364559,0.015114989810664435,0.08953876946676295,1
81,mic_fileid_81_doa77_3spk.wav,SepFormer-sepformer-libri3mix,1,14.8545,289,1,speechbrain/sepformer-libri3mix,0,6.163693770007744,,text_fileid_81_doa289_spk1.txt,0.75,24,32,4.389159202575684,6.400114059448242,2.0109548568725586,4.350899696350098,6.143803596496582,1.7929039001464844,1.2298779487609863,1.4359545707702637,0.20607662200927734,SO YOU'RE AT THE OLD GAME MISTER FINN SAID HIS LANDLORD YES AT THE OLD GAME I SUPPOSE IT'S THE SAME WITH YOU NOW MISTER BUNCE HAD BEEN A VERY VIOLENT POLITICIAN,"So you're at the old game Mr. Fishman. I think it's like... Or at the end of the game, I think it's just a confusion. The behavior with the other has been very violent, a game of addition.",0.4413656440010527,0.5184486569996807,0.24925443299980543,1.2090687340005388,0.029712588373964302,0.0349017911743701,0.016779725537702746,0.08139410508603714,1
82,mic_fileid_82_doa185_3spk.wav,SepFormer-sepformer-libri3mix,1,16.23125,243,1,speechbrain/sepformer-libri3mix,2,9.7029866007351,,text_fileid_82_doa243_spk1.txt,0.3,12,40,5.421879291534424,10.788370132446289,5.366490840911865,5.406508445739746,9.6901216506958,4.283613204956055,1.1868855953216553,1.8570220470428467,0.6701364517211914,FOLLOWED HIM IN AN OPEN BOAT AS SOON AS SHE HAD GOT ON THE QUARTER DECK SHE FLEW AT HER HUSBAND AND ATTEMPTED TO STRIKE HIM WITH SUCH IMPETUOSITY THAT HE THOUGHT IT MOST PRUDENT TO SLIP ON ONE SIDE,"followed him in an open-ended suit. As soon as she had got on the quarter deck, she flew with her husband, and the passage to the crime scene was such a petuosity that he thought it was most prudent to slip on one side.",0.5265632249993359,0.5663707009989594,0.3482882469998003,1.4412221729980956,0.032441323065034174,0.034893843727313634,0.02145788198689567,0.08879304877924347,1
83,mic_fileid_83_doa43_3spk.wav,SepFormer-sepformer-libri3mix,1,16.544125,43,1,speechbrain/sepformer-libri3mix,1,7.505888017224773,,text_fileid_83_doa43_spk1.txt,0.21428571428571427,9,42,5.11854887008667,9.597517967224121,4.478969097137451,5.1102190017700195,7.505862712860107,2.395643711090088,1.3019825220108032,1.6878643035888672,0.38588178157806396,AND THAT THE MONKEY MEN WERE GETTING AHEAD WERE THEY TOO GREAT MINDED AND DECENT TO EXTERMINATE THEIR PUNY RIVALS IT MAY HAVE BEEN THEIR TOLERANCE AND PATIENCE THAT BETRAYED THEM THEY WAIT TOO LONG BEFORE THEY RESENT AN IMPOSITION OR INSULT,"and that the monkey men were getting him, where they too great-minded and decent to exterminate their puny rivals. They may have been their tolerance and patience they'd be traitors. They wait too long before they resent and imposition or insult.",0.5345392700000957,0.5857747749996634,0.34458068599997205,1.464894730999731,0.03230991484893252,0.035406815108061825,0.020827978874674365,0.0885447088316687,1
84,mic_fileid_84_doa2_3spk.wav,SepFormer-sepformer-libri3mix,1,18.087375,41,1,speechbrain/sepformer-libri3mix,1,8.140062840980713,,text_fileid_84_doa41_spk1.txt,0.5263157894736842,20,38,3.6972928047180176,8.810795783996582,5.1135029792785645,3.6792664527893066,8.142422676086426,4.463156223297119,1.1321969032287598,1.4718924760818481,0.3396955728530884,POOR MISSUS LOW WE CAN FORESEE THAT THERE IS MUCH GRIEF IN STORE FOR HER AND SOME ROCKS AHEAD TOO IN THE POLITICAL CAREER OF HER HUSBAND PHINEAS WAS STILL IN LONDON HANGING ABOUT THE CLUBS DOING NOTHING,"Once alone, we can succeed, but there is much to breathe in the door for us, and some rock the head too in the political career of the country. Phineas was human-minded, painting about the class, doing nothing.",0.5594882850000431,0.46132214899989776,0.2724181909998151,1.293228624999756,0.03093253083988379,0.025505201777477258,0.015061234203405143,0.07149896682076619,1
85,mic_fileid_85_doa23_3spk.wav,SepFormer-sepformer-libri3mix,1,17.05275,173,1,speechbrain/sepformer-libri3mix,1,10.11646787657841,,text_fileid_85_doa173_spk1.txt,0.2,8,40,3.0127062797546387,10.792664527893066,7.779958248138428,2.999415159225464,10.11644172668457,7.1170265674591064,1.271450400352478,2.1902670860290527,0.9188166856765747,HE CONTEMPLATED WITH UNSPEAKABLE DELIGHT THE LARGE DIAMOND WHICH SHONE ON THE MAJOR'S LITTLE FINGER FOR THE MAJOR LIKE A PRUDENT MAN IN CASE OF ANY ACCIDENT HAPPENING TO HIS BANK NOTES HAD IMMEDIATELY CONVERTED THEM INTO AN AVAILABLE ASSET,"He contemplated with unspeakable delays the large diamond which shows on the major's little finger, for the major, like it was in Van, in case of any accident happening to his banknotes, had immediately converted them into an available asset.",0.5482366640007967,0.5086532499990426,0.3515944739992847,1.408484387999124,0.032149457653504375,0.02982822418665861,0.020618051282009334,0.08259573312217232,1
86,mic_fileid_86_doa84_3spk.wav,SepFormer-sepformer-libri3mix,1,17.021125,290,1,speechbrain/sepformer-libri3mix,2,4.0488557078216365,,text_fileid_86_doa290_spk1.txt,0.20833333333333334,10,48,3.811379909515381,5.18931770324707,1.3779377937316895,3.795886278152466,4.031965255737305,0.23607897758483887,1.276016354560852,1.4908850193023682,0.2148686647415161,THEN THE WOMAN SERVED UP FOUR DIFFERENT THINGS ROAST MEAT SALAD CAKES AND WINE JUST AS THEY WERE ABOUT TO SIT DOWN AND EAT THERE WAS A KNOCKING OUTSIDE THE WOMAN SAID OH HEAVENS IT IS MY HUSBAND SHE QUICKLY HID THE ROAST MEAT INSIDE THE TILED STOVE,"Then the woman served up four different things. Roast meat, salad, salami, and wine. She heard it. Just that they were about to sit down and eat, there was nothing outside. The woman said, oh heavens, it is my husband. She quickly hit the roast meat inside the toadstove.",0.5309366279998358,0.6802637640012108,0.3492830400009552,1.5604834320020018,0.03119280470590726,0.03996585208094123,0.020520561361305742,0.09167921814815423,1
87,mic_fileid_87_doa124_3spk.wav,SepFormer-sepformer-libri3mix,1,17.381125,124,1,speechbrain/sepformer-libri3mix,0,3.9064052026642515,,text_fileid_87_doa124_spk1.txt,1.1714285714285715,41,35,4.046781063079834,4.326244354248047,0.2794632911682129,4.031979560852051,4.232828617095947,0.20084905624389648,1.138352632522583,1.1877824068069458,0.04942977428436279,HE CAME UP INTO THE GARDEN AND ESTABLISHED HIMSELF UNDER A BURDOCK AND BEGAN TO PRACTISE ITALIAN SCALES THE RESULT WAS THAT POOR OLD DOCTOR BULLFROG INSTEAD OF BEING CONSIDERED AS A RESPECTABLE OLD BORE,"The same happens with the guy who just got arrested, though, under a burden. He can't practice to count the amount of charges. The result was that oral, possible charges. Instead of being feared that the inspector had a whole board to deal with, that's how it was under the other side.",0.5714696699997148,0.6427082360005443,0.2907877460002055,1.5049656520004646,0.032878750368558696,0.036977366885086224,0.016730087724483055,0.08658620497812797,1
88,mic_fileid_88_doa31_3spk.wav,SepFormer-sepformer-libri3mix,1,15.98675,122,1,speechbrain/sepformer-libri3mix,2,6.639382500981496,,text_fileid_88_doa122_spk1.txt,0.5945945945945946,22,37,6.144076347351074,7.03257417678833,0.8884978294372559,6.131962776184082,6.637529373168945,0.5055665969848633,1.286777138710022,1.3983234167099,0.11154627799987793,MISS CARLYLE'S EYES SEARCHING HER FACE INQUISITIVELY ALL THE TIME WHY DO YOU WEAR GLASSES BEGAN MISS CORNY ABRUPTLY AS SOON AS THEY WERE INDOORS ANOTHER DEEP FLUSH AND AN IMPERCEPTIBLE HESITATION MY EYES ARE NOT STRONG,"Ms. Carly, I'm searching her face exclusively all the time. Why be aware, classes? Began this corny, as the incident endures. I never beat flush in an untapped occasion. My heart is not strong.",0.5173589349997201,0.5779674429995794,0.27132653599983314,1.3666529139991326,0.032361732997621157,0.03615290431135655,0.016971963407186146,0.08548660071616386,1
89,mic_fileid_89_doa150_3spk.wav,SepFormer-sepformer-libri3mix,1,17.14725,226,1,speechbrain/sepformer-libri3mix,1,5.73478224592667,,text_fileid_89_doa226_spk1.txt,0.5833333333333334,28,48,3.715970754623413,6.608922481536865,2.892951726913452,3.7031359672546387,5.73471736907959,2.031581401824951,1.1799339056015015,1.3697668313980103,0.1898329257965088,GIRDLES STRINGS AND LOOPS MANY OF THEM BEAUTIFULLY MADE AND ORNAMENTED THE ANCIENT IRISH WORE A TROUSERS WHICH WAS SO TIGHT FITTING AS TO SHOW PERFECTLY THE SHAPE OF THE LIMBS WHEN TERMINATING BELOW THE ANKLES IT WAS HELD DOWN BY A SLENDER STRAP PASSING UNDER THE FOOT,"Gardling, she comes to me with the menu of my beauty made of the best things. The ancient Irish word, travel, is so tight-fitting, it's to show perfectly the short-lived. From terminating below the ankle, it was held down by a slender strap passing under the foot.",0.5550017860005028,0.669523474000016,0.36440475800009153,1.5889300180006103,0.032366810188251924,0.039045530566126696,0.021251498520176212,0.09266383927455484,1
90,mic_fileid_90_doa49_3spk.wav,SepFormer-sepformer-libri3mix,1,16.155625,290,1,speechbrain/sepformer-libri3mix,2,6.783081440523791,,text_fileid_90_doa290_spk1.txt,0.3125,10,32,4.719535827636719,6.980804443359375,2.2612686157226562,4.702438831329346,6.7817182540893555,2.0792794227600098,1.3078420162200928,1.5779368877410889,0.2700948715209961,A REPRESENTATIVE ASSEMBLY DRAWN FROM AMONG THEMSELVES WOULD SIMPLY REFLECT THEIR OWN TURBULENT INSUBORDINATION IT WOULD REFUSE ITS AUTHORITY TO ALL PROCEEDINGS WHICH WOULD IMPOSE ON THEIR SAVAGE INDEPENDENCE ANY IMPROVING RESTRAINT,A representative assembly drawn from among themselves will simply reflect their own turgillance and extraordinaryness. What would refuse the authority to all proceedings which were imposed on their savage independence? Any impervious strength?,0.5264187039992976,0.4344080099999701,0.26332569899932423,1.224152412998592,0.03258423638821138,0.02688896344152393,0.016299319834381164,0.07577251966411648,1
91,mic_fileid_91_doa65_3spk.wav,SepFormer-sepformer-libri3mix,1,13.204125,144,1,speechbrain/sepformer-libri3mix,2,4.7346205423880585,,text_fileid_91_doa144_spk1.txt,0.25925925925925924,7,27,3.6666324138641357,6.240029335021973,2.573396921157837,3.6436028480529785,4.736664295196533,1.0930614471435547,1.2341283559799194,1.2801754474639893,0.046047091484069824,SATISFACTORY INDEED VERY SATISFACTORY BARBARA IVANOVNA TOLD ME TODAY HOW OUR TROOPS ARE DISTINGUISHING THEMSELVES IT CERTAINLY DOES THEM CREDIT AND THE PEOPLE TOO ARE QUITE MUTINOUS,"As a Baccalaureate Dean, very satisfactory. Barbara Cavanogra told me today how our troops are distinguishing themselves. It certainly does their credit, and the drill too are quite mutinous.",0.39724057499915943,0.4056008829993516,0.26228731800074456,1.0651287759992556,0.030084581522755914,0.030717740327310717,0.01986404384998965,0.08066636570005628,1
92,mic_fileid_92_doa79_3spk.wav,SepFormer-sepformer-libri3mix,1,17.673375,256,1,speechbrain/sepformer-libri3mix,0,2.333791165845767,,text_fileid_92_doa256_spk1.txt,0.7,28,40,1.5783802270889282,2.394731283187866,0.816351056098938,1.5655465126037598,2.324629545211792,0.7590830326080322,1.0995041131973267,1.187233567237854,0.08772945404052734,THE BREEZE THE SHINING SOLITUDE OF FIELDS OR WOODS HOWEVER MUCH ONE LOVES A WOMAN WHATEVER CONFIDENCE ONE MAY HAVE IN HER WHATEVER CERTAINTY HER PAST MAY OFFER US AS TO HER FUTURE ONE IS ALWAYS MORE OR LESS JEALOUS,"The shiny skeleton has been erected for black check. However, my bone rucks and wounds, whatever comes is when they happen to her. Whatever certain behavior attacks me, how it will pass to her future. What is always more or less jealous.",0.5452192930006277,0.554894040000363,0.4276217340011499,1.5277350670021406,0.030849755239201773,0.03139717456345282,0.024195816249083714,0.08644274605173831,1
93,mic_fileid_93_doa3_3spk.wav,SepFormer-sepformer-libri3mix,1,16.54,3,1,speechbrain/sepformer-libri3mix,1,5.344593457311554,,text_fileid_93_doa3_spk1.txt,0.1935483870967742,6,31,6.1997222900390625,8.058611869812012,1.8588895797729492,6.181352138519287,5.342188358306885,-0.8391637802124023,1.1682813167572021,1.2976640462875366,0.12938272953033447,SUCH AS HAVE GUIDED MEN ALONG THE PATH OF TRUTH SINCE THE BEGINNING OF THE WORLD FROM WHAT HO SHE BUMPS TO ICH DIEN AND MORE THE THOUGHT OCCURRED TO ME,Such a have guided men along the path of truth since the beginning of the world. From what held she bough to ifeem and more. The thought accords to me.,0.529088055000102,0.431031644999166,0.2561268169993127,1.2162465169985808,0.03198839510278731,0.026059954353033012,0.015485297279281302,0.07353364673510163,1
94,mic_fileid_94_doa101_3spk.wav,SepFormer-sepformer-libri3mix,1,14.641875,101,1,speechbrain/sepformer-libri3mix,0,6.310150028995042,,text_fileid_94_doa101_spk1.txt,0.3888888888888889,14,36,2.0128238201141357,6.605525016784668,4.592701196670532,1.992948055267334,6.306446075439453,4.313498020172119,1.2338738441467285,1.550176739692688,0.3163028955459595,IN HER YOUTH SHE HAD DECLINED THE ADDRESSES OF A GENTLEMAN WHO HAD THE RECOMMENDATIONS OF GOOD CHARACTER AND CONNECTIONS AND POSITION IN LIFE OF EVERYTHING IN FACT EXCEPT THE SUBTLE POWER OF TOUCHING HER HEART,"In her youth she declined the address of a gentleman who had the recognition of his character, his connections and position, of everything that he had accepted the subtle power of his channel.",0.44187121899994963,0.38455990700094844,0.25224261400035175,1.0786737400012498,0.030178595227725247,0.026264389431063195,0.01722748036029209,0.07367046501908053,1
95,mic_fileid_95_doa59_3spk.wav,SepFormer-sepformer-libri3mix,1,16.541875,125,1,speechbrain/sepformer-libri3mix,0,8.667107109745643,,text_fileid_95_doa125_spk1.txt,0.3,9,30,3.1728568077087402,9.973139762878418,6.800282955169678,3.1406264305114746,8.764044761657715,5.62341833114624,1.1081455945968628,1.5645043849945068,0.45635879039764404,WHICH A SAD EXPERIENCE HAS BROUGHT US IS WORTH OUR OWN PERSONAL SHARE OF PAIN SURELY IT IS NOT POSSIBLE TO FEEL OTHERWISE ANY MORE THAN IT WOULD BE POSSIBLE,"With just that experience, it has brought us to our own personal share of pain. And surely it is not possible to feel otherwise any nearer that it would be possible.",0.5253754870009288,0.35797641499993915,0.24953369299873884,1.1328855949996068,0.03176033472631904,0.02164061903502107,0.015084970295008203,0.06848592405634832,1
96,mic_fileid_96_doa99_3spk.wav,SepFormer-sepformer-libri3mix,1,17.43275,160,1,speechbrain/sepformer-libri3mix,0,8.561719126697326,,text_fileid_96_doa160_spk1.txt,0.3695652173913043,17,46,5.1184515953063965,8.976601600646973,3.858150005340576,5.101816654205322,8.557387351989746,3.455570697784424,1.249191403388977,1.7979719638824463,0.5487805604934692,THEN WITH HIS OTHER HAND ON HIS WRIST HE BENT THE FOREARM SHARPLY AND FELT THE BICEPS AS ROUND AND HARD AS A CRICKET BALL SPRING UP UNDER HIS FINGERS FEEL THAT SAID HE THE PUBLICAN AND HORSE BREAKER FELT IT WITH AN AIR OF REVERENCE,"Then with his other hand a little bit, he bent a forearm sharply and felt the biceps as rariling hard as a cricket ball sprained up under his fingers. ""'Feel that,' said he, the public in the horse-crickers felt as if they were in reference.""",0.5632612379995408,0.5725996550008858,0.3179844009991939,1.4538452939996205,0.03231052117420033,0.03284620355370701,0.018240633348105946,0.08339735807601328,1
97,mic_fileid_97_doa115_3spk.wav,SepFormer-sepformer-libri3mix,1,16.94075,251,1,speechbrain/sepformer-libri3mix,2,3.5974194165538123,,text_fileid_97_doa251_spk1.txt,0.5789473684210527,22,38,2.57686710357666,7.159491539001465,4.582624435424805,2.559267520904541,3.597306728363037,1.038039207458496,1.238439679145813,1.5380971431732178,0.2996574640274048,HE CONTINUED TO FOLLOW THE PATH TO THE GLADE BUT TO HIS GREAT SURPRISE CARLINI ARRIVED ALMOST AS SOON AS HIMSELF LET US DRAW LOTS LET US DRAW LOTS CRIED ALL THE BRIGANDS WHEN THEY SAW THE CHIEF,"He continued to follow the path that led but to his dreary surprise, currently near round almost a three-hour cell. A lot of straw logs, a lot of straw logs, cried all the brigands who then saw the chief.",0.5551315089996933,0.5219241899994813,0.28790109700094035,1.364956796000115,0.0327690042648462,0.030808800672902988,0.01699458979094434,0.08057239472869353,1
98,mic_fileid_98_doa46_3spk.wav,SepFormer-sepformer-libri3mix,1,16.43225,128,1,speechbrain/sepformer-libri3mix,1,4.645927387905119,,text_fileid_98_doa128_spk1.txt,0.6511627906976745,28,43,2.778218984603882,5.31284236907959,2.534623384475708,2.753847599029541,4.6337127685546875,1.8798651695251465,1.1589837074279785,1.323965072631836,0.16498136520385742,THAT OLD NUISANCE OF A RACHEL LYNDE WAS HERE AGAIN TODAY PESTERING ME FOR A SUBSCRIPTION TOWARDS BUYING A CARPET FOR THE VESTRY ROOM SAID MISTER HARRISON WRATHFULLY I DETEST THAT WOMAN MORE THAN ANYBODY I KNOW SHE CAN PUT A WHOLE SERMON,"That was Lucifer Rachel Lin who was hearing it today pestering me for a subscription to refining the carpet for the best food for Mr. Harris, lastly. I just have that only for the anybody I know. She put all of this on it.",0.5435099860005721,0.5618544419994578,0.2954928639992431,1.400857291999273,0.03307581043378552,0.0341921795249864,0.017982495641147324,0.08525048559991924,1
