fileid,mic_file,duration_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,ipdnet2_sec,dsenet_sec,stream_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,total_sec,ipdnet2_rtf,dsenet_rtf,stream_send_rtf,total_rtf,cumulative_rtf,under_realtime,transcript_count_delta,transcript_text_delta
64,mic_fileid_64_doa6_3spk.wav,4.0,3,"3,51,165",2,165,0.041410977105115064,enhanced_fileid_64_pred165_idx2_loudest.wav,327,162.0,0.0732687560002887,0.7184798590005812,3.1803360069998234,4.0,260.0,260.000147707,0.0001477069999964442,3.9720846220006933,0.018317189000072176,0.1796199647501453,0.7950840017499559,0.9930211555001733,1.0000005681038462,0,2,Once more... You think that we can answer?
65,mic_fileid_65_doa48_3spk.wav,4.0,3,"50,211,315",1,211,0.051990837211600124,enhanced_fileid_65_pred211_idx1_loudest.wav,218,7.0,0.07003992099998868,0.6715985099999671,3.2349191670000437,4.0,264.0,264.00012960499953,0.00012960499952896498,3.9765575979999994,0.01750998024999717,0.16789962749999177,0.8087297917500109,0.9941393994999999,1.0000004909280285,0,2,"Subbarm King. Look at that hole, it's gone. She told"
66,mic_fileid_66_doa58_3spk.wav,4.0,3,"77,184,238",2,238,0.05266392309573003,enhanced_fileid_66_pred238_idx2_loudest.wav,242,4.0,0.05956645500009472,0.670499263000238,3.2430312559999948,4.0,268.0,268.0001389399995,0.0001389399994877749,3.9730969740003275,0.01489161375002368,0.1676248157500595,0.8107578139999987,0.9932742435000819,1.000000518432834,0,2,"Marilla. Alright, I'm going to go. If I had some smile, it would be so fun."
67,mic_fileid_67_doa77_3spk.wav,4.0,3,"14,76,328",1,76,0.06294096710611222,enhanced_fileid_67_pred76_idx1_loudest.wav,77,1.0,0.06964910399983637,0.7094743620000372,3.1970660189999762,4.0,272.0,272.000195824,0.00019582400000217604,3.97618948499985,0.017412275999959093,0.1773685905000093,0.7992665047499941,0.9940473712499625,1.0000007199411765,0,2,Bye guys! Bye!
68,mic_fileid_68_doa31_3spk.wav,4.0,3,"24,81,359",2,359,0.060563169977397975,enhanced_fileid_68_pred359_idx2_loudest.wav,357,2.0,0.06597822000003362,0.7068110140007775,3.2042266499993275,4.0,276.0,276.00011503399946,0.00011503399946377613,3.9770158840001386,0.016494555000008404,0.17670275350019438,0.8010566624998319,0.9942539710000347,1.000000416789853,0,1,There.
69,mic_fileid_69_doa229_3spk.wav,4.0,3,"51,214,320",2,320,0.023769332103796306,enhanced_fileid_69_pred320_idx2_loudest.wav,304,16.0,0.09265939600027195,0.7023070960003679,3.1840223880008125,4.0,280.0,280.0001106999998,0.00011069999982282752,3.9789888800014523,0.02316484900006799,0.17557677400009197,0.7960055970002031,0.9947472200003631,1.0000003953571421,0,2,Carefully scanning the Jagged towers and battles which it is. [INAUDIBLE]
70,mic_fileid_70_doa238_3spk.wav,4.0,3,"70,198,349",2,349,0.053294309033740196,enhanced_fileid_70_pred349_idx2_loudest.wav,288,61.0,0.12323689400000148,0.6742443339999227,3.1552934640003514,4.0,284.0,284.0011001309995,0.0011001309994753683,3.9527746920002755,0.03080922350000037,0.16856108349998067,0.7888233660000878,0.9881936730000689,1.0000038737007024,0,2,Yes. This is your web page and in
71,mic_fileid_71_doa92_3spk.wav,4.0,3,"89,178,350",0,89,0.07731719146027877,enhanced_fileid_71_pred89_idx0_loudest.wav,92,3.0,0.07419525200020871,0.6735187120002593,3.228809356999591,4.0,288.0,288.0005542930003,0.0005542930002775392,3.976523321000059,0.018548813000052178,0.16837967800006481,0.8072023392498977,0.9941308302500147,1.0000019246284733,0,2,the meantime give the audience a hand .
72,mic_fileid_72_doa57_3spk.wav,4.0,3,"43,56,122",1,56,0.038284978149095206,enhanced_fileid_72_pred56_idx1_loudest.wav,57,1.0,0.06381045099988114,0.6765526279996266,3.2312161390000256,4.0,292.0,292.00023233699994,0.00023233699994307244,3.9715792179995333,0.015952612749970285,0.16913815699990664,0.8078040347500064,0.9928948044998833,1.0000007956746573,0,2,"Your daughter will be married tomorrow, if not today"
73,mic_fileid_73_doa97_3spk.wav,4.0,3,"92,123,168",0,92,0.06269678131556164,enhanced_fileid_73_pred92_idx0_loudest.wav,97,5.0,0.07616818800033798,0.7140856019996136,3.187263415000416,4.0,296.0,296.000154116,0.00015411599997605663,3.9775172050003675,0.019042047000084494,0.1785214004999034,0.796815853750104,0.9943793012500919,1.000000520662162,0,2,", in a week. Carlyx spent travel ultimately across"
74,mic_fileid_74_doa76_3spk.wav,4.0,3,"7,65,108",2,108,0.030529308139638688,enhanced_fileid_74_pred108_idx2_loudest.wav,116,8.0,0.06550128199978644,0.6700892830003795,3.2398227180001413,4.0,300.0,300.00024415499956,0.0002441549995637615,3.9754132830003073,0.01637532049994661,0.16752232075009488,0.8099556795000353,0.9938533207500768,1.0000008138499985,0,2,the pay-per-day with the
75,mic_fileid_75_doa172_3spk.wav,4.0,3,"43,64,200",2,200,0.058102520983687164,enhanced_fileid_75_pred200_idx2_loudest.wav,204,4.0,0.06480665900016902,0.6673236979995636,3.2428877770007603,4.0,304.0,304.0001404979994,0.0001404979993822053,3.975018134000493,0.016201664750042255,0.1668309244998909,0.8107219442501901,0.9937545335001232,1.0000004621644716,0,2,doctor caught it.
76,mic_fileid_76_doa66_3spk.wav,4.0,3,"43,64,179",1,64,0.049228723611694045,enhanced_fileid_76_pred64_idx1_loudest.wav,66,2.0,0.06423811700005899,0.7087491960000989,3.201864805999321,4.0,308.0,308.00011804299993,0.00011804299992945744,3.974852118999479,0.016059529250014748,0.17718729900002472,0.8004662014998303,0.9937130297498697,1.0000003832564932,0,1,And yet these must be reached before June
77,mic_fileid_77_doa164_3spk.wav,4.0,3,"21,159,343",2,343,0.05865153981307496,enhanced_fileid_77_pred343_idx2_loudest.wav,267,76.0,0.07264957999996113,0.6581278659996315,3.2483549879998463,4.0,312.0,312.00014386099974,0.0001438609997421736,3.979132433999439,0.018162394999990283,0.16453196649990787,0.8120887469999616,0.9947831084998597,1.0000004610929478,0,2,", where the year's expedition would... A tall man in a black robe stood by"
78,mic_fileid_78_doa78_3spk.wav,4.0,3,"37,78,209",1,78,0.05158452117763494,enhanced_fileid_78_pred78_idx1_loudest.wav,78,0.0,0.07317312599934667,0.6567971930007843,3.2468349529999614,4.0,316.0,316.0010089749994,0.0010089749994222075,3.9768052720000924,0.018293281499836667,0.16419929825019608,0.8117087382499903,0.9942013180000231,1.0000031929588589,0,2,his shoulder and pointed to the top. A great god. You may remember him. He
79,mic_fileid_79_doa98_3spk.wav,4.0,3,"93,177,351",0,93,0.0624532358600669,enhanced_fileid_79_pred93_idx0_loudest.wav,98,5.0,0.06423481899946637,0.6769752259997404,3.234894922999956,4.0,320.0,320.0005039580001,0.0005039580000811839,3.976104967999163,0.016058704749866592,0.1692438064999351,0.808723730749989,0.9940262419997907,1.0000015748687503,0,2,has things now. From insulting or running the people of other
80,mic_fileid_80_doa69_3spk.wav,4.0,3,"65,104,313",2,313,0.04487521415392633,enhanced_fileid_80_pred313_idx2_loudest.wav,315,2.0,0.06375763000050938,0.7184512839994568,3.19427121300032,4.0,324.0,324.0002331959995,0.00023319599949900294,3.9764801270002863,0.015939407500127345,0.1796128209998642,0.79856780325008,0.9941200317500716,1.0000007197407392,0,2,nations. But they- Perhaps they don't know much about it at the
81,mic_fileid_81_doa77_3spk.wav,4.0,3,"23,72,191",1,72,0.04368180258315259,enhanced_fileid_81_pred72_idx1_loudest.wav,289,143.0,0.06526391500028694,0.6707299629997578,3.240926313000273,4.0,328.0,328.0001391599999,0.00013915999988967087,3.9769201910003176,0.016315978750071736,0.16768249074993946,0.8102315782500682,0.9942300477500794,1.0000004242682923,0,2,People's Burner Office. And she thought with sincere compassion of
82,mic_fileid_82_doa185_3spk.wav,4.0,3,"5,184,242",2,242,0.04916945849941887,enhanced_fileid_82_pred242_idx2_loudest.wav,243,1.0,0.08573960600006103,0.725310355000147,3.16247470899998,4.0,332.0,332.0001235439995,0.00012354399950709194,3.973524670000188,0.021434901500015258,0.18132758875003674,0.790618677249995,0.993381167500047,1.0000003721204804,0,2,this approaching disappointment. Hello Tim in an open vote
83,mic_fileid_83_doa43_3spk.wav,4.0,3,"36,95,197",1,95,0.04071131076115017,enhanced_fileid_83_pred95_idx1_loudest.wav,43,52.0,0.07196633300009125,0.6680583950001164,3.2353954090003754,4.0,336.0,336.00015738899947,0.00015738899946882157,3.975420137000583,0.017991583250022813,0.1670145987500291,0.8088488522500938,0.9938550342501458,1.0000004684196413,0,2,. But he had his cordial too.
84,mic_fileid_84_doa2_3spk.wav,4.0,3,"14,34,123",2,123,0.07209118763196339,enhanced_fileid_84_pred123_idx2_loudest.wav,41,82.0,0.07403171100031614,0.6641043919998992,3.2363057510001454,4.0,340.0,340.00016578899977,0.00016578899976593675,3.9744418540003608,0.018507927750079034,0.1660260979999748,0.8090764377500363,0.9936104635000902,1.0000004876147053,0,2,"And not- They are excellent mimics, as often"
85,mic_fileid_85_doa23_3spk.wav,4.0,3,"18,142,176",2,176,0.06810773951495877,enhanced_fileid_85_pred176_idx2_loudest.wav,173,3.0,0.0716382219998195,0.659929536999698,3.24527983400003,4.0,344.0,344.0001216589999,0.0001216589998875861,3.9768475929995475,0.017909555499954877,0.1649823842499245,0.8113199585000075,0.9942118982498869,1.0000003536598834,0,2,as we coughed or yonked. He contemplated with unspeakable delight
86,mic_fileid_86_doa84_3spk.wav,4.0,3,"82,195,323",0,82,0.05419167064357286,enhanced_fileid_86_pred82_idx0_loudest.wav,290,152.0,0.07363274900035321,0.6793917229997533,3.220555535999665,4.0,348.0,348.0010808859997,0.0010808859997268883,3.9735800079997716,0.018408187250088304,0.16984793074993831,0.8051388839999163,0.9933950019999429,1.000003105994252,0,2,", a large diamond. See to him the Hughes in presence"
87,mic_fileid_87_doa124_3spk.wav,4.0,3,"2,68,124",2,124,0.05843644304498726,enhanced_fileid_87_pred124_idx2_loudest.wav,124,0.0,0.06965975700040872,0.6741177859994423,3.2225976149993585,4.0,352.0,352.0005364839999,0.0005364839998946991,3.9663751579992095,0.01741493925010218,0.16852944649986057,0.8056494037498396,0.9915937894998024,1.0000015241022724,0,2,", not only his grandfather. He came up into the garden and established"
88,mic_fileid_88_doa31_3spk.wav,4.0,3,"4,27,120",2,120,0.07613788180752172,enhanced_fileid_88_pred120_idx2_loudest.wav,122,2.0,0.08680948399978661,0.7390424720006195,3.1140627499999027,4.0,356.0,356.00019351799983,0.00019351799983269302,3.939914706000309,0.021702370999946652,0.18476061800015486,0.7785156874999757,0.9849786765000772,1.000000543589887,0,2,himself under a burden. Ms. Carlile's eyes searching her face
89,mic_fileid_89_doa150_3spk.wav,4.0,3,"77,151,164",1,151,0.051323524744287766,enhanced_fileid_89_pred151_idx1_loudest.wav,226,75.0,0.12789801500002795,0.7474633700003324,3.0538276159995803,4.0,360.0,360.00014443500004,0.00014443500003835652,3.9291890009999406,0.03197450375000699,0.1868658425000831,0.7634569039998951,0.9822972502499852,1.0000004012083334,0,2,inquisitively all the time. This time he made the bedroom the seamless best
90,mic_fileid_90_doa49_3spk.wav,4.0,3,"54,86,172",2,172,0.04303545815303343,enhanced_fileid_90_pred172_idx2_loudest.wav,290,118.0,0.0784706880003796,0.7206551350000154,3.1487015800003064,4.0,364.0,364.00012623600014,0.0001262360001419438,3.9478274030007015,0.0196176720000949,0.18016378375000386,0.7871753950000766,0.9869568507501754,1.0000003468021983,0,2,of nations. He had all the state houses of the country
91,mic_fileid_91_doa65_3spk.wav,4.0,3,"33,65,139",2,139,0.08882865112715056,enhanced_fileid_91_pred139_idx2_loudest.wav,144,5.0,0.08675024300009682,0.7110591760001626,3.1463109389997044,4.0,368.0,368.0001207839996,0.00012078399959136732,3.9441203579999637,0.021687560750024204,0.17776479400004064,0.7865777347499261,0.9860300894999909,1.0000003282173902,0,2,ransacked for not .
92,mic_fileid_92_doa79_3spk.wav,4.0,3,"65,92,241",0,65,0.03400553751042265,enhanced_fileid_92_pred65_idx0_loudest.wav,256,169.0,0.11720938300004491,0.7488108380002814,3.0749320369995985,4.0,372.0,372.0001576879995,0.00015768799949000822,3.9409522579999248,0.029302345750011227,0.18720270950007034,0.7687330092498996,0.9852380644999812,1.0000004238924718,0,2,"But whatever she might be, the nest should be"
93,mic_fileid_93_doa3_3spk.wav,4.0,3,"1,42,182",0,1,0.06602840080392149,enhanced_fileid_93_pred1_idx0_loudest.wav,3,2.0,0.12460660799933976,0.7390042450006149,3.101511271999698,4.0,376.0,376.0001686079995,0.00016860799951246008,3.9651221249996524,0.03115165199983494,0.18475106125015373,0.7753778179999244,0.9912805312499131,1.0000004484255307,0,2,home. He just-
94,mic_fileid_94_doa101_3spk.wav,4.0,3,"1,100,192",1,100,0.06498434136730363,enhanced_fileid_94_pred100_idx1_loudest.wav,101,1.0,0.151665927999602,0.6967849059992659,3.0838543549998576,4.0,380.0,380.001139512,0.0011395120000088355,3.9323051889987255,0.0379164819999005,0.17419622649981648,0.7709635887499644,0.9830762972496814,1.0000029987157895,0,2,he just- he's a good man
95,mic_fileid_95_doa59_3spk.wav,4.0,3,"58,138,180",1,138,0.05341701340688409,enhanced_fileid_95_pred138_idx1_loudest.wav,125,13.0,0.08529116000045178,0.7240192090002893,3.14738362999924,4.0,384.0,384.00057158100026,0.0005715810002584476,3.956693998999981,0.021322790000112946,0.18100480225007232,0.78684590749981,0.9891734997499952,1.0000014884921882,0,2,. >> I have the recommendation. >> That's excellent. I can photograph
96,mic_fileid_96_doa99_3spk.wav,4.0,3,"99,157,359",1,157,0.06445453173883052,enhanced_fileid_96_pred157_idx1_loudest.wav,160,3.0,0.08048695299930841,0.6916515359998812,3.178055491000123,4.0,388.0,388.00023530899944,0.00023530899943580152,3.9501939799993124,0.020121738249827104,0.1729128839999703,0.7945138727500307,0.9875484949998281,1.0000006064664935,0,2,"the file we've heard. Then with his other hand on his wrist,"
97,mic_fileid_97_doa115_3spk.wav,4.0,3,"6,72,95",0,6,0.003569163068481096,enhanced_fileid_97_pred6_idx0_loudest.wav,251,115.0,0.08390598899950419,0.683319918000052,3.1774681739998414,4.0,392.0,392.0001281670002,0.0001281670001844759,3.9446940809993976,0.020976497249876047,0.170829979500013,0.7943670434999603,0.9861735202498494,1.000000326956633,0,2,he bent the forearm sharply. (s
98,mic_fileid_98_doa46_3spk.wav,4.0,3,"25,46,128",2,128,0.07379530401621948,enhanced_fileid_98_pred128_idx2_loudest.wav,128,0.0,0.08401056100046844,0.7491998610003066,3.0660887859994546,4.0,396.0,396.00014508999993,0.00014508999993267935,3.8992992080002296,0.02100264025011711,0.18729996525007664,0.7665221964998636,0.9748248020000574,1.0000003663888888,0,2,"ighing) Well, you since the barrage of land was"
99,mic_fileid_99_doa33_3spk.wav,4.0,3,"41,112,240",2,240,0.058966589266660575,enhanced_fileid_99_pred240_idx2_loudest.wav,247,7.0,0.07431162299963034,0.6847789160001412,3.19925362199956,4.0,400.0,400.0001132139996,0.0001132139996116166,3.9583441609993315,0.018577905749907586,0.1711947290000353,0.79981340549989,0.9895860402498329,1.000000283034999,0,2,"here again today, that's right. Only exists the honor of this state"
100,mic_fileid_100_doa58_3spk.wav,4.0,3,"55,62,123",0,55,0.04065432244972939,enhanced_fileid_100_pred55_idx0_loudest.wav,258,157.0,0.07006367899975885,0.6656489960005274,3.2372257549995993,4.0,404.0,404.0001233060002,0.0001233060002050479,3.9729384299998856,0.017515919749939712,0.16641224900013185,0.8093064387498998,0.9932346074999714,1.0000003052128719,0,2,", which is hand-honored. Why, you could fairly the king is right, it certainly"
101,mic_fileid_101_doa238_3spk.wav,4.0,3,"4,89,202",1,89,0.01023395951584774,enhanced_fileid_101_pred89_idx1_loudest.wav,272,177.0,0.06995465099953435,0.7031420820003405,3.1982420019994606,4.0,408.0,408.00013056700027,0.00013056700026936596,3.9713387349993354,0.017488662749883588,0.1757855205000851,0.7995605004998652,0.9928346837498339,1.0000003200171574,0,2,"was a jaguar, but if we say ."
102,mic_fileid_102_doa204_3spk.wav,4.0,3,"78,208,337",1,208,0.05525069281470854,enhanced_fileid_102_pred208_idx1_loudest.wav,324,116.0,0.13050605299940798,0.7028916709996338,3.0522964479996517,4.0,412.0,412.001237814,0.0012378139999782434,3.8856941719986935,0.032626513249851996,0.17572291774990845,0.7630741119999129,0.9714235429996734,1.0000030044029127,0,2,I 'm by two or
103,mic_fileid_103_doa27_3spk.wav,4.0,3,"3,25,55",2,55,0.05168798757022901,enhanced_fileid_103_pred55_idx2_loudest.wav,59,4.0,0.13217562999943766,0.7089412240002275,3.1051811320003253,4.0,416.0,416.0006107069994,0.0006107069993959158,3.9462979859999905,0.033043907499859415,0.17723530600005688,0.7762952830000813,0.9865744964999976,1.0000014680456717,0,2,three others. Then I really do think that he's a
104,mic_fileid_104_doa10_3spk.wav,4.0,3,"7,63,173",0,7,0.042333783037308816,enhanced_fileid_104_pred7_idx0_loudest.wav,301,66.0,0.06541494300017803,0.677168509000694,3.229647114999352,4.0,420.0,420.00025626800016,0.00025626800015743356,3.9722305670002243,0.016353735750044507,0.1692921272501735,0.807411778749838,0.9930576417500561,1.0000006101619052,0,2,"product that tastes so good. And half has its aim, the offering"
105,mic_fileid_105_doa7_3spk.wav,4.0,3,"7,48,133",2,133,0.07125789996512098,enhanced_fileid_105_pred133_idx2_loudest.wav,134,1.0,0.06845947799956775,0.6716297140001188,3.2338552789997266,4.0,424.0,424.0001662079994,0.00016620799942757003,3.973944470999413,0.017114869499891938,0.1679074285000297,0.8084638197499316,0.9934861177498533,1.0000003919999987,0,2,of teaching to human. I didn't suppose there was anyone who didn't know
106,mic_fileid_106_doa79_3spk.wav,4.0,3,"76,131,180",1,131,0.07035745199747491,enhanced_fileid_106_pred131_idx1_loudest.wav,130,1.0,0.11928565300058835,0.6744616870000755,3.1430448670007536,4.0,428.0,428.00015114599955,0.00015114599955268204,3.9367922070014174,0.02982141325014709,0.16861542175001887,0.7857612167501884,0.9841980517503544,1.0000003531448587,0,2,those sharp... A single glance at the landscape was sufficient to
107,mic_fileid_107_doa58_3spk.wav,4.0,3,"63,120,314",0,63,0.06805310371613345,enhanced_fileid_107_pred63_idx0_loudest.wav,58,5.0,0.07946512000035,0.7115075339997929,3.121550751000541,4.0,432.0,432.00013289100025,0.00013289100024849176,3.912523405000684,0.0198662800000875,0.17787688349994824,0.7803876877501352,0.978130851250171,1.0000003076180561,0,2,"show me how, why, any different... Why? What's up? Said Philip"
108,mic_fileid_108_doa63_3spk.wav,4.0,3,"5,60,216",1,60,0.06434299874980269,enhanced_fileid_108_pred60_idx1_loudest.wav,63,3.0,0.13343613500001084,0.7535748990003412,3.063266993999605,4.0,436.0,436.00013576699985,0.0001357669998469646,3.950278027999957,0.03335903375000271,0.1883937247500853,0.7658167484999012,0.9875695069999892,1.0000003113922016,0,2,. Surprise at Williams. I work for the assembly ground from among
109,mic_fileid_109_doa236_3spk.wav,4.0,3,"5,50,176",0,5,0.029994963992296172,enhanced_fileid_109_pred5_idx0_loudest.wav,236,129.0,0.08690415699948062,0.736759235000136,3.113963581000462,4.0,440.0,440.0001416599998,0.00014165999982651556,3.9376269730000786,0.021726039249870155,0.184189808750034,0.7784908952501155,0.9844067432500196,1.000000321954545,0,2,"themselves. I replied, ""We're going to raise the danger can of animal animals"
110,mic_fileid_110_doa31_3spk.wav,4.0,3,"27,107,354",0,27,0.05002756781842951,enhanced_fileid_110_pred27_idx0_loudest.wav,265,122.0,0.07152922299974307,0.7185286559997621,3.1732542070003547,4.0,444.0,444.00121904800017,0.0012190480001663673,3.96331208599986,0.017882305749935767,0.17963216399994053,0.7933135517500887,0.990828021499965,1.000002745603604,0,2,"."" And above them was one which had to try to find"
111,mic_fileid_111_doa38_3spk.wav,4.0,3,"32,61,186",2,186,0.06943891137173962,enhanced_fileid_111_pred186_idx2_loudest.wav,186,0.0,0.06374641700040229,0.6785123409999869,3.230155459999878,4.0,448.0,448.0006366959997,0.0006366959996739752,3.9724142180002673,0.015936604250100572,0.16962808524999673,0.8075388649999695,0.9931035545000668,1.0000014211964279,0,2,the response. But the day did not turn out so badly after
112,mic_fileid_112_doa172_3spk.wav,4.0,3,"148,175,310",1,175,0.07625255443790124,enhanced_fileid_112_pred175_idx1_loudest.wav,172,3.0,0.06114223100030358,0.676999087000695,3.2355309009999473,4.0,452.0,452.0002319469995,0.0002319469995200052,3.973672219000946,0.015285557750075895,0.16924977175017375,0.8088827252499868,0.9934180547502365,1.0000005131570786,0,2,all. Settling silently in the dry mountain air
113,mic_fileid_113_doa12_3spk.wav,4.0,3,"6,54,200",2,200,0.04092611415578448,enhanced_fileid_113_pred200_idx2_loudest.wav,64,136.0,0.06590122000034171,0.6713759479998771,3.240240103999895,4.0,456.0,456.000141427,0.00014142700001684716,3.9775172720001137,0.016475305000085427,0.16784398699996927,0.8100600259999737,0.9943793180000284,1.00000031014693,0,2,", or masked in play. And it's the memory of that morning that comes first"
114,mic_fileid_114_doa42_3spk.wav,4.0,3,"0,8,41",2,41,0.048283000997741195,enhanced_fileid_114_pred41_idx2_loudest.wav,273,128.0,0.06812573099978181,0.6704785490001086,3.2341176349991656,4.0,460.0,460.0001309580002,0.00013095800022711046,3.972721914999056,0.017031432749945452,0.16761963725002715,0.8085294087497914,0.993180478749764,1.0000002846913048,0,2,to my mind. The cottage in the new forest was held by
115,mic_fileid_115_doa10_3spk.wav,4.0,3,"9,125,197",1,125,0.041923728910101925,enhanced_fileid_115_pred125_idx1_loudest.wav,201,76.0,0.06764677699993626,0.6675382459998218,3.2365666839996265,4.0,464.0,464.0001259769997,0.00012597699969774112,3.9717517069993846,0.016911694249984066,0.16688456149995545,0.8091416709999066,0.9929379267498462,1.0000002715021545,0,2,", and eventually made over. We'll go down into the lector of"
116,mic_fileid_116_doa41_3spk.wav,4.0,3,"42,145,182",0,42,0.07442973816811398,enhanced_fileid_116_pred42_idx0_loudest.wav,41,1.0,0.06410291399970447,0.6911335910008347,3.214853497000149,4.0,468.0,468.00014838900006,0.00014838900005997857,3.9700900020006884,0.016025728499926117,0.17278339775020868,0.8037133742500373,0.9925225005001721,1.000000317070513,0,2,"glory and self-sacrifice. Upon a closer observation, I saw"
117,mic_fileid_117_doa283_3spk.wav,4.0,3,"1,99,327",2,327,0.0813144889015268,enhanced_fileid_117_pred327_idx2_loudest.wav,326,1.0,0.1494402500002252,0.9234902620000867,2.8996849029999794,4.0,472.0,472.00013937099993,0.00013937099993199809,3.9726154150002913,0.0373600625000563,0.23087256550002166,0.7249212257499948,0.9931538537500728,1.0000002952775422,0,2,as we passed them new proposals were accordingly made for an offensive
118,mic_fileid_118_doa22_3spk.wav,4.0,3,"25,205,351",1,205,0.05125125559928934,enhanced_fileid_118_pred205_idx1_loudest.wav,209,4.0,0.07138604000010673,0.854359046999889,3.04676480299986,4.0,476.0,476.00129307599946,0.0012930759994560503,3.9725098899998557,0.017846510000026683,0.21358976174997224,0.761691200749965,0.9931274724999639,1.0000027165462173,0,2,and defensive and... The troops sifting through the forest was fell
119,mic_fileid_119_doa74_3spk.wav,4.0,3,"70,92,319",2,319,0.07278954238488249,enhanced_fileid_119_pred319_idx2_loudest.wav,313,6.0,0.08368648999930883,0.9031537639993985,2.980028220999884,4.0,480.0,480.00063633900027,0.0006363390002661617,3.9668684749985914,0.020921622499827208,0.22578844099984963,0.745007055249971,0.9917171187496479,1.0000013257062506,0,2,ing. Fill in silently in the dry mountain air
120,mic_fileid_120_doa2_3spk.wav,4.0,3,"8,61,105",0,8,0.039841697294549665,enhanced_fileid_120_pred8_idx0_loudest.wav,257,111.0,0.07203792899963446,0.8665122849997715,3.0349997829998756,4.0,484.0,484.0002679829995,0.00026798299950314686,3.9735499969992816,0.018009482249908615,0.21662807124994288,0.7587499457499689,0.9933874992498204,1.0000005536838832,0,2,", or massive-- [INAUDIBLE]"
121,mic_fileid_121_doa6_3spk.wav,4.0,3,"4,49,180",0,4,0.06685852492404044,enhanced_fileid_121_pred4_idx0_loudest.wav,6,2.0,0.08507511700008763,0.844128671999897,3.044523515999572,4.0,488.0,488.0001631790001,0.00016317900008289143,3.9737273049995565,0.021268779250021908,0.21103216799997426,0.761130878999893,0.9934318262498891,1.000000334383197,0,2,"And all the rest, Leon Paul was ever"
122,mic_fileid_122_doa14_3spk.wav,4.0,3,"14,150,311",0,14,0.047031058166041785,enhanced_fileid_122_pred14_idx0_loudest.wav,302,72.0,0.06693283399999927,0.8400260900007197,3.066595184999642,4.0,492.0,492.0001450359996,0.00014503599959425628,3.9735541090003608,0.01673320849999982,0.21000652250017993,0.7666487962499104,0.9933885272500902,1.000000294788617,0,2,"present to him. The realization of what he was, of"
123,mic_fileid_123_doa174_3spk.wav,4.0,3,"82,175,334",1,175,0.050225972555069436,enhanced_fileid_123_pred175_idx1_loudest.wav,323,148.0,0.07280715299930307,0.8341813530005311,3.0683517119996395,4.0,496.0,496.0001497659996,0.00014976599959481973,3.9753402179994737,0.018201788249825768,0.20854533825013277,0.7670879279999099,0.9938350544998684,1.0000003019475798,0,2,his foulness and dignity. Not so pleasant.
124,mic_fileid_124_doa62_3spk.wav,4.0,3,"18,59,334",1,59,0.05077624165503511,enhanced_fileid_124_pred59_idx1_loudest.wav,251,168.0,0.06687686099940038,0.8205977349998648,3.0838090030001695,4.0,500.0,500.00015114599955,0.00015114599955268204,3.9712835989994346,0.016719215249850095,0.2051494337499662,0.7709522507500424,0.9928208997498587,1.0000003022919992,0,2,And you avenge yourself by refining all of
125,mic_fileid_125_doa76_3spk.wav,4.0,3,"69,86,344",2,344,0.029690560783907922,enhanced_fileid_125_pred344_idx2_loudest.wav,303,41.0,0.07764597300047171,0.7779260489996886,3.111917582999922,4.0,504.0,504.0001364509999,0.00013645099988934817,3.9674896050000825,0.019411493250117928,0.19448151224992216,0.7779793957499805,0.9918724012500206,1.0000002707361109,0,2,"us. It is really... I heard . I mean, I love X."
126,mic_fileid_126_doa119_3spk.wav,4.0,3,"73,113,351",1,113,0.07205269303740586,enhanced_fileid_126_pred113_idx1_loudest.wav,119,6.0,0.08042756400027429,0.8486097469995002,3.0475944980007625,4.0,508.0,508.0008524220002,0.000852422000207298,3.976631809000537,0.020106891000068572,0.21215243674987505,0.7618986245001906,0.9941579522501343,1.0000016779960634,0,2,"What we've just been- Well, the widow said she reckoned that boy love"
127,mic_fileid_127_doa151_3spk.wav,4.0,3,"134,200,357",2,357,0.04936112492487351,enhanced_fileid_127_pred357_idx2_loudest.wav,231,126.0,0.07390797200059751,0.8513501020006515,3.04437182699985,4.0,512.0,512.0006534679997,0.000653467999654822,3.969629901001099,0.018476993000149378,0.21283752550016288,0.7610929567499625,0.9924074752502747,1.0000012763046868,0,2,could be let down as well. With the prospect of being greatly ushered in
128,mic_fileid_128_doa219_3spk.wav,4.0,3,"67,202,333",2,333,0.03820784642382229,enhanced_fileid_128_pred333_idx2_loudest.wav,300,33.0,0.0630995029996484,0.8551688389998162,3.046943349000685,4.0,516.0,516.000243001,0.00024300099994434277,3.9652116910001496,0.0157748757499121,0.21379220974995405,0.7617358372501712,0.9913029227500374,1.0000004709321704,0,2,by Rachel to the ...
129,mic_fileid_129_doa36_3spk.wav,4.0,3,"67,140,184",1,140,0.10733219312666802,enhanced_fileid_129_pred140_idx1_loudest.wav,141,1.0,0.07443118400078674,0.8277096309993794,3.072764353999446,4.0,520.0,520.0001290609998,0.00012906099982501473,3.974905168999612,0.018607796000196686,0.20692740774984486,0.7681910884998615,0.993726292249903,1.0000002481942305,0,2,... ... ...
