fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,clean_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,dsenet_sec,metrics_sec,whisper_sec,total_target_sec,reference,hypothesis
118,mic_fileid_118_doa22_3spk.wav,text_fileid_118_doa22_spk3.txt,22,22,0.0,3,clean_fileid_118_doa22_spk3.wav,0.20454545454545456,9,44,-9.5833158493042,10.243897438049316,19.827213287353516,-9.764091491699219,9.962841033935547,19.726932525634766,1.0533617734909058,2.1904709339141846,1.1371091604232788,4.173263000999668,0.41974776799997926,0.5006216739998308,5.093632442999478,THE TROUBLE IS I'VE GOT THINGS THE MATTER WITH MY CONSCIENCE SOBBED ANNE OH THIS HAS BEEN SUCH A JONAH DAY MARILLA I'M SO ASHAMED OF MYSELF I LOST MY TEMPER AND WHIPPED ANTHONY PYE I'M GLAD TO HEAR IT SAID MARILLA WITH DECISION,"The trouble is I thought things would matter with my conscience, Sobdan. Oh, this has been such a joan and day, Marilla. I'm so ashamed of myself. I lost my temper and whipped Anthony Pie. I'm glad to hear it, Marilla, with decision."
118,mic_fileid_118_doa209_3spk.wav,text_fileid_118_doa209_spk1.txt,209,209,0.0,1,clean_fileid_118_doa209_spk1.wav,0.0,0,32,2.535907030105591,17.36887550354004,14.832968473434448,2.5171918869018555,16.81908416748047,14.301892280578613,1.2226347923278809,3.223902702331543,2.001267910003662,4.173263000999668,0.2500512669998898,0.3524645640000017,4.77577883199956,THE TROOPS SIFTING THROUGH THE FOREST WERE SULLEN IN THE YOUTH'S COMPANY ONCE A MAN'S LAUGH RANG OUT A DOZEN SOLDIERS TURNED THEIR FACES QUICKLY TOWARD HIM AND FROWNED WITH VAGUE DISPLEASURE,"The troops sifting through the forest were sullen. In the youth's company once, a man's laugh rang out. A dozen soldiers turned their faces quickly toward him and frowned with vague displeasure."
118,mic_fileid_118_doa325_3spk.wav,text_fileid_118_doa325_spk2.txt,325,325,0.0,2,clean_fileid_118_doa325_spk2.wav,0.027777777777777776,1,36,-4.7267537117004395,13.862529754638672,18.58928346633911,-4.761259078979492,13.667153358459473,18.428412437438965,1.0443638563156128,2.691200017929077,1.6468361616134644,4.173263000999668,0.27711220099990896,0.38303882099990005,4.833414022999477,EQUALLY BRILLIANT FEATS SINCE THAT DATE IT IS QUITE TRUE THAT EACH ASTOUNDING ACHIEVEMENT HAS BEEN ATTENDED BY AN EQUALLY STUPENDOUS ACCIDENT BUT THAT IS ACCEPTED AS A MERE INCIDENTAL DETAIL BY THE FAITHFUL TEUTONIC NATION,"equally brilliant feats, since that date. It is quite true that each astounding achievement has been attended by an equally stupidous accident, but that is accepted as a mere incidental detail by the faithful Teutonic nation."
119,mic_fileid_119_doa74_3spk.wav,text_fileid_119_doa74_spk2.txt,74,74,0.0,2,clean_fileid_119_doa74_spk2.wav,0.1702127659574468,8,47,-8.34553337097168,11.41040325164795,19.75593662261963,-8.41887378692627,11.090511322021484,19.509385108947754,1.0677834749221802,2.581742763519287,1.513959288597107,4.527418010000019,0.772209008000118,0.469027356999959,5.7686543750000965,BUT ABOVE ALL BY BEING CHARITABLE FOR BY TWO MARAVEDIS GIVEN WITH A CHEERFUL HEART TO THE POOR HE WILL SHOW HIMSELF AS GENEROUS AS HE WHO DISTRIBUTES ALMS WITH BELL RINGING AND NO ONE THAT PERCEIVES HIM TO BE ENDOWED WITH THE VIRTUES I HAVE NAMED,"but above all by being charitable. For by two more medis given with a cheerful heart to the poor, he will show himself as generous at he who distributes almost with bill ring. And no one other seems him to be endowed with the virtues I have named."
119,mic_fileid_119_doa239_3spk.wav,text_fileid_119_doa239_spk3.txt,239,239,0.0,3,clean_fileid_119_doa239_spk3.wav,0.45,18,40,-10.503466606140137,6.851508617401123,17.35497522354126,-10.663774490356445,6.544809818267822,17.208584308624268,1.2942445278167725,1.331831455230713,0.03758692741394043,4.527418010000019,1.1382681290001528,0.41056162199993196,6.076247761000104,THOUGH THEY HAD SEEN FIT WITH THE MYSTERIOUS RESERVE SO COMMON AMONG THE NATIVES TO WITHHOLD THEIR ASSISTANCE AT THE MOMENT WHEN IT WAS MOST REQUIRED THE FRENCH HAD ACCOUNTED FOR THIS UNEXPECTED DEFECTION ON THE PART OF THEIR ALLY,"The update had some bit, within this two weeks of zero-star combat on Martin Lagos, but who pulled their assistance at the moment when it was most required? The French had accounted for this unexpected defection on the part of the ally."
119,mic_fileid_119_doa313_3spk.wav,text_fileid_119_doa313_spk1.txt,313,313,0.0,1,clean_fileid_119_doa313_spk1.wav,0.046511627906976744,2,43,5.397310256958008,17.580978393554688,12.18366813659668,5.386841773986816,17.46320343017578,12.076361656188965,1.3320400714874268,3.530780553817749,2.1987404823303223,4.527418010000019,0.28077295699995375,0.4112284490001912,5.219419416000164,SETTLING SILENTLY IN THE DRY MOUNTAIN AIR OR MASSED IN FLAKES SOFT AND DOWNY TO LIE OUT ALONE IN THE MOUNTAINS OF A STILL NIGHT AND BE TOUCHED BY THE FIRST OF THESE SMALL SILENT MESSENGERS FROM THE SKY IS A MEMORABLE EXPERIENCE,"Settling silently in the dry mountain air, or mast in flakes soft and downy, to lie out alone in the mountains of a still night, then be touched by the first of these small silent messengers from the sky, is a memorable experience."
120,mic_fileid_120_doa2_3spk.wav,text_fileid_120_doa2_spk2.txt,2,2,0.0,2,clean_fileid_120_doa2_spk2.wav,0.2962962962962963,8,27,-10.67834186553955,9.097478866577148,19.7758207321167,-10.850341796875,8.69568920135498,19.54603099822998,1.0912549495697021,2.1420717239379883,1.0508167743682861,4.787152610000248,0.49967510999977094,0.35329064099960306,5.640118360999622,OBTAIN ALL THE INDULGENCE HE COULD ALLOW SHE WOULD INVOKE THE PAST RECALL OLD RECOLLECTIONS SHE WOULD SUPPLICATE HIM BY THE REMEMBRANCE OF GUILTY YET HAPPY DAYS,"Attain all the indulgence he can allow. Tune in both the past, recall old recollecting. Tune supplicate him by the remembrance of guilty yet happy days."
120,mic_fileid_120_doa257_3spk.wav,text_fileid_120_doa257_spk1.txt,257,257,0.0,1,clean_fileid_120_doa257_spk1.wav,0.0967741935483871,3,31,4.668012619018555,16.507640838623047,11.839628219604492,4.6423726081848145,15.080471992492676,10.438099384307861,1.2153161764144897,3.1618106365203857,1.946494460105896,4.787152610000248,0.3629096589997971,0.31541380099997696,5.4654760700000224,IN THE MOST POLITE MANNER TO APPOINT A FRIEND WITH WHOM HE CAPTAIN M M MIGHT COMMUNICATE AND DESIRED THAT THE MEETING MIGHT TAKE PLACE WITH AS LITTLE DELAY AS POSSIBLE,"in the most polite manner to appoint a friend with whom he, Captain M.M., might communicate, and desire that the meeting might take place with as little delay as possible."
120,mic_fileid_120_doa302_3spk.wav,text_fileid_120_doa302_spk3.txt,302,302,0.0,3,clean_fileid_120_doa302_spk3.wav,0.1875,6,32,-6.645547389984131,10.18559455871582,16.83114194869995,-6.719797134399414,9.792525291442871,16.512322425842285,1.1077861785888672,2.552480936050415,1.4446947574615479,4.787152610000248,0.30977392300019346,0.3174531529998603,5.414379686000302,I SHOULD WISH ALSO THAT SUCH PERSONS WERE CAREFULLY SHOWN THE ELEVEN PELLICLES WHICH LIKE SO MANY SMALL VALVES OPEN AND SHUT THE FOUR ORIFICES THAT ARE IN THESE TWO CAVITIES VIZ,"I should wish also that such persons were carefully shown the 11 pellicles which, like so many small vows, open and shut for orifices that are these two cavities vis-"
121,mic_fileid_121_doa6_3spk.wav,text_fileid_121_doa6_spk1.txt,6,6,0.0,1,clean_fileid_121_doa6_spk1.wav,0.037037037037037035,1,27,2.5437095165252686,13.88351058959961,11.33980107307434,2.514331102371216,13.621919631958008,11.107588529586792,1.3274550437927246,3.267390012741089,1.9399349689483643,4.268238126999677,0.2968069819999073,0.3021343059999708,4.867179414999555,THAN ALL THE REST LEOPOLD WAS EVER PRESENT TO HIM AND WHILE HE STROVE TO AVOID ABSORPTION IN A PERSONAL INTEREST HOWEVER JUSTIFIABLE IT WAS OF NECESSITY,"than all the rest. Leopold was ever present to him, and while he strove to avoid absorption in a personal interest, however, justifiable, it was a necessity."
121,mic_fileid_121_doa130_3spk.wav,text_fileid_121_doa130_spk2.txt,130,130,0.0,2,clean_fileid_121_doa130_spk2.wav,0.07894736842105263,3,38,-5.746240615844727,9.502562522888184,15.24880313873291,-5.836813449859619,9.045957565307617,14.882771015167236,1.0556752681732178,2.2415497303009033,1.1858744621276855,4.268238126999677,0.301182739000069,0.40088187399987874,4.9703027399996245,BOTH COMBATANTS ARE OF A LOW CUNNING AND UNINTELLIGENT TYPE MINOR FRICTION DUE TO THE SAME CAUSE IS CONSTANTLY TAKING PLACE SOMETIMES THE VICTORY FALLS TO THE NEWSPAPER PROPRIETOR MORE OFTEN TO THE ADVERTISER NEVER TO THE PUBLIC,"Both combatants are a below-cunning and unintelligent type. Minor friction due to the same cause is constantly taking place. Sometimes the victory falls to the newspaper proprietor, more often to the advertiser, never to the public."
121,mic_fileid_121_doa180_3spk.wav,text_fileid_121_doa180_spk3.txt,180,180,0.0,3,clean_fileid_121_doa180_spk3.wav,0.23076923076923078,9,39,-7.286068916320801,8.024418830871582,15.310487747192383,-7.3818440437316895,7.62994384765625,15.01178789138794,1.0619899034500122,1.993701457977295,0.9317115545272827,4.268238126999677,0.35074396500021976,0.5619348669997635,5.18091695899966,AND CAN'T LOOK AFTER YOU JUST NOW SAID THEIR MOTHER ONE DAY YES MA'AM CHIRPED THE CHICKENS AND THEN AS SHE WENT RUSTLING INTO THE HAY MOW THEY BEGAN TO RUN ABOUT AND ENJOY THEMSELVES WITH ALL THEIR MIGHT,"I can't look after you just now,"" said their mother-in-law. Yes, ma'am, chirp, chicken. And then as she went rustling into the hay mower, they began to run about and enjoy themselves all their might."
122,mic_fileid_122_doa14_3spk.wav,text_fileid_122_doa14_spk3.txt,14,14,0.0,3,clean_fileid_122_doa14_spk3.wav,0.023809523809523808,1,42,-4.243801116943359,15.392912864685059,19.636713981628418,-4.265653610229492,15.268548965454102,19.534202575683594,1.0810531377792358,3.2260384559631348,2.144985318183899,4.635513055000047,0.42647473299984995,0.3828687630002605,5.444856551000157,THE REALISATION OF WHAT HE WAS OF HIS FOULNESS AND DEGRADATION SEEMED JUST TO HAVE COME TO HIM FULLY YOU MADE ME WHAT I AM AND THEN YOU SENT ME AWAY YOU LET ME COME BACK AND NOW YOU PUT ME OUT,"The realization of what he was, of his foulness and degradation, seemed just to have come to him fully. You made me what I am, and then you sent me away. You let me come back, and now you put me out."
122,mic_fileid_122_doa151_3spk.wav,text_fileid_122_doa151_spk2.txt,151,151,0.0,2,clean_fileid_122_doa151_spk2.wav,0.0,0,50,-7.8319501876831055,12.789684295654297,20.621634483337402,-7.898579120635986,12.522510528564453,20.42108964920044,1.0658118724822998,2.6944522857666016,1.6286404132843018,4.635513055000047,0.42925969399993846,0.48312926000016887,5.547902009000154,FOR A WICKED CORRESPONDENCE IF THEY HAD ANY OF THEM OFFERED IT YET THERE WAS ONE GENTLEMAN AS ABOVE WHO ALWAYS SINGLED ME OUT FOR THE DIVERSION OF MY COMPANY AS HE CALLED IT WHICH AS HE WAS PLEASED TO SAY WAS VERY AGREEABLE TO HIM BUT AT THAT TIME,"for a wicked correspondence, if they had any of them offered it. Yet there was one gentleman, as above, who always singled me out for the diversion of my company, as he called it, which, as he was pleased to say, was very agreeable to him. But at that time..."
122,mic_fileid_122_doa302_3spk.wav,text_fileid_122_doa302_spk1.txt,302,302,0.0,1,clean_fileid_122_doa302_spk1.wav,0.13333333333333333,4,30,1.8308663368225098,16.09762191772461,14.2667555809021,1.802722454071045,15.917156219482422,14.114433765411377,1.3029499053955078,3.3609657287597656,2.058015823364258,4.635513055000047,0.5167609049999555,0.33924702900003467,5.491520989000037,AFTER SOME MOMENTS CONSIDERATION YOU MAY BE ABLE TO GUESS AT YOUR BROTHER'S INTENTIONS FROM ALL THIS BUT I AM SURE I CANNOT BUT IS NOT YOUR FATHER UNCOMFORTABLE ABOUT,"After some moment's consideration, you may be able to guess at your brother's intentions from Aldis, but I am sure I cannot. But it's not your father uncomfortable about it."
123,mic_fileid_123_doa174_3spk.wav,text_fileid_123_doa174_spk2.txt,174,174,0.0,2,clean_fileid_123_doa174_spk2.wav,0.0,0,31,-6.3164191246032715,13.18326473236084,19.49968385696411,-6.361425399780273,12.649435997009277,19.01086139678955,1.100307583808899,2.7100141048431396,1.6097065210342407,4.23135822399945,0.4272476389996882,0.32973529200035046,4.988341154999489,NOT SO PLEASANT IN THE LATTER HALF OF SEPTEMBER THE AUTUMNAL RAINS AND STORMS CAME ON AND MARGARET WAS OBLIGED TO REMAIN MORE IN THE HOUSE THAN SHE HAD HITHERTO DONE,"Not so pleasant. In the latter half of September, the autumnal rains and storms came on, and Margaret was obliged to remain more in the house than she had hitherto done."
123,mic_fileid_123_doa276_3spk.wav,text_fileid_123_doa276_spk3.txt,276,276,0.0,3,clean_fileid_123_doa276_spk3.wav,0.25,10,40,-10.78046989440918,7.408065319061279,18.18853521347046,-10.905694961547852,6.863202095031738,17.76889705657959,1.0639506578445435,1.6908996105194092,0.6269489526748657,4.23135822399945,0.47185149000006277,0.46035419500003627,5.163563908999549,AS MISTER MILL SAYS THE NAME OF GOD IS VEILED UNDER TWO EXTREMELY ABSTRACT PHRASES INFINITE AND THE ABSOLUTE SO PROFOUND AND FRIENDLY A THINKER AS THE LATE MISTER GROTE HELD THIS RAISING OF THE VEIL INEXPEDIENT BUT HE PROVED,"As Mr. Milt says, the name of God is veiled under two extremely abstract braves. The infinite, the absolute. So profound and friendly a thinker is the late Mr. Grope, held this phrasing of the veil inexpeagant, but he proved..."
123,mic_fileid_123_doa323_3spk.wav,text_fileid_123_doa323_spk1.txt,323,323,0.0,1,clean_fileid_123_doa323_spk1.wav,0.058823529411764705,2,34,4.454883575439453,16.365440368652344,11.91055679321289,4.449383735656738,16.090770721435547,11.641386985778809,1.2339489459991455,3.1989822387695312,1.9650332927703857,4.23135822399945,0.28511283799980447,0.3378256750002038,4.8542967369994585,IT IS THE STORY OF SARAMA IN THE RIG VEDA AND WAS WRITTEN IN SANSCRIT UNDER THE SHADOW OF THE HIMALAYAS CENTURIES BEFORE HOMER SUCH UNIFORMITY POINTS NOT TO A COMMON SOURCE IN HISTORY,It is the story of Sarama in the Rig Vita and was written in Sanskrit under the shadow of the Himalayas centuries before Homer. Such uniformity points not to a common source in history.
124,mic_fileid_124_doa62_3spk.wav,text_fileid_124_doa62_spk3.txt,62,62,0.0,3,clean_fileid_124_doa62_spk3.wav,0.11904761904761904,5,42,-7.07998514175415,12.371626853942871,19.45161199569702,-7.225613117218018,12.197309494018555,19.422922611236572,1.095143437385559,2.784132719039917,1.688989281654358,4.589317179999853,0.43709214599994084,0.5068590870000662,5.53326841299986,AND YOU AVENGE YOURSELF BY REVILING ALL OF US IT IS REALLY TOO BAD SHE SAID POUTING LIKE A SPOILED CHILD BY JOVE OLD FELLOW DICK CHIMED IN DO TELL US ABOUT YOUR ROMANCE IT WOULD BE INTERESTING TO KNOW THE REASON,"And you avenge yourself by refiling all of us. It is really too bad,"" she said, pouting like a spoiled child. By a joe volt, Vettel, Dick chimed in, do tell us about your romance. It would be interesting to know the reason."
124,mic_fileid_124_doa251_3spk.wav,text_fileid_124_doa251_spk1.txt,251,251,0.0,1,clean_fileid_124_doa251_spk1.wav,0.05263157894736842,2,38,4.120755195617676,16.8684024810791,12.747647285461426,4.1064982414245605,16.539295196533203,12.432796955108643,1.1971819400787354,3.3174750804901123,2.120293140411377,4.589317179999853,0.3620590229998015,0.40719787499983795,5.358574077999492,AND THEN WITHOUT FAIL YOU SHALL HAVE YOUR PUPPETS TO PLAY WITH ALMOST BEFORE THE GNOME HAD FINISHED THE DISAPPOINTED PRINCESS TURNED AWAY AND MARCHED OFF TO HER OWN APARTMENTS WITHOUT DEIGNING TO ANSWER HIM THE GNOME HOWEVER,"And then without fail, you shall have your puppets to play with, almost before the gnome had finished, with disappointed princess turned away, and marched off to her own apartments without daining to answer him. The gnome, however."
124,mic_fileid_124_doa339_3spk.wav,text_fileid_124_doa339_spk2.txt,339,339,0.0,2,clean_fileid_124_doa339_spk2.wav,0.05263157894736842,2,38,-8.844409942626953,10.55202579498291,19.396435737609863,-8.92082691192627,10.220437049865723,19.141263961791992,1.0430711507797241,2.2551894187927246,1.2121182680130005,4.589317179999853,0.7425360629999886,0.36366270700000314,5.6955159499998445,AND GOD KNOWS I WAS SORRY ENOUGH ON DISCOVERING THAT I HAD MADE IT I DIDN'T KNOW MYSELF TILL LONG AFTER THE CONDEMNED MAN LOOKS UP AS IF IN HOPES THAT HE HAS TOUCHED A CHORD OF MERCY,"And God knows I was sorry enough on discovering that I had made it, and I didn't know myself till long after. The condemned man looks up as if in hopes that he has touched a cord of mercy."
125,mic_fileid_125_doa76_3spk.wav,text_fileid_125_doa76_spk2.txt,76,76,0.0,2,clean_fileid_125_doa76_spk2.wav,0.0425531914893617,2,47,-7.141860485076904,12.86392593383789,20.005786418914795,-7.182363986968994,12.630260467529297,19.81262445449829,1.0630865097045898,2.564812421798706,1.5017259120941162,4.913767077000557,0.4906085340003301,0.4987035100002686,5.903079121001156,WAS IT NOT SINGULAR THAT ALL THE EVIL THINGS WHICH HE IN HIS MIND HAD MEDITATED FOR THE MAN HAD FALLEN UPON HIM CROSBIE HAD LOST HIS LOVE HE HAD SO PROVED HIMSELF TO BE A VILLAIN THAT HIS NAME MIGHT NOT BE SO MUCH AS MENTIONED,"Was it not singular that all of the evil things which he, in his mind, had meditated for the man had fallen upon him? Crosby had lost his love. He had so proved himself to be a villain, that his name might not be so much as mentioned."
125,mic_fileid_125_doa303_3spk.wav,text_fileid_125_doa303_spk1.txt,303,303,0.0,1,clean_fileid_125_doa303_spk1.wav,0.0,0,33,2.958617925643921,16.943822860717773,13.985204935073853,2.9504809379577637,16.746232986450195,13.795752048492432,1.2293331623077393,3.3099052906036377,2.0805721282958984,4.913767077000557,0.2491469890001099,0.36427604299979066,5.527190109000458,THINKING THE WHILE OF THE PREPARATION OF CHRIST'S BODY FOR THE TOMB AND OF HIM WHO SAID INASMUCH AS YE DO IT TO THE LEAST OF MY BRETHREN YE DO IT UNTO ME,"thinking the while of the preparation of Christ's body for the tomb, and of Him who said, Inasmuch as ye do it to the least of my brethren, ye do it unto me."
125,mic_fileid_125_doa343_3spk.wav,text_fileid_125_doa343_spk3.txt,343,343,0.0,3,clean_fileid_125_doa343_spk3.wav,0.04878048780487805,2,41,-5.866959571838379,11.7559232711792,17.622882843017578,-5.891604900360107,11.559518814086914,17.45112371444702,1.168062448501587,2.4603302478790283,1.2922677993774414,4.913767077000557,0.38374595600043904,0.5020680019997599,5.799581035000756,I PARRIED I MEAN A LOT OF THINGS WHAT WE'VE JUST BEEN TALKING ABOUT AND WHAT WAS THE EXCITEMENT YOU WERE IN JUST BEFORE BREAKFAST THIS MORNING EXCITEMENT GREGG YOU MAY TRUST ME FOR THE FIRST TIME SHE WAS WHOLLY SERIOUS,"I heard, I mean a lot of things. What we've just been talking about. And what was the excitement you were in just before breakfast this morning? Excitement? Greg, you may trust me. For the first time, she was wholly serious."
126,mic_fileid_126_doa119_3spk.wav,text_fileid_126_doa119_spk1.txt,119,119,0.0,1,clean_fileid_126_doa119_spk1.wav,0.0,0,39,2.5649614334106445,15.14571475982666,12.580753326416016,2.5468599796295166,15.015636444091797,12.46877646446228,1.2635754346847534,3.6565356254577637,2.3929601907730103,3.8551677250002285,0.23014721799972904,0.34927101899984336,4.434585961999801,WELL THE WIDOW SAID SHE RECKONED THAT BOYS OUGHT TO BE LET OUT AS WELL AS IN FOR HALF PRICE AND SO SHE LAID DOWN TWO BITS ALLOWING THAT SHE WANTED A FEW MINUTES PRIVATE CONVERSATION WITH HER BUD,"Well, the widow said she reckoned that boys ought to be let out as well as in for half price, and so she laid down two bits, allowing that she wanted a few minutes private conversation with her bud."
126,mic_fileid_126_doa242_3spk.wav,text_fileid_126_doa242_spk2.txt,242,242,0.0,2,clean_fileid_126_doa242_spk2.wav,0.08108108108108109,3,37,-4.577755928039551,13.079010963439941,17.656766891479492,-4.651758193969727,12.618307113647461,17.270065307617188,1.111519694328308,2.8461227416992188,1.7346030473709106,3.8551677250002285,0.28406212999971103,0.3330326430000241,4.472262497999964,THAT PARADISE IS ATTAINED BY TOUCH FOR IN TOUCH IS ALL LOVE AND INTELLIGENCE THIS SMALL INCIDENT STARTED ME ON A CHAT ABOUT HANDS AND IF MY CHAT IS FORTUNATE I HAVE TO THANK MY DOG STAR,"The paradise is attained by touch, for in touch is all love and intelligence. This small incident is starting me on a chat about hands, and if my chat is fortunate, I have to thank my dog star."
126,mic_fileid_126_doa317_3spk.wav,text_fileid_126_doa317_spk3.txt,317,317,0.0,3,clean_fileid_126_doa317_spk3.wav,0.2972972972972973,11,37,-8.638286590576172,8.24288558959961,16.88117218017578,-8.72603702545166,8.00435733795166,16.73039436340332,1.0689630508422852,1.7005023956298828,0.6315393447875977,3.8551677250002285,0.3862270160002481,0.3942651850002221,4.635659926000699,WHO HAD BEEN AFFLICTED WITH AS SEVERE A BLOW THROUGH HER HUSBAND AND SON EUGENIE SHE SAID TO HERSELF IS LOST AND SO ARE WE THE AFFAIR AS IT WILL BE REPORTED WILL COVER US WITH SHAME,"who had been afflicted the best to be a blow to her husband and son. You should eat, you said to yourself, and lost, and so are we. The affair, as it will be reported, will cover us with shame."
127,mic_fileid_127_doa151_3spk.wav,text_fileid_127_doa151_spk3.txt,151,151,0.0,3,clean_fileid_127_doa151_spk3.wav,0.06666666666666667,2,30,-5.782657623291016,11.452016830444336,17.23467445373535,-5.82350492477417,10.960067749023438,16.783572673797607,1.2330044507980347,2.391533851623535,1.1585294008255005,4.590548681999735,0.7379638830002477,0.35413394199986215,5.682646506999845,SINCE THE REFUSAL WHICH HIS COUSIN HAD STEADFASTLY GIVEN HIM WOULD NATURALLY FLOW FROM HER BASHFUL MODESTY AND THE GENUINE DELICACY OF HER CHARACTER THIS INFORMATION HOWEVER STARTLED MISSUS BENNET,"since the refusal which his cousin had steadfastly given him would naturally flow from her bashful modesty and the genuine delicacy of her character. This information, however, startled Mrs. Bennett."
127,mic_fileid_127_doa231_3spk.wav,text_fileid_127_doa231_spk1.txt,231,231,0.0,1,clean_fileid_127_doa231_spk1.wav,0.022222222222222223,1,45,3.055527925491333,16.186506271362305,13.130978345870972,3.0441806316375732,12.915006637573242,9.870826005935669,1.2173898220062256,3.2858643531799316,2.068474531173706,4.590548681999735,0.3497313220000251,0.45641939799998,5.39669940199974,AND CRAWLING ONWARDS HE PEEPED OVER THE CLIFF AND SAW WILD MAN PICKING HIS BIRDS HE CRAWLED A LITTLE NEARER AND THEN HURLED DOWN A GREAT STONE AND KILLED HIM YORK DECLARED FOR A LONG TIME AFTERWARDS STORMS RAGED AND MUCH RAIN AND SNOW FELL,"and crawling onwards, he peeped over the cliff and saw wild men picking his birds. He crawled a little nearer and then hurled down a great stone and killed him. York declared for a long time afterwards storms raged and much rain and snow fell."
127,mic_fileid_127_doa357_3spk.wav,text_fileid_127_doa357_spk2.txt,357,357,0.0,2,clean_fileid_127_doa357_spk2.wav,0.0,0,29,-8.675742149353027,9.84366512298584,18.519407272338867,-8.762269020080566,8.80440616607666,17.566675186157227,1.0297163724899292,2.4974565505981445,1.4677401781082153,4.590548681999735,0.5760023719999481,0.3318089570002485,5.4983600109999315,WITH THE PROSPECT OF BEING GRAVELY USHERED IN BY RACHEL TO THE PRESENCE OF A SURPRISED UNCORDIAL MISTRESS THAT SO GREATLY DISTURBED ME MY WISH HOWEVER WAS NOT GRATIFIED,"with the prospect of being gravely ushered in by Rachel to the presence of a surprised, uncordial mistress that so greatly disturbed me. My wish, however, was not gratified."
128,mic_fileid_128_doa219_3spk.wav,text_fileid_128_doa219_spk3.txt,219,219,0.0,3,clean_fileid_128_doa219_spk3.wav,0.0,0,30,-9.957734107971191,10.41138744354248,20.369121551513672,-10.054208755493164,10.092601776123047,20.14681053161621,1.032211184501648,2.499232053756714,1.467020869255066,3.1263762899998255,0.3745263139999224,0.2670421380003063,3.7679447420000542,A HEALTHY MAN CAN TEAR HIMSELF AWAY FROM THE DEEPEST REFLECTIONS TO SAY A CIVIL WORD TO SOMEONE WHO COMES IN AND CAN THEN RETURN AGAIN TO HIS OWN THOUGHTS,A healthy man can tear himself away from the deepest reflections to say a civil word to someone who comes in and can then return again to his own thoughts.
128,mic_fileid_128_doa300_3spk.wav,text_fileid_128_doa300_spk1.txt,300,300,0.0,1,clean_fileid_128_doa300_spk1.wav,0.1111111111111111,3,27,7.2182464599609375,17.824865341186523,10.606618881225586,7.2076029777526855,17.382572174072266,10.17496919631958,1.5022900104522705,3.285209894180298,1.7829198837280273,3.1263762899998255,0.20617901200012057,0.31674294999993435,3.6492982519998804,AND HER ASTONISHMENT WAS CONSEQUENTLY SO GREAT AS TO OVERCOME AT FIRST THE BOUNDS OF DECORUM AND SHE COULD NOT HELP CRYING OUT ENGAGED TO MISTER COLLINS,"And her astonishment was consequently so great as to overcome at first the bounds of Decorum, and she could not help crying out. Engaged in Mr. Cowan's?"
128,mic_fileid_128_doa335_3spk.wav,text_fileid_128_doa335_spk2.txt,335,335,0.0,2,clean_fileid_128_doa335_spk2.wav,0.13333333333333333,4,30,-11.066636085510254,8.962058067321777,20.02869415283203,-11.159475326538086,8.536149978637695,19.69562530517578,1.0747662782669067,1.9020488262176514,0.8272825479507446,3.1263762899998255,0.41279793900002915,0.34615874000019176,3.8853329690000464,MISSUS TOUCHETT WAS RIGHT IN GUESSING THAT HENRIETTA DISAPPROVED OF HER BUT SHE HAD NOT QUITE PUT HER FINGER ON THE REASON A DAY OR TWO AFTER MISS STACKPOLE'S ARRIVAL,"Mrs. Kudzic was right in guessing that Henrietta disapproved of her, but she had not quite put her finger on the reason. A day between after Miss Stackpole's arrival."
129,mic_fileid_129_doa36_3spk.wav,text_fileid_129_doa36_spk3.txt,36,36,0.0,3,clean_fileid_129_doa36_spk3.wav,0.3235294117647059,11,34,-9.46627426147461,10.401028633117676,19.867302894592285,-9.579445838928223,10.049667358398438,19.62911319732666,1.0978682041168213,1.9108450412750244,0.8129768371582031,4.3817266089999976,0.8103238489998148,0.31948834300010276,5.511538800999915,ON THE PRESENT OCCASION THE AGED WARRIOR WHOSE PRIVILEGE IT WAS TO SPEAK WAS SILENT SEEMINGLY OPPRESSED WITH THE MAGNITUDE OF HIS SUBJECT THE DELAY HAD ALREADY CONTINUED LONG BEYOND THE USUAL DELIBERATIVE PAUSE,"On the occasion the aged warrior, whose purpose was to walk the school, found, seemingly oppressed with a magnitude of subject, the delay had already continued long without a usual deliberative pause."
129,mic_fileid_129_doa141_3spk.wav,text_fileid_129_doa141_spk1.txt,141,141,0.0,1,clean_fileid_129_doa141_spk1.wav,0.3055555555555556,11,36,5.8887104988098145,16.656694412231445,10.76798391342163,5.873943328857422,16.453969955444336,10.580026626586914,1.4383032321929932,3.69454026222229,2.256237030029297,4.3817266089999976,0.258630710000034,0.4226431950000915,5.063000514000123,THE LIKE INCREASE OF THE BILLS WAS OBSERVED IN THE PARISHES OF SAINT BRIDE'S ADJOINING ON ONE SIDE OF HOLBORN PARISH AND IN THE PARISH OF SAINT JAMES CLERKENWELL ADJOINING ON THE OTHER SIDE OF HOLBORN,"The like increase of the bills was observed in the parishes of St. Bride, the joining on one side of Holburn Parish and in the parish of St. James. Clicking well. The joining on the other side of Holburn."
