fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,sepformer_source,separated_source_index,oracle_match_si_sdr,enhanced_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,sepformer_sec,whisper_sec,metrics_sec,total_sec,sepformer_rtf,whisper_rtf,metrics_rtf,total_rtf,under_realtime
93,mic_fileid_93_doa3_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.54,3,1,speechbrain/sepformer-wsj03mix,0,4.669062791691165,,text_fileid_93_doa3_spk1.txt,0.3548387096774194,11,31,6.1997222900390625,6.62045955657959,0.42073726654052734,6.181352138519287,4.670766830444336,-1.5105853080749512,1.1682813167572021,1.1692111492156982,0.0009298324584960938,SUCH AS HAVE GUIDED MEN ALONG THE PATH OF TRUTH SINCE THE BEGINNING OF THE WORLD FROM WHAT HO SHE BUMPS TO ICH DIEN AND MORE THE THOUGHT OCCURRED TO ME,Some ships have guided me along the path to the beginning of the world from what held me to fifteen and more. The thought occurred to me.,0.5295928939995065,0.3592542719998164,0.2945711920001486,1.1834183579994715,0.0320189174123039,0.021720330834329893,0.017809624667481778,0.07154887291411557,1
94,mic_fileid_94_doa101_3spk.wav,SepFormer-sepformer-wsj03mix,1,14.641875,101,1,speechbrain/sepformer-wsj03mix,2,3.013894358023575,,text_fileid_94_doa101_spk1.txt,0.5555555555555556,20,36,2.0128238201141357,3.166175365447998,1.1533515453338623,1.992948055267334,3.006526470184326,1.0135784149169922,1.2338738441467285,1.3155829906463623,0.08170914649963379,IN HER YOUTH SHE HAD DECLINED THE ADDRESSES OF A GENTLEMAN WHO HAD THE RECOMMENDATIONS OF GOOD CHARACTER AND CONNECTIONS AND POSITION IN LIFE OF EVERYTHING IN FACT EXCEPT THE SUBTLE POWER OF TOUCHING HER HEART,"In the news, she had declined the address of a gentleman who had the recommendation of the character getting in connection with the position of everything down the line. That's the subtle power of the word. I don't know.",0.44506887900024594,0.5702652929994656,0.2860627410009329,1.3013969130006444,0.030396986656438873,0.03894755917527404,0.01953730249718242,0.08888184832889533,1
95,mic_fileid_95_doa59_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.541875,125,1,speechbrain/sepformer-wsj03mix,2,4.547617844234387,,text_fileid_95_doa125_spk1.txt,0.7,21,30,3.1728568077087402,5.560422420501709,2.3875656127929688,3.1406264305114746,4.7396745681762695,1.599048137664795,1.1081455945968628,1.2744026184082031,0.16625702381134033,WHICH A SAD EXPERIENCE HAS BROUGHT US IS WORTH OUR OWN PERSONAL SHARE OF PAIN SURELY IT IS NOT POSSIBLE TO FEEL OTHERWISE ANY MORE THAN IT WOULD BE POSSIBLE,"Which is that experience of product, of course, our own personal share of pain. And surely, it is not possible to be alive or alive, or any more than it would be possible. I think that the good is great. Amen.",0.5276815209999768,0.637192887999845,0.2897287220002909,1.4546031310001126,0.031899740567497746,0.03851999171797906,0.01751486587828108,0.08793459816375788,1
96,mic_fileid_96_doa99_3spk.wav,SepFormer-sepformer-wsj03mix,1,17.43275,160,1,speechbrain/sepformer-wsj03mix,2,3.5298450270138764,,text_fileid_96_doa160_spk1.txt,0.9782608695652174,45,46,5.1184515953063965,3.7968928813934326,-1.3215587139129639,5.101816654205322,3.5270211696624756,-1.5747954845428467,1.249191403388977,1.4092457294464111,0.16005432605743408,THEN WITH HIS OTHER HAND ON HIS WRIST HE BENT THE FOREARM SHARPLY AND FELT THE BICEPS AS ROUND AND HARD AS A CRICKET BALL SPRING UP UNDER HIS FINGERS FEEL THAT SAID HE THE PUBLICAN AND HORSE BREAKER FELT IT WITH AN AIR OF REVERENCE,The public can martial should be,0.5411580750005669,2.3480377579999185,0.3815280029994028,3.2707238359998883,0.031042610890454285,0.1346911851543743,0.02188570380458636,0.18761949984941495,1
97,mic_fileid_97_doa115_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.94075,251,1,speechbrain/sepformer-wsj03mix,0,0.42478022498967505,,text_fileid_97_doa251_spk1.txt,0.7631578947368421,29,38,2.57686710357666,2.6653616428375244,0.08849453926086426,2.559267520904541,0.48952335119247437,-2.0697441697120667,1.238439679145813,1.3490934371948242,0.11065375804901123,HE CONTINUED TO FOLLOW THE PATH TO THE GLADE BUT TO HIS GREAT SURPRISE CARLINI ARRIVED ALMOST AS SOON AS HIMSELF LET US DRAW LOTS LET US DRAW LOTS CRIED ALL THE BRIGANDS WHEN THEY SAW THE CHIEF,"He continued with all the past situations, but he stood to his dreams of promise. Crowley around almost his zeroes all night. Let us draw lots. Let us draw lots. Quite all the drinks where they saw the Jesus. Amazing, but you want this from your frightful mask.",0.5294232159994863,0.766143564000231,0.33190106000074593,1.6274678400004632,0.031251462656581686,0.04522489051548668,0.01959187521218045,0.0960682283842488,1
98,mic_fileid_98_doa46_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.43225,128,1,speechbrain/sepformer-wsj03mix,2,3.881358591215501,,text_fileid_98_doa128_spk1.txt,0.5348837209302325,23,43,2.778218984603882,4.561575889587402,1.7833569049835205,2.753847599029541,3.920497417449951,1.1666498184204102,1.1589837074279785,1.2271478176116943,0.06816411018371582,THAT OLD NUISANCE OF A RACHEL LYNDE WAS HERE AGAIN TODAY PESTERING ME FOR A SUBSCRIPTION TOWARDS BUYING A CARPET FOR THE VESTRY ROOM SAID MISTER HARRISON WRATHFULLY I DETEST THAT WOMAN MORE THAN ANYBODY I KNOW SHE CAN PUT A WHOLE SERMON,"That old nuisance of a re-chilling was here again today, pestering me for a subscription or divine would carpet for the best for the craft of Mr. Hare. Just believe me. I just test that one more than anybody I know. She would wear a whole shirt of it.",0.5289414489998308,3.1742726580014278,0.3133527509999112,4.01656685800117,0.03218922843796989,0.1931733425429523,0.019069375831058513,0.2444319468119807,1
99,mic_fileid_99_doa33_3spk.wav,SepFormer-sepformer-wsj03mix,1,17.2605,247,1,speechbrain/sepformer-wsj03mix,0,5.491097254507128,,text_fileid_99_doa247_spk1.txt,0.11904761904761904,5,42,5.414122104644775,6.631619453430176,1.2174973487854004,5.405622482299805,5.48697566986084,0.08135318756103516,1.4689650535583496,1.5284595489501953,0.0594944953918457,ONLY EXISTS THE HONOUR OF THE STATE WHICH IS HIS HONOUR HE DOES NOT LOOK UPON HIMSELF AS A FREE AGENT WORKING OUT HIS OWN PERSONAL SALVATION SPIRITUAL AGONIZING IS UNKNOWN TO HIM HE HAS A SENSE OF CALM TRUST IN FATE,"Only exists the honor of the state, which is his honor. He does not look upon himself as a free agent working out his own personal salvation. Spiritual agonizing is unknown to me. He has a sense of calm trust and faith.",0.5279839349987014,0.5571847659994091,0.3920902220015705,1.477258922999681,0.030589144868265777,0.032280916891133465,0.022716040786858464,0.0855861025462577,1
100,mic_fileid_100_doa58_3spk.wav,SepFormer-sepformer-wsj03mix,1,14.7365,258,1,speechbrain/sepformer-wsj03mix,0,0.5240980131515256,,text_fileid_100_doa258_spk1.txt,0.12195121951219512,5,41,3.740445137023926,2.999708414077759,-0.740736722946167,3.704502582550049,0.5230823755264282,-3.1814202070236206,1.1294280290603638,1.1505107879638672,0.021082758903503418,BUT CONTINUED TO SING HER RHYMES AS BEFORE FOR HOWEVER MUCH GROWN PEOPLE MIGHT LAUGH AT HER THE CHILDREN SEEMED TO ENJOY THEM VERY MUCH AND NOT ONE OF THEM WAS TOO PEEVISH TO BE QUIETED AND SOOTHED BY HER VERSES,"but continued to sing her lines as before. Or however much grown people might laugh at her, the central seemed to enjoy them very much, and not one of them was too pivous to be quieted and satisfied by her verses.",0.44664777100115316,0.5007949949995236,0.31809072900068713,1.265533495001364,0.030308945204163346,0.033983306416009475,0.02158522912500846,0.08587748074518128,1
101,mic_fileid_101_doa238_3spk.wav,SepFormer-sepformer-wsj03mix,1,17.085,272,1,speechbrain/sepformer-wsj03mix,0,3.2414720036125564,,text_fileid_101_doa272_spk1.txt,0.9,27,30,4.458608150482178,7.099052429199219,2.640444278717041,4.44642972946167,3.242671012878418,-1.203758716583252,1.2489171028137207,1.1497728824615479,-0.09914422035217285,MISTER BERYL SUCH A KIND GENTLEMAN MA'AM SAID YOU WOULD HELP ME I WILL SO LONG AS YOU ARE HONEST JERRY THRUST HIS TONGUE IN HIS CHEEK BUT JULIUS ANSWERED,"Pust me very hard, as I can't even tell you. Man, then you would help me. I will, so wrong with your odds. Here in front of the famous tree, the Jewish answer.",0.5177235329992982,0.4295919630003482,0.42321787100081565,1.370533367000462,0.03030281141347955,0.02514439350309325,0.024771312320796934,0.08021851723736974,1
102,mic_fileid_102_doa204_3spk.wav,SepFormer-sepformer-wsj03mix,1,17.27275,324,1,speechbrain/sepformer-wsj03mix,1,3.2673904080109226,,text_fileid_102_doa324_spk1.txt,0.3076923076923077,12,39,1.817126750946045,3.8619914054870605,2.0448646545410156,1.7984931468963623,3.3024680614471436,1.5039749145507812,1.208803415298462,1.4045788049697876,0.19577538967132568,THESE CONSIDERATIONS RELATE TO THE FIRST TWO CAUSES OF FAILURE IN A REPRESENTATIVE GOVERNMENT THE THIRD IS WHEN THE PEOPLE WANT EITHER THE WILL OR THE CAPACITY TO FULFILL THE PART WHICH BELONGS TO THEM IN A REPRESENTATIVE CONSTITUTION,"These incinerations relate to the first two products of failure in a representative government, but third is when the system wants to do the work order capacity to fulfill the part which belongs to them, to the representative constitution.",0.5499156440000661,0.7400942599997506,0.42087392000030377,1.7108838240001205,0.03183717960371488,0.04284750604274078,0.02436635278113235,0.099051038427588,1
103,mic_fileid_103_doa27_3spk.wav,SepFormer-sepformer-wsj03mix,1,15.518875,59,1,speechbrain/sepformer-wsj03mix,1,0.8083379816663532,,text_fileid_103_doa59_spk1.txt,0.775,31,40,4.042938232421875,2.356645345687866,-1.6862928867340088,3.9764859676361084,0.8017901182174683,-3.17469584941864,1.5206270217895508,1.3801671266555786,-0.14045989513397217,THEN I REALLY DO THINK THAT HE HAS UNCOMMON BAD TASTE SAID LUCY WITH A REALITY IN HER VOICE DIFFERING MUCH FROM THE TONE OF BANTER SHE HAD HITHERTO USED WHAT LUCY SAID HER SISTER IN LAW LOOKING AT HER,"And I really do think that is a common meditation that can be done with a validator or a different bunch from the total advantage you play to use. What a loser! Setters is your father, Rick Hatter.",0.47114800800045487,0.49290538700006437,0.35082058100124414,1.3148739760017634,0.030359675427532914,0.03176167003085368,0.022606057526801664,0.08472740298518826,1
104,mic_fileid_104_doa10_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.974375,301,1,speechbrain/sepformer-wsj03mix,2,3.453760835916788,,text_fileid_104_doa301_spk1.txt,0.43478260869565216,20,46,4.24448299407959,4.208074569702148,-0.036408424377441406,4.2304511070251465,3.41703462600708,-0.8134164810180664,1.2184832096099854,1.2237322330474854,0.0052490234375,BUT IN THE YARD THERE WAS A LIGHT FROM THE FIRE AT LITTLE MYTISHCHI A MILE AND A HALF AWAY AND THROUGH THE NIGHT CAME THE NOISE OF PEOPLE SHOUTING AT A TAVERN MAMONOV'S COSSACKS HAD SET UP ACROSS THE STREET AND THE ADJUTANT'S UNCEASING MOANS,"In the yard there was a light from the fire, a little mentishi, a mile and a half away. Through the night it came the noise of people shoving and attacking, a modest caustic set up across the street. We could be askew to those unassailable bones.",0.5502736550006375,0.6506748190004146,0.3692388220006251,1.5701872960016772,0.03241790375201665,0.03833277036712189,0.02175271973198572,0.09250339385112426,1
105,mic_fileid_105_doa7_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.3715,134,1,speechbrain/sepformer-wsj03mix,0,3.645430083722502,,text_fileid_105_doa134_spk1.txt,0.24390243902439024,10,41,4.589540004730225,5.285163402557373,0.6956233978271484,4.575846195220947,3.6487982273101807,-0.9270479679107666,1.309891939163208,1.280949592590332,-0.028942346572875977,I DIDN'T SUPPOSE THERE WAS ANY ONE WHO DIDN'T KNOW THOSE SHARP SQUEAKY VOICES THEY RATHER GET ON MY NERVES WHAT ANYBODY WANTS TO SQUEAK LIKE THAT FOR WHEN THEY CAN SING AS ROSEBREAST CAN IS MORE THAN I CAN UNDERSTAND,"I didn't suppose there was anyone who didn't know those sharp, sweet voices. They'd rather get on my nerves. And whatever that wants to squeak like that, or when we can sing as rose-brings can, is more than I can understand.",0.5049834389992611,0.5888003919990297,0.28261182899950654,1.3763956599977973,0.03084527618112336,0.0359649630149363,0.017262427327948356,0.08407266652400802,1
106,mic_fileid_106_doa79_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.99375,130,1,speechbrain/sepformer-wsj03mix,1,-3.686467840532443,,text_fileid_106_doa130_spk1.txt,1.0,39,39,1.8800225257873535,0.11148170381784439,-1.7685408219695091,1.866010308265686,-3.460507392883301,-5.326517701148987,1.2320476770401,1.182875156402588,-0.04917252063751221,A SINGLE GLANCE AT THE LANDSCAPE WAS SUFFICIENT TO SHOW ME HOW WIDELY DIFFERENT IT WAS FROM ANYTHING I HAD EVER BEHELD AT NIGHT IT BLEW A GALE OF WIND AND HEAVY SQUALLS FROM THE MOUNTAINS SWEPT PAST US,...,0.5524580500004959,2.9140609489986673,0.3492759909986489,3.815794989997812,0.03250948436928258,0.17147839346810842,0.020553202853910935,0.22454108069130194,1
107,mic_fileid_107_doa58_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.556,58,1,speechbrain/sepformer-wsj03mix,2,5.125099630539225,,text_fileid_107_doa58_spk1.txt,0.5454545454545454,18,33,3.999821186065674,6.135499954223633,2.135678768157959,3.983497381210327,5.346496105194092,1.3629987239837646,1.1411728858947754,1.2833130359649658,0.14214015007019043,WHY WHAT'S UP SAID PHILIP SURPRISED AT WILLIAM'S UNUSUAL MANNER AND AT THE SAME TIME RATHER GRATIFIED TO FIND A REFLECTION OF HIS OWN FEELINGS ABOUT KINRAID COULSON'S FACE WAS PALE WITH ANGER,"One, stop, you little bitch, though. Surprise that William's in need will matter. And at the same time, rather gratified to find reflection of his own feelings about Samurai, Colson's face with pale of over.",0.49842045699915616,0.5553823199988983,0.27787723199980974,1.3316800089978642,0.030105125452957,0.033545682531946015,0.01678408021260025,0.08043488819750327,1
108,mic_fileid_108_doa63_3spk.wav,SepFormer-sepformer-wsj03mix,1,15.3955,63,1,speechbrain/sepformer-wsj03mix,0,6.004951326732478,,text_fileid_108_doa63_spk1.txt,0.03125,1,32,2.889292001724243,6.48107385635376,3.5917818546295166,2.872387409210205,5.995705604553223,3.1233181953430176,1.1772655248641968,1.4113094806671143,0.23404395580291748,A REPRESENTATIVE ASSEMBLY DRAWN FROM AMONG THEMSELVES WOULD SIMPLY REFLECT THEIR OWN TURBULENT INSUBORDINATION IT WOULD REFUSE ITS AUTHORITY TO ALL PROCEEDINGS WHICH WOULD IMPOSE ON THEIR SAVAGE INDEPENDENCE ANY IMPROVING RESTRAINT,A representative of assembly drawn from among themselves would simply reflect their own turbulent insubordination. It would refuse its authority to all proceedings which would impose on their savage independence any improving restraint.,0.5369142050003575,0.44635793499946885,0.2910948480002844,1.2743669880001107,0.03487474943979458,0.028992753401933608,0.01890778786010746,0.08277529070183565,1
109,mic_fileid_109_doa236_3spk.wav,SepFormer-sepformer-wsj03mix,1,17.4635,236,1,speechbrain/sepformer-wsj03mix,1,-1.9215587393676359,,text_fileid_109_doa236_spk1.txt,1.3636363636363635,45,33,4.476832389831543,0.8028110265731812,-3.674021363258362,4.452580451965332,-1.875891089439392,-6.328471541404724,1.2175250053405762,1.1240476369857788,-0.09347736835479736,NOR ARE THEY EVER RECALLED WITHOUT BRINGING BACK WITH THEM MYRIADS OF SLUMBERING FEELINGS AND HALF FORGOTTEN IMAGES WE HEAR THE SWEET LOW VOICE OF THE MOTHER SINGING SOFT LULLABIES TO HER DARLING,"The Father at recall, without breaking back with the morades of slumber, the elucidated house of God, and the image of the poor. We share this sweet, real voice with the mother, who is sitting in the cell for a little while, and she cries out, the truth should be separated from the church.",0.5601797769995756,0.754375540998808,0.3341979769993486,1.6487532949977322,0.03207717679729582,0.04319727093645649,0.019136941449271257,0.09441138918302357,1
110,mic_fileid_110_doa31_3spk.wav,SepFormer-sepformer-wsj03mix,1,10.852875,265,1,speechbrain/sepformer-wsj03mix,2,4.622546495948805,,text_fileid_110_doa265_spk1.txt,1.0740740740740742,29,27,6.410055637359619,5.752430438995361,-0.6576251983642578,6.391300678253174,4.619663238525391,-1.7716374397277832,1.2235941886901855,1.2395451068878174,0.015950918197631836,ENOW OF PATRIOTS STILL REMAINED TO KEEP UP THE ILL HUMOR OF THE HOUSE AND MEN NEEDED BUT LITTLE INSTRUCTION OR RHETORIC TO RECOMMEND TO THEM PRACTICES,"I would like to attach to the idea to keep all the people in our house, because it means that we don't start to pay the rent or the rent. We recommend the practices.",0.2941487499992945,0.43037024600016593,0.2600703690004593,0.9845893649999198,0.027103302120340882,0.039654952812058185,0.02396326954843388,0.09072152448083294,1
111,mic_fileid_111_doa38_3spk.wav,SepFormer-sepformer-wsj03mix,1,17.21975,186,1,speechbrain/sepformer-wsj03mix,2,2.1579408723722664,,text_fileid_111_doa186_spk1.txt,0.6595744680851063,31,47,3.5960562229156494,2.433398485183716,-1.1626577377319336,3.5756545066833496,2.1538405418395996,-1.42181396484375,1.2428102493286133,1.3214235305786133,0.07861328125,BUT THE DAY DID NOT TURN OUT SO BADLY AFTER ALL AS WE WORKED OUR WAY OUT OF THIS UNCERTAINTY AND FOUND OUT WHAT WAS BEHIND THE PITCH DARK CLOUDS DURING THE FORENOON THE SUN CAME THROUGH AND THRUST ASIDE THE FOG FOR A WHILE AND THERE,"Every day we're not in an absolute manner. We're just involved. If we work our way out of this uncertainty, we're found out what we need to find the pitch down front. We're in the form of something that we're going to decide to pause for a while. And there...",0.5595267950011475,0.6809573250011454,0.37785166799949366,1.6183357880017866,0.032493316976213216,0.039545134220946604,0.021942924142307155,0.09398137533946697,1
112,mic_fileid_112_doa172_3spk.wav,SepFormer-sepformer-wsj03mix,1,17.42725,172,1,speechbrain/sepformer-wsj03mix,0,3.263653029024794,,text_fileid_112_doa172_spk1.txt,0.9767441860465116,42,43,2.2781319618225098,4.13636589050293,1.85823392868042,2.2543699741363525,3.26237154006958,1.0080015659332275,1.1430253982543945,1.2236980199813843,0.08067262172698975,SETTLING SILENTLY IN THE DRY MOUNTAIN AIR OR MASSED IN FLAKES SOFT AND DOWNY TO LIE OUT ALONE IN THE MOUNTAINS OF A STILL NIGHT AND BE TOUCHED BY THE FIRST OF THESE SMALL SILENT MESSENGERS FROM THE SKY IS A MEMORABLE EXPERIENCE,"Who would be excited to be in this line mountain here? Or that's not the place to go? I would be happy to lie out alone in the mountains of a stone right, but be touched by the dirt and the smile of my mother who just left me. And the number of her still in the house is found.",0.5602258759990946,0.8410094419996312,0.4782858230009879,1.8795211409997137,0.03214654497979283,0.04825829904314399,0.027444710037498047,0.10784955406043487,1
113,mic_fileid_113_doa12_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.374375,64,1,speechbrain/sepformer-wsj03mix,0,6.697964489582437,,text_fileid_113_doa64_spk1.txt,0.5454545454545454,24,44,3.948840379714966,7.60775089263916,3.6589105129241943,3.9294819831848145,6.6830949783325195,2.753612995147705,1.2988532781600952,1.3273124694824219,0.02845919132232666,HE KNEW THAT IF HE DID SO HE SHOULD NEVER RISE AGAIN HE WAS OVERCOME BY FATIGUE AND THE WEIGHT OF THE DARKNESS WOULD AS WITH THE DEAD WOMAN HAVE HELD HIM TO THE GROUND AND THE ICE GLUED HIM ALIVE TO THE EARTH,"The lunacy didn't say he should never rise again. His favorite comb was indeed the enemy of the dark-haired wood, and with the dead ring, the felt into the ground, as ice glued him alive to the earth.",0.5137168600012956,0.5207353269997839,0.4329540119997546,1.467406199000834,0.03137321943593545,0.03180184446733288,0.026440948860628546,0.08961601276389689,1
114,mic_fileid_114_doa42_3spk.wav,SepFormer-sepformer-wsj03mix,1,17.02575,273,1,speechbrain/sepformer-wsj03mix,0,4.607635738289931,,text_fileid_114_doa273_spk1.txt,0.48484848484848486,16,33,6.311331748962402,5.51627254486084,-0.7950592041015625,6.253868103027344,4.59442663192749,-1.6594414710998535,1.6400835514068604,1.6512385606765747,0.011155009269714355,I SAW AS IT FELL ACROSS MY BABY THE SHADOW OF THE VEIL WITHIN THE VEIL WAS HE BORN SAID I AND THERE WITHIN SHALL HE LIVE A NEGRO AND A NEGRO'S SON,I saw an old sister sent across her baby to the shadow of the veil within the presence of the newborn child and there within shall he live a sunny rose and a knee-rowed sun,0.5374880159997701,0.4420435499996529,0.3433918259997881,1.3229233919992112,0.03156912417953806,0.025963235099754955,0.020168969120290627,0.07770132839958364,1
115,mic_fileid_115_doa10_3spk.wav,SepFormer-sepformer-wsj03mix,1,15.9635,201,1,speechbrain/sepformer-wsj03mix,2,7.034068216294841,,text_fileid_115_doa201_spk1.txt,0.15789473684210525,6,38,3.3168160915374756,7.907610893249512,4.590794801712036,3.2891697883605957,7.007286071777344,3.718116283416748,1.3293116092681885,1.5856494903564453,0.25633788108825684,I CANNOT STAND I SAID THERE IS SOMETHING GONE IN MY LEG AND I FEEL BLOOD RUNNING DOWN INTO MY BOOT HE KNELT AND ROLLED DOWN THE LEG OF MY STOCKING BUT THOUGH HE ONLY MOVED MY FOOT,"I cannot stand as I sit. There is something gone in my head, and I feel blood running down into my boot. He knelt and rolled down the legs of my stalking, with though he only moved my foot.",0.534477307999623,0.5198060300008365,0.2794085810000979,1.3336919190005574,0.033481210762027314,0.03256215930095759,0.017502964951301277,0.08354633501428618,1
116,mic_fileid_116_doa41_3spk.wav,SepFormer-sepformer-wsj03mix,1,15.861125,41,1,speechbrain/sepformer-wsj03mix,2,5.758839487786731,,text_fileid_116_doa41_spk1.txt,0.40625,13,32,3.0078907012939453,6.380092620849609,3.372201919555664,2.981034517288208,5.757349014282227,2.7763144969940186,1.2522642612457275,1.4339834451675415,0.18171918392181396,UPON CLOSER OBSERVATION I SAW AS WE PASSED THEM THAT THE BUILDINGS WERE DESERTED AND WHILE NOT GREATLY DECAYED HAD THE APPEARANCE OF NOT HAVING BEEN TENANTED FOR YEARS POSSIBLY FOR AGES,"Upon close observation, I saw as we passed it that the building was a surge, and while not greatly decayed, had the appearance of not having been teneted for years, possibly for ages. Don't we fight like we're delving?",0.47795450699959474,0.5758421260015893,0.37427939000008337,1.4280760230012675,0.03013370785487125,0.03630525110933741,0.023597278881547393,0.09003623784575605,1
117,mic_fileid_117_doa283_3spk.wav,SepFormer-sepformer-wsj03mix,1,15.798125,326,1,speechbrain/sepformer-wsj03mix,0,4.547301168489147,,text_fileid_117_doa326_spk1.txt,0.1590909090909091,7,44,3.471989631652832,5.670236587524414,2.198246955871582,3.459109306335449,4.532614707946777,1.0735054016113281,1.1673139333724976,1.4768390655517578,0.30952513217926025,NEW PROPOSALS WERE ACCORDINGLY MADE FOR AN OFFENSIVE AND DEFENSIVE ALLIANCE WITHOUT ANY SUGGESTION OF A UNION COUPLED WITH THE CONDITION THAT BOTH STATES SHOULD BIND THEMSELVES NOT TO ALLOW THE PRESENCE WITHIN THEIR BOUNDARIES OF AVOWED ENEMIES OF THE OTHER IN OTHER WORDS,"The proposals were totally made for an offensive and even alliance without any suggestion of the union, coupled with the condition that both states should find themselves not to allow the presence within their boundaries of about any of the other. In other words...",0.4729117179995228,0.5513757469998382,0.3186456960011128,1.3429331610004738,0.029934673766635143,0.03490134095026075,0.02016984268709817,0.08500585740399406,1
118,mic_fileid_118_doa22_3spk.wav,SepFormer-sepformer-wsj03mix,1,15.715,209,1,speechbrain/sepformer-wsj03mix,0,2.2177242360506972,,text_fileid_118_doa209_spk1.txt,0.78125,25,32,2.535907030105591,4.004893779754639,1.4689867496490479,2.5171926021575928,2.280425786972046,-0.23676681518554688,1.2226347923278809,1.1711980104446411,-0.051436781883239746,THE TROOPS SIFTING THROUGH THE FOREST WERE SULLEN IN THE YOUTH'S COMPANY ONCE A MAN'S LAUGH RANG OUT A DOZEN SOLDIERS TURNED THEIR FACES QUICKLY TOWARD HIM AND FROWNED WITH VAGUE DISPLEASURE,"The truth is to be found. This is my truth. In the youth's company, the man's not framed. The dozen soldiers turned their face in authority and frowned with evictive pleasure. That is my decision.",0.4816595079992112,0.6350995400007378,0.40798732599978393,1.524746373999733,0.030649666433293744,0.040413588291488244,0.025961649761360735,0.09702490448614272,1
119,mic_fileid_119_doa74_3spk.wav,SepFormer-sepformer-wsj03mix,1,16.526,313,1,speechbrain/sepformer-wsj03mix,0,5.096771561123907,,text_fileid_119_doa313_spk1.txt,0.37209302325581395,16,43,5.397310256958008,6.250722408294678,0.8534121513366699,5.386843204498291,5.096698760986328,-0.2901444435119629,1.3320400714874268,1.3543596267700195,0.022319555282592773,SETTLING SILENTLY IN THE DRY MOUNTAIN AIR OR MASSED IN FLAKES SOFT AND DOWNY TO LIE OUT ALONE IN THE MOUNTAINS OF A STILL NIGHT AND BE TOUCHED BY THE FIRST OF THESE SMALL SILENT MESSENGERS FROM THE SKY IS A MEMORABLE EXPERIENCE,"I would be in a dry mountain air, or that would make a soft and downy. To lie out alone in the mountains of the still night, then be touched by the fresh of these small signs of adventure through the sky, it's a memorable experience.",0.5412626299985277,0.5254661130002205,0.3184676950004359,1.3851964379991841,0.03275218625187751,0.031796327786531554,0.019270706462570248,0.08381922050097931,1
120,mic_fileid_120_doa2_3spk.wav,SepFormer-sepformer-wsj03mix,1,17.042,257,1,speechbrain/sepformer-wsj03mix,1,3.366978877429927,,text_fileid_120_doa257_spk1.txt,0.45161290322580644,14,31,4.668012619018555,4.540562629699707,-0.12744998931884766,4.642374038696289,3.3647680282592773,-1.2776060104370117,1.2153161764144897,1.3430497646331787,0.12773358821868896,IN THE MOST POLITE MANNER TO APPOINT A FRIEND WITH WHOM HE CAPTAIN M M MIGHT COMMUNICATE AND DESIRED THAT THE MEETING MIGHT TAKE PLACE WITH AS LITTLE DELAY AS POSSIBLE,in the most polite manner to appoint a friend to a school whose actions and their needs might communicate. I desire just a meeting where I take place with as little delay as possible.,0.5371247250004672,0.4568004660013685,0.49327828000059526,1.4872034710024309,0.03151770478819781,0.026804393029067505,0.028944858584708088,0.0872669564019734,1
121,mic_fileid_121_doa6_3spk.wav,SepFormer-sepformer-wsj03mix,1,15.450375,6,1,speechbrain/sepformer-wsj03mix,1,0.7840302680931933,,text_fileid_121_doa6_spk1.txt,0.6666666666666666,18,27,2.5437095165252686,1.961667537689209,-0.5820419788360596,2.5143308639526367,0.776969313621521,-1.7373615503311157,1.3274550437927246,1.2567479610443115,-0.07070708274841309,THAN ALL THE REST LEOPOLD WAS EVER PRESENT TO HIM AND WHILE HE STROVE TO AVOID ABSORPTION IN A PERSONAL INTEREST HOWEVER JUSTIFIABLE IT WAS OF NECESSITY,"In all respects, William Hems was ever present in them, and he strode to avoid absorption in a personal interest order just upon the will of the best he ever might.",0.4787542949998169,0.4041210579998733,0.36687327299841854,1.2497486259981088,0.030986580908218535,0.02615606792714567,0.023745266571097372,0.08088791540646158,1
