fileid,sep,speaker_id,gt_doa,pred_doa,doa_error_deg,candidate_pred_doas,mic_file,clean_file,text_file,width,duration_sec,ref_channel,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_pesq,pesq,pesq_i,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_sec,enhanced_wav,reference,hypothesis
258,15,2,235,229,6.0,"43,229,290",mic_fileid_258_doa235_sep15_3spk.wav,clean_fileid_258_doa235_sep15_spk2.wav,text_fileid_258_doa235_sep15_spk2.txt,30,18.419875,0,-3.458462715148926,-1.3985546827316284,2.0599080324172974,-3.5222256183624268,-1.4245296716690063,2.0976959466934204,1.1271984577178955,1.2729437351226807,0.14574527740478516,0.875,35,40,0.2994121750002705,2.0526435403333685,0.6005563649996475,2.9526120803332865,,HE RETURNED TO THE PALACE AND BEGAN TO THINK IT OUT LEFT TO HIMSELF UDO VERY SOON MADE UP HIS MIND THERE WERE THREE COURSES OPEN TO HIM HE MIGHT STAY WHERE HE WAS TILL HE WAS RESTORED TO HEALTH,"He returned to the palace and began to think it out. I was so dizzy I could scarcely move, but I felt down to the other's work, so I buried him in my grave to get help. That they sit where the victims of Mrs. O'Shaughnessy's gun. He might stay where he was till he was restored to health."
258,15,3,40,43,3.0,"43,229,290",mic_fileid_258_doa40_sep15_3spk.wav,clean_fileid_258_doa40_sep15_spk3.wav,text_fileid_258_doa40_sep15_spk3.txt,30,18.419875,0,-4.649550914764404,11.596409797668457,16.24596071243286,-4.716466903686523,11.26679515838623,15.983262062072754,1.2132055759429932,2.758908987045288,1.545703411102295,0.05128205128205128,2,39,0.2994121750002705,2.0526435403333685,0.4713544430001093,2.8234101583337483,,SO DO THOU MARRY ME TO A FAIR WOMAN QUOTH SHE THERE IS AMONG OUR FEMALE SLAVES ONE WHO IS UNSURPASSED IN BEAUTY BUT SHE HATH A GRIEVOUS BLEMISH THE KING ASKED WHAT IS THAT AND HIS MOTHER ANSWERED,"So do thou marry me to a fair woman? Quote she, there is among our female slaves one who is unsurpassed in duty, but she hath a grievous blemish. The king asked, what is that? And his mother answered."
259,15,1,12,13,1.0,"13,193,291",mic_fileid_259_doa12_sep15_3spk.wav,clean_fileid_259_doa12_sep15_spk1.wav,text_fileid_259_doa12_sep15_spk1.txt,30,16.523,0,-3.6876916885375977,0.0010439690668135881,3.6887356576044112,-3.7423741817474365,-0.2034188210964203,3.5389553606510162,1.0954009294509888,1.3171855211257935,0.2217845916748047,0.2558139534883721,11,43,0.25967516699984117,1.790732877666566,0.41845054399982473,2.468858588666232,,I'M BEGINNING TO BELIEVE WILL WAS NOT SO FAR OUT OF THE WAY AFTER ALL WHEN HE SAID IT MIGHT BE THE GIANT OF ALL MAINE MOOSE BLUFF GOT UP AGAIN SHAKING HIS HEAD OH THE MEANEST LUCK THAT EVER WAS HE LAMENTED,"I'm beginning to believe those notes are out of the way after all when he said it might be the giant of all main moves. Left God up again shaking his head. Oh, the meanest of luck there ever was, he lamented."
259,15,2,27,13,14.0,"13,193,291",mic_fileid_259_doa27_sep15_3spk.wav,clean_fileid_259_doa27_sep15_spk2.wav,text_fileid_259_doa27_sep15_spk2.txt,30,16.523,0,-2.746922254562378,-0.9252011179924011,1.8217211365699768,-2.759699583053589,-1.6995410919189453,1.0601584911346436,1.0847587585449219,1.1654270887374878,0.08066833019256592,0.9534883720930233,41,43,0.25967516699984117,1.790732877666566,0.41802060700001675,2.4684286516664242,,REPLIED TO THE GRAPE SHOT WITH HIS THUMB AT HIS NOSE AND ALL THE WHILE WENT ON PILLAGING THE CARTOUCHES EMPTYING THE CARTRIDGE BOXES AND FILLING HIS BASKET THE INSURGENTS PANTING WITH ANXIETY FOLLOWED HIM WITH THEIR EYES THE BARRICADE TREMBLED HE SANG,"I'm beginning to believe those notes are out of the way after all when he said it might be the giant of all main moves. Left God up again shaking his head. Oh, the meanest of luck there ever was, he lamented."
259,15,3,192,193,1.0,"13,193,291",mic_fileid_259_doa192_sep15_3spk.wav,clean_fileid_259_doa192_sep15_spk3.wav,text_fileid_259_doa192_sep15_spk3.txt,30,16.523,0,-2.7444686889648438,16.626256942749023,19.370725631713867,-2.7786712646484375,16.38129997253418,19.159971237182617,1.2216062545776367,3.3764381408691406,2.154831886291504,0.08571428571428572,3,35,0.25967516699984117,1.790732877666566,0.3844559659996776,2.434864010666085,,P E ISLAND CAN BIRDS DEAR TEACHER I THINK I WILL WRITE YOU A COMPOSITION ABOUT BIRDS BIRDS IS VERY USEFUL ANIMALS MY CAT CATCHES BIRDS HIS NAME IS WILLIAM BUT PA CALLS HIM TOM,"PE Island can birds. Dear teacher, I think I will write you a composition about birds. Birds is very useful animals. My cat touches birds. His name is William, but Pa calls him Tom."
260,15,1,279,287,8.0,"81,99,287",mic_fileid_260_doa279_sep15_3spk.wav,clean_fileid_260_doa279_sep15_spk1.wav,text_fileid_260_doa279_sep15_spk1.txt,30,16.7605,0,-1.3395648002624512,3.362189292907715,4.701754093170166,-1.3655664920806885,3.3261499404907227,4.691716432571411,1.1211352348327637,1.2044742107391357,0.08333897590637207,1.1,33,30,0.3006307890000244,1.8146704463333663,0.46269474300015645,2.577995978333547,,BUT I DON'T KNOW ANNIE WHETHER I OUGHTN'T TO REMEMBER MY LOW BEGINNINGS I SUPPOSE WE ALL LIKE TO BE CONSISTENT ANSWERED ANNIE AIMLESSLY UNEASILY YES MISSUS MUNGER BROKE IN,"Touch me with your hand, I would perhaps find a way I hate to forgive and forgive I suppose we all would like to be The assistant that stood staring into her room Was it any aimlessly and easily? Yes, Mrs. Munker broken"
260,15,2,294,287,7.0,"81,99,287",mic_fileid_260_doa294_sep15_3spk.wav,clean_fileid_260_doa294_sep15_spk2.wav,text_fileid_260_doa294_sep15_spk2.txt,30,16.7605,0,-5.052088260650635,-3.5986151695251465,1.4534730911254883,-5.0882887840271,-3.9091806411743164,1.1791081428527832,1.1661103963851929,1.1710622310638428,0.004951834678649902,1.24,31,25,0.3006307890000244,1.8146704463333663,0.4539684669998678,2.5692697023332585,,TOUCHED ME WITH HER HAND I WOULD PERHAPS FAINT AWAY I ACHED TO FORGIVE AND FORGET WASH WILLIAMS STOPPED AND STOOD STARING AT GEORGE WILLARD,"Touch me with your hand, I would perhaps find a way I hate to forgive and forgive I suppose we all would like to be The assistant that stood staring into her room Was it any aimlessly and easily? Yes, Mrs. Munker broken"
260,15,3,99,99,0.0,"81,99,287",mic_fileid_260_doa99_sep15_3spk.wav,clean_fileid_260_doa99_sep15_spk3.wav,text_fileid_260_doa99_sep15_spk3.txt,30,16.7605,0,-2.3072965145111084,13.862920761108398,16.170217275619507,-2.344304084777832,13.715907096862793,16.060211181640625,1.2111146450042725,2.829914093017578,1.6187994480133057,0.0,0,33,0.3006307890000244,1.8146704463333663,0.36764143000027616,2.482942665333667,,AND VANISHED A PRICKED BUBBLE HE REELED OUT INTO THE GENERAL SPACE OF THE HALL GREATLY ASTONISHED HE CAUGHT AT THE TABLE TO SAVE HIMSELF KNOCKING ONE OF THE GLASSES TO THE FLOOR,"and vanished, a pricked bubble. He reeled out into the general space of the hall, greatly astonished. He caught at the table to save himself, knocking one of the glasses to the floor."
261,15,1,227,223,4.0,"48,223,240",mic_fileid_261_doa227_sep15_3spk.wav,clean_fileid_261_doa227_sep15_spk1.wav,text_fileid_261_doa227_sep15_spk1.txt,30,16.926375,0,-4.225570201873779,-2.0284769535064697,2.1970932483673096,-4.269664764404297,-2.0689523220062256,2.2007124423980713,1.0584772825241089,1.103193759918213,0.044716477394104004,0.8611111111111112,31,36,0.26880868100033695,1.8378727249999731,0.5028849979998995,2.6095664040002093,,BE VERY CLOSE CORONEL SHE WHISPERED AND THEN THEY WALKED OUT TOGETHER IF ANY OF THE SERVANTS AT THE PALACE WERE SURPRISED TO SEE CORONEL THEY DID NOT SHOW IT AFTER ALL THAT WAS THEIR BUSINESS,"So that we would not take her again. She whispered and then they walked out. I must say, if any of the servants of the palace would not be in the choice of a year for an operating of the hall, after all that was their business. But all the same."
261,15,2,242,240,2.0,"48,223,240",mic_fileid_261_doa242_sep15_3spk.wav,clean_fileid_261_doa242_sep15_spk2.wav,text_fileid_261_doa242_sep15_spk2.txt,30,16.926375,0,-0.40105393528938293,3.1289186477661133,3.529972583055496,-0.4172999858856201,3.094499349594116,3.5117993354797363,1.1196715831756592,1.3309046030044556,0.2112330198287964,0.15625,5,32,0.26880868100033695,1.8378727249999731,0.3151346760000706,2.4218160820003805,,SO THAT WE MAY WATCH IT FILL AGAIN I MUST SAY THAT HE HAS BEEN A LITTLE LUCKY IN HIS CHOICE OF A YEAR FOR INAUGURATING THE POND BUT ALL THE SAME,"So that we would not shit fill again. I must say, if he has been a little lucky in his choice of a year for inaugurating the fall, but all the same."
261,15,3,47,48,1.0,"48,223,240",mic_fileid_261_doa47_sep15_3spk.wav,clean_fileid_261_doa47_sep15_spk3.wav,text_fileid_261_doa47_sep15_spk3.txt,30,16.926375,0,-5.016170501708984,12.918395042419434,17.934565544128418,-5.063046455383301,12.651235580444336,17.714282035827637,1.0893888473510742,2.9897549152374268,1.9003660678863525,0.0,0,43,0.26880868100033695,1.8378727249999731,0.4497482750002746,2.5564296810005844,,HE TURNED TO GAZE ON HIS BELOVED DIMLY HE SAW HER BUT FOR THE LAST TIME FOR A POWER SHE COULD NOT RESIST DREW HER BACK ORPHEUS STRETCHED OUT HIS ARMS AND TRIED TO SEIZE HER BUT HE ONLY CLASPED THE EMPTY AIR,"He turned to gaze on his beloved. Dimly he saw her, but for the last time, for a power she could not resist drew her back. Orpheus stretched out his arms and tried to seize her, but he only clasped the empty air."
262,15,1,116,125,9.0,"125,188,296",mic_fileid_262_doa116_sep15_3spk.wav,clean_fileid_262_doa116_sep15_spk1.wav,text_fileid_262_doa116_sep15_spk1.txt,30,17.1375,0,-2.6288039684295654,0.8374841809272766,3.466288149356842,-2.6568338871002197,0.6969051361083984,3.353739023208618,1.0657085180282593,1.1390423774719238,0.07333385944366455,1.435897435897436,56,39,0.26320414600013464,1.9001072683333102,0.7111422579996542,2.8744536723330993,,ANOTHER HOUR WAS SPENT IN LOOKING IN AT THE SHOP WINDOWS THEN SUDDENLY NOTING THE TIME UNCLE JOHN STARTED DOWN THE STREET AT A SWINGING PACE AND PRESENTLY PAUSED BEFORE A BUILDING UPON WHICH WAS A SIGN READING ISHAM,"What is the meaning of this? I think, Shaggy, that there is no way there now, if I might have the soul to stand atroastly. You have not let those warm hands go, thunder, shabble, and menace, and many a body, or a kingdom, let no man escape a life. Click after them all of you, quick in every direction."
262,15,2,131,125,6.0,"125,188,296",mic_fileid_262_doa131_sep15_3spk.wav,clean_fileid_262_doa131_sep15_spk2.wav,text_fileid_262_doa131_sep15_spk2.txt,30,17.1375,0,-4.433489799499512,-0.9846062064170837,3.448883593082428,-4.463226318359375,-1.0231709480285645,3.4400553703308105,1.0610154867172241,1.214689016342163,0.15367352962493896,0.5,26,52,0.26320414600013464,1.9001072683333102,0.7226647460001914,2.8859761603336365,,WHAT IS THE MEANING OF THIS I THINK CITOYEN THAT THERE IS NO ONE THERE NOW REPLIED ONE OF THE SOLDIERS IMPERTURBABLY YOU HAVE NOT LET THOSE FOUR MEN GO THUNDERED CHAUVELIN MENACINGLY I ORDERED YOU TO LET NO MAN ESCAPE ALIVE QUICK AFTER THEM ALL OF YOU QUICK IN EVERY DIRECTION,"What is the meaning of this? I think, Shaggy, that there is no way there now, if I might have the soul to stand atroastly. You have not let those warm hands go, thunder, shabble, and menace, and many a body, or a kingdom, let no man escape a life. Click after them all of you, quick in every direction."
262,15,3,296,296,0.0,"125,188,296",mic_fileid_262_doa296_sep15_3spk.wav,clean_fileid_262_doa296_sep15_spk3.wav,text_fileid_262_doa296_sep15_spk3.txt,30,17.1375,0,-2.0998778343200684,15.29581069946289,17.39568853378296,-2.139939069747925,15.004223823547363,17.144162893295288,1.1252789497375488,3.0060863494873047,1.8808073997497559,0.041666666666666664,2,48,0.26320414600013464,1.9001072683333102,0.6235526899999968,2.786864104333442,,STANDING MOTIONLESS BESIDE THE BOAT YOUR PLACE AH YES NOW HE SAID HOLDING OUT HIS HAND TO HER WILL YOU STEP IN SHE TOOK HIS HAND AND STEPPED IN THEY WERE BOTH STANDING AND AS THE LITTLE BARK SWAYED HE MADE A MOVEMENT TO CATCH HOLD OF HER,"standing motionless beside the boat. ""'You're a place?' ""'Ah, yes, now,' he said, holding out his hand to her. ""'Will you step in?' She took his hand and stepped in. They were both standing, and as the little bark swayed, he made a movement to catch hold of her."""
263,15,1,31,38,7.0,"38,214,333",mic_fileid_263_doa31_sep15_3spk.wav,clean_fileid_263_doa31_sep15_spk1.wav,text_fileid_263_doa31_sep15_spk1.txt,30,15.252625,0,-2.108705520629883,0.07003891468048096,2.1787444353103638,-2.1528103351593018,-0.008944782428443432,2.1438655527308583,1.1270357370376587,1.172583818435669,0.045548081398010254,0.058823529411764705,2,34,0.24771556999985478,1.6065523270000692,0.35716231700007484,2.211430213999999,,HE HAD NOT HIMSELF CHOSEN BECAUSE THE POPULAR DEMAND FOR A BATTLE HAD NOT YET EXPRESSED ITSELF STRONGLY ENOUGH AND BECAUSE MILORADOVICH HAD NOT YET ARRIVED WITH THE MILITIA AND FOR MANY OTHER REASONS,He had not himself chosen because the popular demand for a battle had not yet expressed itself strongly enough. And because Bela Rotović had not yet arrived with the militia and for many other reasons.
263,15,2,46,38,8.0,"38,214,333",mic_fileid_263_doa46_sep15_3spk.wav,clean_fileid_263_doa46_sep15_spk2.wav,text_fileid_263_doa46_sep15_spk2.txt,30,15.252625,0,-2.7707927227020264,-0.5556530952453613,2.215139627456665,-2.7977685928344727,-0.5901097655296326,2.20765882730484,1.0704607963562012,1.0927132368087769,0.022252440452575684,0.9361702127659575,44,47,0.24771556999985478,1.6065523270000692,0.3479278959998737,2.202195792999798,,RUGGLES AND I NEVER MEANT TO LISTEN UPON MY WORD WE DIDN'T IT WAS PURE ACCIDENT WE WERE IN BEHIND THE FLAGS AND PALMS IN THE MODERN LANGUAGES ROOM FIXING UP A PLAN HOW TO GET EM AND JENNIE OFF FOR A MOONLIT STROLL IN THE GROUNDS,He had not himself chosen because the popular demand for a battle had not yet expressed itself strongly enough. And because Bela Rotović had not yet arrived with the militia and for many other reasons.
263,15,3,211,214,3.0,"38,214,333",mic_fileid_263_doa211_sep15_3spk.wav,clean_fileid_263_doa211_sep15_spk3.wav,text_fileid_263_doa211_sep15_spk3.txt,30,15.252625,0,-4.332603931427002,14.100695610046387,18.43329954147339,-4.370535850524902,13.782559394836426,18.153095245361328,1.0840574502944946,3.1914360523223877,2.107378602027893,0.029411764705882353,1,34,0.24771556999985478,1.6065523270000692,0.3505079779997686,2.204775874999693,,AS FOR ANDREA HE BEGAN BY WAY OF SHOWING OFF TO SCOLD HIS GROOM WHO INSTEAD OF BRINGING THE TILBURY TO THE STEPS OF THE HOUSE HAD TAKEN IT TO THE OUTER DOOR THUS,"As for Andrea, he began by way of showing off to scold his groom, who, instead of bringing the tillberry to the steps of the house, had taken it to the outer door. Thus..."
264,15,1,346,2,16.0,"2,171,230",mic_fileid_264_doa346_sep15_3spk.wav,clean_fileid_264_doa346_sep15_spk1.wav,text_fileid_264_doa346_sep15_spk1.txt,30,15.041125,0,-4.1259074211120605,-22.29440689086914,-18.16849946975708,-4.180540084838867,-26.084980010986328,-21.90443992614746,1.1229232549667358,2.1774966716766357,1.0545734167099,1.0909090909090908,36,33,0.23888445100010358,1.5786024346666636,0.41108580999980404,2.2285726956665712,,AS I HAD HEARD IT SAID THAT FOXES DID WHEN MOUSING INSTANTLY TWO SPRY BROWN HANDS FROM OUT THE NEST CLUTCHED ME WITH A MOST VENGEFUL GRIP AS A FOX I STRUGGLED TREMENDOUSLY,"which may account for his somewhat moreish complexion, though, after all, that is not of a deeper tinge than I have seen among many Englishmen. He is himself one of the noblest looking of God's creatures."
264,15,2,1,2,1.0,"2,171,230",mic_fileid_264_doa1_sep15_3spk.wav,clean_fileid_264_doa1_sep15_spk2.wav,text_fileid_264_doa1_sep15_spk2.txt,30,15.041125,0,-0.49321645498275757,12.426534652709961,12.919751107692719,-0.5108824968338013,12.286613464355469,12.79749596118927,1.1224873065948486,2.157022476196289,1.0345351696014404,0.08108108108108109,3,37,0.23888445100010358,1.5786024346666636,0.383236088999638,2.200722974666405,,WHICH MAY ACCOUNT FOR HIS SOMEWHAT MOORISH COMPLEXION THOUGH AFTER ALL THAT IS NOT OF A DEEPER TINGE THAN I HAVE SEEN AMONG MANY AN ENGLISHMAN HE IS HIMSELF ONE OF THE NOBLEST LOOKING OF GOD'S CREATURES,"which may account for his somewhat moreish complexion, though, after all, that is not of a deeper tinge than I have seen among many Englishmen. He is himself one of the noblest looking of God's creatures."
264,15,3,166,171,5.0,"2,171,230",mic_fileid_264_doa166_sep15_3spk.wav,clean_fileid_264_doa166_sep15_spk3.wav,text_fileid_264_doa166_sep15_spk3.txt,30,15.041125,0,-4.227165699005127,12.4797945022583,16.706960201263428,-4.276237487792969,12.225334167480469,16.501571655273438,1.1069811582565308,2.6186063289642334,1.5116251707077026,0.10714285714285714,3,28,0.23888445100010358,1.5786024346666636,0.3322268599999916,2.1497137456667588,,EXACTLY WELL THEN I AM LIKE HIS HARE HE HAS GOT A HARE ALSO THEN HE HAS ALL SORTS OF ANIMALS WELL WHAT DOES HIS HARE DO THEN,"Exactly. Well then, I am like his hair. He has got a hair also then? He has all sorts of animals. Well, what does his hair do then?"
265,15,1,159,159,0.0,"159,176,328",mic_fileid_265_doa159_sep15_3spk.wav,clean_fileid_265_doa159_sep15_spk1.wav,text_fileid_265_doa159_sep15_spk1.txt,30,17.226875,0,-3.2014849185943604,1.5156242847442627,4.717109203338623,-3.241666555404663,1.4026906490325928,4.644357204437256,1.1131787300109863,1.2688652276992798,0.15568649768829346,0.4523809523809524,19,42,0.28858399799992185,1.8939513453333348,0.4810366960000465,2.663572039333303,,BUT WAS NEVER OVER INQUISITIVE AS REGARDS THE TERRITORY OF HER NEIGHBOUR ISABEL CAME AT LAST TO HAVE A KIND OF UNDEMONSTRABLE PITY FOR HER THERE SEEMED SOMETHING SO DREARY IN THE CONDITION OF A PERSON WHOSE NATURE HAD AS IT WERE,"But was not over-chosen as regards the territoriality of the neighbor? Is it not, Kate at last, who have a kind of unenforceable, pitiful heart? There seems something so purely in condition of the person whose nature had, as it were."
265,15,2,174,176,2.0,"159,176,328",mic_fileid_265_doa174_sep15_3spk.wav,clean_fileid_265_doa174_sep15_spk2.wav,text_fileid_265_doa174_sep15_spk2.txt,30,17.226875,0,-0.8176540732383728,11.475752830505371,12.293406903743744,-0.8455949425697327,11.249069213867188,12.09466415643692,1.1082820892333984,2.6029603481292725,1.494678258895874,0.018867924528301886,1,53,0.28858399799992185,1.8939513453333348,0.45763207600020905,2.6401674193334657,,SHE HAD THAT EVENING RECEIVED A LETTER FROM DENIS HERSELF AND IT HAD SUGGESTED AN IDEA TO HER I HAVE BEEN THINKING THEO SHE SAID THAT WE MIGHT TAKE A RUN OVER THE CHANNEL OURSELVES I HAVE NOT BEEN IN PARIS FOR FOUR YEARS AND I BELIEVE THE CHANGE WOULD DO ME GOOD,"She had that evening received a letter from Dennis herself and it had suggested an idea to her. I have been thinking, Theo, she said, that we might take a run over the channel ourselves. I have not been in Paris for four years and I believe the change would do me good."
265,15,3,339,328,11.0,"159,176,328",mic_fileid_265_doa339_sep15_3spk.wav,clean_fileid_265_doa339_sep15_spk3.wav,text_fileid_265_doa339_sep15_spk3.txt,30,17.226875,0,-5.0895609855651855,9.943832397460938,15.033393383026123,-5.128406524658203,9.459330558776855,14.587737083435059,1.0855138301849365,2.4402785301208496,1.354764699935913,0.10638297872340426,5,47,0.28858399799992185,1.8939513453333348,0.4629567459996906,2.645492089332947,,NOBODY SEEMS TO KNOW WHERE WE GO OR WHY WE GO WE JUST GET FIRED AROUND FROM PILLAR TO POST AND GET LICKED HERE AND GET LICKED THERE AND NOBODY KNOWS WHAT IT'S DONE FOR IT MAKES A MAN FEEL LIKE A DAMN KITTEN IN A BAG,Nobody seems to know where we go or why we go. We just get fired around from the pillar of the post and get lived here and get lived there. And nobody knows what it's done for. It makes a man feel like a damn kitten in a bag.
266,15,1,32,39,7.0,"39,126,213",mic_fileid_266_doa32_sep15_3spk.wav,clean_fileid_266_doa32_sep15_spk1.wav,text_fileid_266_doa32_sep15_spk1.txt,30,17.291125,0,-2.7993457317352295,-0.24700860679149628,2.552337124943733,-2.8489365577697754,-0.32900166511535645,2.519934892654419,1.100766658782959,1.1079092025756836,0.007142543792724609,0.7674418604651163,33,43,0.2756821240000136,1.9482330583332441,0.43472683700019843,2.658642019333456,,I CHOSE THEM OF THIS LENGTH WITH A VIEW TO BEING ABLE TO CROSS THE NUMEROUS CRACKS IN THE GLACIERS THE GREATER THE SURFACE OVER WHICH THE WEIGHT COULD BE DISTRIBUTED THE BETTER PROSPECT WE SHOULD HAVE OF SLIPPING OVER THE SNOW BRIDGES,"The left going to a social position, the two of them crossing over his cracks in the place, the way to the surface over which the weight of the room is distributed, the better prospect with a person as they know where the snow is leading them."
266,15,2,47,39,8.0,"39,126,213",mic_fileid_266_doa47_sep15_3spk.wav,clean_fileid_266_doa47_sep15_spk2.wav,text_fileid_266_doa47_sep15_spk2.txt,30,17.291125,0,-2.9855663776397705,-0.24732723832130432,2.738239139318466,-3.018007278442383,-0.3432261347770691,2.6747811436653137,1.079404592514038,1.1069949865341187,0.027590394020080566,1.0,38,38,0.2756821240000136,1.9482330583332441,0.4427607759998864,2.666675958333144,,LESS OWING TO HIS SOCIAL POSITION THAN TO HIS PERSONAL MERIT THE COUSIN STANDING AT THE DOOR USHERED IN THE GUESTS AND IT WAS RATHER A RELIEF TO THE INDIFFERENT TO SEE A PERSON AS UNMOVED AS THEMSELVES,"The left going to a social position, the two of them crossing over his cracks in the place, the way to the surface over which the weight of the room is distributed, the better prospect with a person as they know where the snow is leading them."
266,15,3,212,213,1.0,"39,126,213",mic_fileid_266_doa212_sep15_3spk.wav,clean_fileid_266_doa212_sep15_spk3.wav,text_fileid_266_doa212_sep15_spk3.txt,30,17.291125,0,-2.804549217224121,14.500250816345215,17.304800033569336,-2.835097074508667,14.32501220703125,17.160109281539917,1.105560064315796,2.8629181385040283,1.7573580741882324,0.10204081632653061,5,49,0.2756821240000136,1.9482330583332441,0.4313777030001802,2.655292885333438,,IT WAS EXPECTED THAT THERE WOULD BE A LONG TRIAL WHICH WOULD BE FAR MORE INTERESTING THAN ANYTHING EVER CARRIED INTO COURT BEFORE MISTER HOBBS USED TO READ THE PAPERS UNTIL HIS HEAD WAS IN A WHIRL AND IN THE EVENING HE AND DICK WOULD TALK IT ALL OVER,"It was expected that there would be a long trial, which would be far more interesting than anything ever carried before before. Mr. Hogs used to read the papers until his head was in a rural, and in the evening he and Dick would talk it all over."
267,15,1,304,305,1.0,"127,305,319",mic_fileid_267_doa304_sep15_3spk.wav,clean_fileid_267_doa304_sep15_spk1.wav,text_fileid_267_doa304_sep15_spk1.txt,30,17.181875,0,-3.4500246047973633,0.14933271706104279,3.599357321858406,-3.492173194885254,0.09339061379432678,3.5855638086795807,1.0809881687164307,1.1180275678634644,0.03703939914703369,0.7058823529411765,24,34,0.273514396000337,1.88984908366668,0.5132645579997188,2.6766280376667355,,CALM AND HOT THE MORNING MOISTURE HAD DRIED UP EVEN IN THE FOREST AND MYRIADS OF MOSQUITOES LITERALLY COVERED HIS FACE HIS BACK AND HIS ARMS HIS DOG HAD TURNED FROM BLACK TO GREY,"He stopped remarking. The more the moisture that she had, the more the same the subject. What is it, my dear? The merriots of Mesquite literally covered his face, his back, and his arms. His dog had turned black to gray. Elsie lifted."
267,15,2,319,319,0.0,"127,305,319",mic_fileid_267_doa319_sep15_3spk.wav,clean_fileid_267_doa319_sep15_spk2.wav,text_fileid_267_doa319_sep15_spk2.txt,30,17.181875,0,-3.8558764457702637,1.8821245431900024,5.738000988960266,-3.8897085189819336,1.813966155052185,5.703674674034119,1.111349105834961,1.2974131107330322,0.1860640048980713,0.35555555555555557,16,45,0.273514396000337,1.88984908366668,0.5897088670003541,2.7530723466673708,,HE STOPPED REMARKING YOUR LITTLE GIRL LOOKS AS IF SHE HAD SOMETHING TO SAY ON THE SUBJECT WHAT IS IT MY DEAR ELSIE BLUSHED HESITATED AND LOOKED AT HER FATHER YES SPEAK MY DAUGHTER IF YOU HAVE ANYTHING TO SAY HE SAID ENCOURAGINGLY ELSIE LIFTED,"He stopped remarking. It was a rumor that she had something to say on the sub-divorce. What is it, my dear? Elsie clutched her to take it and looked at her father. Yes, speak to my daughter if you have anything to say. He said with her, Charlie. Elsie lifted."
267,15,3,124,127,3.0,"127,305,319",mic_fileid_267_doa124_sep15_3spk.wav,clean_fileid_267_doa124_sep15_spk3.wav,text_fileid_267_doa124_sep15_spk3.txt,30,17.181875,0,-1.8843828439712524,13.929320335388184,15.813703179359436,-1.9161832332611084,13.667010307312012,15.58319354057312,1.1092766523361206,3.2453560829162598,2.136079430580139,0.044444444444444446,2,45,0.273514396000337,1.88984908366668,0.4610241870000209,2.6243876666670376,,AS I HOPE YOU WILL ALLOW IN SOME IMPERFECT MEASURE GOD IS WORSHIPPED AND THE TRUTH IS PREACHED IN IT MOST WILLINGLY WOULD I PAY THE MONEY I OBJECT SIMPLY BECAUSE THE RATE IS COMPULSORY AND THEREIN YOU HAVE OUR LORD'S EXAMPLE TO THE CONTRARY,"As I hope you will allow, in some imperfect measure God is worshipped and the truth is preached in it. Most willingly would I pay the money. I object simply because the rate is compulsory. And therein you have other words example to the contrary."
268,15,1,305,314,9.0,"128,167,314",mic_fileid_268_doa305_sep15_3spk.wav,clean_fileid_268_doa305_sep15_spk1.wav,text_fileid_268_doa305_sep15_spk1.txt,30,13.38125,0,-3.7121176719665527,0.18300415575504303,3.8951218277215958,-3.7350716590881348,0.15846474468708038,3.893536403775215,1.1494011878967285,1.2746973037719727,0.12529611587524414,0.08333333333333333,3,36,0.23027004799996575,1.360570834999938,0.3664241400001629,1.9572650230000666,,THERE WERE BUNKS FOR TEN MEN IN TWO STAGES SIX ON ONE WALL AND FOUR ON THE OTHER THE FURNITURE OF THE ROOM CONSISTED OF A TABLE A STOOL FOR EACH MAN AND A LUX LAMP,"There were bunks for ten men and two stanzas, six on one wall and four on the other. The furniture of the room consisted of a table, a stool for each man, and a luxe lamp."
268,15,2,320,314,6.0,"128,167,314",mic_fileid_268_doa320_sep15_3spk.wav,clean_fileid_268_doa320_sep15_spk2.wav,text_fileid_268_doa320_sep15_spk2.txt,30,13.38125,0,-2.9067447185516357,-0.9068578481674194,1.9998868703842163,-2.943790912628174,-1.1573599576950073,1.7864309549331665,1.0488795042037964,1.0630842447280884,0.014204740524291992,2.0,36,18,0.23027004799996575,1.360570834999938,0.3626241890001438,1.9534650720000475,,IS KNOWLEDGE SENSIBLE LIGHT OR IGNORANCE SENSIBLE DARKNESS NO THEY ARE MERELY SYMBOLS THESE ARE ONLY INTELLECTUAL STATES,"There were bunks for ten men and two stanzas, six on one wall and four on the other. The furniture of the room consisted of a table, a stool for each man, and a luxe lamp."
