fileid,chunk_index,mic_file,duration_sec,audio_start_sec,audio_end_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,ipdnet_sec,dsenet_sec,frontend_compute_sec,frontend_compute_rtf,frontend_compute_margin_sec,stream_paced_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,realtime_tolerance_sec,realtime_ok,cumulative_rtf,chunk_total_wall_sec,ipdnet_rtf,dsenet_rtf,stream_paced_send_rtf,received_during_send_count,received_during_send_text,timestamp_assigned_count,timestamp_assigned_text,previous_chunk_transcript_text,timestamp_assigned_start_sec,timestamp_assigned_end_sec
64,4,mic_fileid_64_doa6_3spk_4.wav,4.0,1096.0,1100.0,1,327,0,327,0.013987563415303614,enhanced_fileid_64_chunk4_gt327_pred327_idx0.wav,327,0.0,0.0,0.2072739389986964,0.2072739389986964,0.0518184847496741,3.7927260610013036,3.7711955459999444,4.0,1100.0,1100.0001297849994,0.00012978499944438227,0.5,1,1.0000001179863631,3.978469484998641,0.0,0.0518184847496741,0.9427988864999861,2,with emphasis on those of the baby .,1,.,of their tastes and habits dwelling with emphasis on those of the baby,1096.4,1096.401
65,1,mic_fileid_65_doa48_3spk_1.wav,4.0,1100.0,1104.0,1,218,0,218,0.07836351856839946,enhanced_fileid_65_chunk1_gt218_pred218_idx0.wav,218,0.0,0.0,0.22086398200008261,0.22086398200008261,0.055215995500020654,3.7791360179999174,3.7387452900002245,4.0,1104.0,1104.0001025149995,0.00010251499952573795,0.5,1,1.0000000928577895,3.959609272000307,0.0,0.055215995500020654,0.9346863225000561,2,"My last hope is gone, she told",3,"My last hope is gone, she told Marilla. I went out and saw",,1100.2,1104.2800000000002
65,2,mic_fileid_65_doa48_3spk_2.wav,4.0,1104.0,1108.0,1,218,0,218,0.07542645836031263,enhanced_fileid_65_chunk2_gt218_pred218_idx0.wav,218,0.0,0.0,0.22975840400067682,0.22975840400067682,0.057439601000169205,3.770241595999323,3.7475103880005918,4.0,1108.0,1108.0001157009992,0.00011570099923119415,0.5,1,1.0000001044232845,3.9772687920012686,0.0,0.057439601000169205,0.9368775970001479,2,Marilla. I went out and saw Mrs. Barry myself and she treated,2,Mrs. Barry myself and she treated me very insultingly.,"My last hope is gone, she told Marilla. I went out and saw",1104.5400000000002,1108.1000000000001
65,3,mic_fileid_65_doa48_3spk_3.wav,4.0,1108.0,1112.0,1,218,0,218,0.06750224030566036,enhanced_fileid_65_chunk3_gt218_pred218_idx0.wav,218,0.0,0.0,0.23008338200088474,0.23008338200088474,0.057520845500221185,3.7699166179991153,3.7502154360008717,4.0,1112.0,1112.000110907,0.00011090699990745634,0.5,1,1.0000000997365106,3.9802988180017564,0.0,0.057520845500221185,0.9375538590002179,2,"me very insultingly. Marilla, I do not think she",2,"Marilla, I do not think she 's a well-read woman. There's",Mrs. Barry myself and she treated me very insultingly.,1108.6200000000001,1112.3400000000001
65,4,mic_fileid_65_doa48_3spk_4.wav,4.0,1112.0,1116.0,1,218,0,218,0.09037555946305056,enhanced_fileid_65_chunk4_gt218_pred218_idx0.wav,218,0.0,0.0,0.22008211899992602,0.22008211899992602,0.055020529749981506,3.779917881000074,3.7569987480001146,4.0,1116.0,1116.0001184519988,0.00011845199878735002,0.5,1,1.0000001061397839,3.9770808670000406,0.0,0.055020529749981506,0.9392496870000286,2,'s a well-read woman. There's nothing more to do except to pray,1,nothing more to do except to pray,"Marilla, I do not think she 's a well-read woman. There's",1112.46,1114.02
66,1,mic_fileid_66_doa58_3spk_1.wav,4.0,1116.0,1120.0,1,242,0,242,0.07648914940330284,enhanced_fileid_66_chunk1_gt242_pred242_idx0.wav,242,0.0,0.0,0.21917129999928875,0.21917129999928875,0.05479282499982219,3.7808287000007113,3.7619468929988216,4.0,1120.0,1120.000125233999,0.00012523399891506415,0.5,1,1.0000001118160704,3.9811181929981103,0.0,0.05479282499982219,0.9404867232497054,2,". His eyes still smiled, but his voice was heard.",3,". His eyes still smiled, but his voice was heard. Bygones or bygones",,1116.0600000000002,1120.3000000000002
66,2,mic_fileid_66_doa58_3spk_2.wav,4.0,1120.0,1124.0,1,242,0,242,0.04811289335882351,enhanced_fileid_66_chunk2_gt242_pred242_idx0.wav,242,0.0,0.0,0.21919939200051886,0.21919939200051886,0.054799848000129714,3.780800607999481,3.7601671100001113,4.0,1124.0,1124.0001184550001,0.00011845500011986587,0.5,1,1.0000001053870107,3.97936650200063,0.0,0.054799848000129714,0.9400417775000278,2,"Bygones or bygones ? Isn't that so, Bobby? Since",2,"? Isn't that so, Bobby? Since he wished it, Bobby said",". His eyes still smiled, but his voice was heard. Bygones or bygones",1120.64,1123.5800000000002
66,3,mic_fileid_66_doa58_3spk_3.wav,4.0,1124.0,1128.0,1,242,0,242,0.06954000515137106,enhanced_fileid_66_chunk3_gt242_pred242_idx0.wav,242,0.0,0.0,0.21523326699934842,0.21523326699934842,0.053808316749837104,3.7847667330006516,3.7656364659997053,4.0,1128.0,1128.000111756999,0.00011175699910381809,0.5,1,1.000000099075354,3.9808697329990537,0.0,0.053808316749837104,0.9414091164999263,2,"he wished it, Bobby said . But more important than the knowledge grand",2,". But more important than the knowledge grand desired, we'll end the old question.","? Isn't that so, Bobby? Since he wished it, Bobby said",1124.0400000000002,1128.16
66,4,mic_fileid_66_doa58_3spk_4.wav,4.0,1128.0,1132.0,1,242,0,242,0.0392667393975739,enhanced_fileid_66_chunk4_gt242_pred242_idx0.wav,242,0.0,0.0,0.21298977700098476,0.21298977700098476,0.05324744425024619,3.7870102229990152,3.7671133869989717,4.0,1132.0,1132.000086095999,8.609599899500608e-05,0.5,1,1.0000000760565362,3.9801031639999565,0.0,0.05324744425024619,0.9417783467497429,2,"desired, we'll end the old question. What was the man's game? Why",3,What was the man's game? Why hold him here? >> [,". But more important than the knowledge grand desired, we'll end the old question.",1128.8400000000001,1131.5620000000001
66,5,mic_fileid_66_doa58_3spk_5.wav,4.0,1132.0,1136.0,1,242,0,242,5.3144698005640395e-06,enhanced_fileid_66_chunk5_gt242_pred242_idx0.wav,242,0.0,0.0,0.2101751640002476,0.2101751640002476,0.0525437910000619,3.7898248359997524,3.770167227999991,4.0,1136.0,1136.000139758,0.00013975799993204419,0.5,1,1.0000001230264084,3.9803423920002388,0.0,0.0525437910000619,0.9425418069999978,2,hold him here? >> [,0,,What was the man's game? Why hold him here? >> [,,
67,1,mic_fileid_67_doa77_3spk_1.wav,4.0,1136.0,1140.0,1,77,0,77,0.07834727053992924,enhanced_fileid_67_chunk1_gt77_pred77_idx0.wav,77,0.0,0.0,0.21189418300127727,0.21189418300127727,0.05297354575031932,3.7881058169987227,3.766762392000601,4.0,1140.0,1140.000121015999,0.00012101599895686377,0.5,1,1.000000106154385,3.978656575001878,0.0,0.05297354575031932,0.9416905980001502,2,MUSIC] And the rest of the party crowded up as close,3,MUSIC] And the rest of the party crowded up as close as they could. They are her daughter,,1136.0600000000002,1140.3600000000001
67,2,mic_fileid_67_doa77_3spk_2.wav,4.0,1140.0,1144.0,1,77,0,77,0.06024800450871983,enhanced_fileid_67_chunk2_gt77_pred77_idx0.wav,77,0.0,0.0,0.21013986000070872,0.21013986000070872,0.05253496500017718,3.7898601399992913,3.7689480040007766,4.0,1144.0,1144.0001165699996,0.00011656999959086534,0.5,1,1.0000001018968527,3.9790878640014853,0.0,0.05253496500017718,0.9422370010001941,2,"as they could. They are her daughter 's wedding clothes,"" said Mrs",2,"'s wedding clothes,"" said Mrs . Fisher. ""I do believe",MUSIC] And the rest of the party crowded up as close as they could. They are her daughter,1140.64,1144.0600000000002
67,3,mic_fileid_67_doa77_3spk_3.wav,4.0,1144.0,1148.0,1,77,0,77,0.0828297239383477,enhanced_fileid_67_chunk3_gt77_pred77_idx0.wav,77,0.0,0.0,0.21202437600004487,0.21202437600004487,0.05300609400001122,3.787975623999955,3.766943604001426,4.0,1148.0,1148.0001019339998,0.00010193399975833017,0.5,1,1.0000000887926828,3.978967980001471,0.0,0.05300609400001122,0.9417359010003565,2,". Fisher. ""I do believe for the old woman was",2,for the old woman was working fearfully hard to make them understand,"'s wedding clothes,"" said Mrs . Fisher. ""I do believe",1144.5600000000002,1148.26
67,4,mic_fileid_67_doa77_3spk_4.wav,4.0,1148.0,1152.0,1,77,0,77,0.015069509001892963,enhanced_fileid_67_chunk4_gt77_pred77_idx0.wav,77,0.0,0.0,0.20695221999994828,0.20695221999994828,0.05173805499998707,3.7930477800000517,3.7735736499998893,4.0,1152.0,1152.0001442169996,0.00014421699961530976,0.5,1,1.0000001251883677,3.9805258699998376,0.0,0.05173805499998707,0.9433934124999723,2,working fearfully hard to make them understand .,1,.,for the old woman was working fearfully hard to make them understand,1149.16,1149.161
68,1,mic_fileid_68_doa31_3spk_1.wav,4.0,1152.0,1156.0,1,357,0,357,0.08804976023598911,enhanced_fileid_68_chunk1_gt357_pred357_idx0.wav,357,0.0,0.0,0.22095838300083415,0.22095838300083415,0.05523959575020854,3.779041616999166,3.757273380000697,4.0,1156.0,1156.0001388580004,0.00013885800035495777,0.5,1,1.0000001201193776,3.9782317630015314,0.0,0.05523959575020854,0.9393183450001743,1,After carefully scanning the jacket towers,2,After carefully scanning the jacket towers and battalions with which it is roughened,,1152.64,1156.14
68,2,mic_fileid_68_doa31_3spk_2.wav,4.0,1156.0,1160.0,1,357,0,357,0.07947261362502142,enhanced_fileid_68_chunk2_gt357_pred357_idx0.wav,357,0.0,0.0,0.21811986099964997,0.21811986099964997,0.05452996524991249,3.78188013900035,3.7612386290002178,4.0,1160.0,1160.0001021939988,0.0001021939988277154,0.5,1,1.000000088098275,3.9793584899998677,0.0,0.05452996524991249,0.9403096572500544,2,"and battalions with which it is roughened , I determined to make it my way",2,", I determined to make it my way . Though it presented about a feeble",After carefully scanning the jacket towers and battalions with which it is roughened,1156.88,1160.1000000000001
68,3,mic_fileid_68_doa31_3spk_3.wav,4.0,1160.0,1164.0,1,357,0,357,0.06860574003250214,enhanced_fileid_68_chunk3_gt357_pred357_idx0.wav,357,0.0,0.0,0.21278165900002932,0.21278165900002932,0.05319541475000733,3.7872183409999707,3.7662194470012764,4.0,1164.0,1164.0001072579998,0.00010725799984356854,0.5,1,1.000000092146048,3.9790011060013057,0.0,0.05319541475000733,0.9415548617503191,2,. Though it presented about a feeble advertisement of its floral wealth,2,advertisement of its floral wealth . This apparent,", I determined to make it my way . Though it presented about a feeble",1160.4,1163.94
68,4,mic_fileid_68_doa31_3spk_4.wav,4.0,1164.0,1168.0,1,357,0,357,0.08745280197183711,enhanced_fileid_68_chunk4_gt357_pred357_idx0.wav,357,0.0,0.0,0.21197135799957323,0.21197135799957323,0.05299283949989331,3.7880286420004268,3.7672452019996854,4.0,1168.0,1168.0001147909989,0.00011479099885036703,0.5,1,1.0000000982799648,3.9792165599992586,0.0,0.05299283949989331,0.9418113004999213,2,. This apparent baronese coming made no great objection,2,baronese coming made no great objection just then,advertisement of its floral wealth . This apparent,1164.42,1167.0
68,5,mic_fileid_68_doa31_3spk_5.wav,4.0,1168.0,1172.0,1,357,0,357,4.5617755993269126e-06,enhanced_fileid_68_chunk5_gt357_pred357_idx0.wav,357,0.0,0.0,0.21219631299936736,0.21219631299936736,0.05304907824984184,3.7878036870006326,3.7643828870004654,4.0,1172.0,1172.0000477720005,4.77720004710136e-05,0.5,1,1.0000000407610925,3.976579199999833,0.0,0.05304907824984184,0.9410957217501164,1,just then,0,,baronese coming made no great objection just then,,
69,1,mic_fileid_69_doa229_3spk_1.wav,4.0,1172.0,1176.0,1,304,0,304,0.11224747076776448,enhanced_fileid_69_chunk1_gt304_pred304_idx0.wav,304,0.0,0.0,0.21180878400082293,0.21180878400082293,0.05295219600020573,3.788191215999177,3.76848448400051,4.0,1176.0,1176.000119974,0.00011997399997198954,0.5,1,1.0000001020187075,3.9802932680013328,0.0,0.05295219600020573,0.9421211210001275,2,of gold rings and silver crosses,3,of gold rings and silver crosses gathered in harvest time in fur,,1172.26,1176.22
69,2,mic_fileid_69_doa229_3spk_2.wav,4.0,1176.0,1180.0,1,304,0,304,0.08782985479033022,enhanced_fileid_69_chunk2_gt304_pred304_idx0.wav,304,0.0,0.0,0.2118569270005537,0.2118569270005537,0.052964231750138424,3.7881430729994463,3.76407070499954,4.0,1180.0,1180.0001246970005,0.00012469700050132815,0.5,1,1.0000001056754242,3.9759276320000936,0.0,0.052964231750138424,0.941017676249885,2,gathered in harvest time in fur row-sown with corpses did not,2,row-sown with corpses did not amount to a large togo and did not,of gold rings and silver crosses gathered in harvest time in fur,1176.38,1180.3000000000002
69,3,mic_fileid_69_doa229_3spk_3.wav,4.0,1180.0,1184.0,1,304,0,304,0.09040110400435851,enhanced_fileid_69_chunk3_gt304_pred304_idx0.wav,304,0.0,0.0,0.2075248159999319,0.2075248159999319,0.05188120399998297,3.792475184000068,3.766340953001418,4.0,1184.0,1184.0001156420003,0.00011564200030989014,0.5,1,1.0000000976706083,3.9738657690013497,0.0,0.05188120399998297,0.9415852382503545,2,amount to a large togo and did not carry this out there turned eating house,2,carry this out there turned eating house keeper very far.,row-sown with corpses did not amount to a large togo and did not,1180.5600000000002,1184.0600000000002
69,4,mic_fileid_69_doa229_3spk_4.wav,4.0,1184.0,1188.0,1,304,0,304,0.000124794403418729,enhanced_fileid_69_chunk4_gt304_pred304_idx0.wav,304,0.0,0.0,0.21856859999934386,0.21856859999934386,0.054642149999835965,3.781431400000656,3.762337308999122,4.0,1188.0,1188.0001339209994,0.0001339209993602708,0.5,1,1.000000112728114,3.9809059089984657,0.0,0.054642149999835965,0.9405843272497805,2,keeper very far. [BLANK_AUDIO,1,[BLANK_AUDIO,carry this out there turned eating house keeper very far.,1185.1200000000001,1185.121
70,1,mic_fileid_70_doa238_3spk_1.wav,4.0,1188.0,1192.0,1,288,0,288,0.09505418995418957,enhanced_fileid_70_chunk1_gt288_pred288_idx0.wav,288,0.0,0.0,0.2180431970009522,0.2180431970009522,0.05451079925023805,3.781956802999048,3.76386516400089,4.0,1192.0,1192.0001161069995,0.00011610699948505498,0.5,1,1.000000097405201,3.9819083610018424,0.0,0.05451079925023805,0.9409662910002226,2,] and then stack down until it should stop ach,3,"] and then stack down until it should stop ach ing. ""Wait for me",,1188.1000000000001,1192.02
70,2,mic_fileid_70_doa238_3spk_2.wav,4.0,1192.0,1196.0,1,288,0,288,0.12988750612269673,enhanced_fileid_70_chunk2_gt288_pred288_idx0.wav,288,0.0,0.0,0.21519684199847688,0.21519684199847688,0.05379921049961922,3.784803158001523,3.762884548999864,4.0,1196.0,1196.000123542999,0.00012354299906292,0.5,1,1.000000103296822,3.978081390998341,0.0,0.05379921049961922,0.940721137249966,2,"ing. ""Wait for me ,"" he called out to his brothers and sisters",2,","" he called out to his brothers and sisters . ""I'm coming in a minute!""","] and then stack down until it should stop ach ing. ""Wait for me",1192.3000000000002,1196.0600000000002
70,3,mic_fileid_70_doa238_3spk_3.wav,4.0,1196.0,1200.0,1,288,0,288,0.10043231896647561,enhanced_fileid_70_chunk3_gt288_pred288_idx0.wav,288,0.0,0.0,0.21088377600062813,0.21088377600062813,0.05272094400015703,3.789116223999372,3.76770648099955,4.0,1200.0,1200.0001224859989,0.00012248599887243472,0.5,1,1.0000001020716658,3.978590257000178,0.0,0.05272094400015703,0.9419266202498875,2,". ""I'm coming in a minute!"" The other little term's ""waiting",2,"The other little term's ""waiting ,"" but when his tail is comfortable again",","" he called out to his brothers and sisters . ""I'm coming in a minute!""",1196.88,1200.0
70,4,mic_fileid_70_doa238_3spk_4.wav,4.0,1200.0,1204.0,1,288,0,288,0.10825432478446091,enhanced_fileid_70_chunk4_gt288_pred288_idx0.wav,288,0.0,0.0,0.20922272200004954,0.20922272200004954,0.052305680500012386,3.7907772779999505,3.7706198239993682,4.0,1204.0,1204.0001007869996,0.00010078699961013626,0.5,1,1.0000000837101326,3.979842545999418,0.0,0.052305680500012386,0.9426549559998421,2,","" but when his tail is comfortable again , and he started toward them, he met",2,", and he started toward them, he met a very interesting snail.","The other little term's ""waiting ,"" but when his tail is comfortable again",1200.42,1204.0600000000002
70,5,mic_fileid_70_doa238_3spk_5.wav,4.0,1204.0,1208.0,1,288,0,288,0.00010065969638289482,enhanced_fileid_70_chunk5_gt288_pred288_idx0.wav,288,0.0,0.0,0.2203265640000609,0.2203265640000609,0.055081641000015225,3.779673435999939,3.758561828000893,4.0,1208.0,1208.000103815999,0.00010381599895481486,0.5,1,1.0000000859403966,3.978888392000954,0.0,0.055081641000015225,0.9396404570002233,2,a very interesting snail. (upbeat music,2,(upbeat music ),", and he started toward them, he met a very interesting snail.",1205.5800000000002,1207.2810000000002
71,1,mic_fileid_71_doa92_3spk_1.wav,4.0,1208.0,1212.0,1,92,0,92,0.08876765216295911,enhanced_fileid_71_chunk1_gt92_pred92_idx0.wav,92,0.0,0.0,0.2200327569989895,0.2200327569989895,0.055008189249747375,3.7799672430010105,3.7597888269992836,4.0,1212.0,1212.0000728169998,7.28169998183148e-05,0.5,1,1.000000060080033,3.979821583998273,0.0,0.055008189249747375,0.9399472067498209,2,) Had we succeeded in getting a few good fires upon,2,"Had we succeeded in getting a few good fires upon them in flank, we should have sent these brave Virgin",,1208.5400000000002,1212.38
71,2,mic_fileid_71_doa92_3spk_2.wav,4.0,1212.0,1216.0,1,92,0,92,0.11722276368144692,enhanced_fileid_71_chunk2_gt92_pred92_idx0.wav,92,0.0,0.0,0.21259662699958426,0.21259662699958426,0.053149156749896065,3.7874033730004157,3.7641426980007964,4.0,1216.0,1216.0001239239991,0.0001239239991264185,0.5,1,1.0000001019111835,3.9767393250003806,0.0,0.053149156749896065,0.9410356745001991,2,"them in flank, we should have sent these brave Virgin ians to the right about.",2,ians to the right about. I have done a quick time for the current,"Had we succeeded in getting a few good fires upon them in flank, we should have sent these brave Virgin",1212.76,1216.3000000000002
71,3,mic_fileid_71_doa92_3spk_3.wav,4.0,1216.0,1220.0,1,92,0,92,0.09196812689889992,enhanced_fileid_71_chunk3_gt92_pred92_idx0.wav,92,0.0,0.0,0.2097404589985672,0.2097404589985672,0.0524351147496418,3.790259541001433,3.7707939599986275,4.0,1220.0,1220.0000595130005,5.951300045126118e-05,0.5,1,1.000000048781148,3.9805344189971947,0.0,0.0524351147496418,0.9426984899996569,2,I have done a quick time for the current making the other leg follow its companion,2,"making the other leg follow its companion , then it was necessary to wrap the guides",ians to the right about. I have done a quick time for the current,1216.5400000000002,1220.14
71,4,mic_fileid_71_doa92_3spk_4.wav,4.0,1220.0,1224.0,1,92,0,92,0.092183065640125,enhanced_fileid_71_chunk4_gt92_pred92_idx0.wav,92,0.0,0.0,0.21536123000078078,0.21536123000078078,0.053840307500195195,3.784638769999219,3.7635645210011717,4.0,1224.0,1224.0001867419996,0.0001867419996415265,0.5,1,1.0000001525669933,3.9789257510019524,0.0,0.053840307500195195,0.9408911302502929,2,", then it was necessary to wrap the guides , you know, and the movement gave them the best",2,", you know, and the movement gave them the best possible opportunity to charge.","making the other leg follow its companion , then it was necessary to wrap the guides",1220.52,1223.98
71,5,mic_fileid_71_doa92_3spk_5.wav,4.0,1224.0,1228.0,1,92,0,92,5.85825991888836e-06,enhanced_fileid_71_chunk5_gt92_pred92_idx0.wav,92,0.0,0.0,0.21821208400069736,0.21821208400069736,0.05455302100017434,3.7817879159993026,3.760214211000857,4.0,1228.0,1228.000120315999,0.00012031599908368662,0.5,1,1.000000097977198,3.9784262950015545,0.0,0.05455302100017434,0.9400535527502143,1,possible opportunity to charge.,0,,", you know, and the movement gave them the best possible opportunity to charge.",,
72,1,mic_fileid_72_doa57_3spk_1.wav,4.0,1228.0,1232.0,1,57,0,57,0.0650496682959869,enhanced_fileid_72_chunk1_gt57_pred57_idx0.wav,57,0.0,0.0,0.21632215099998575,0.21632215099998575,0.05408053774999644,3.7836778490000142,3.7630682150011125,4.0,1232.0,1232.0001063340005,0.00010633400052029174,0.5,1,1.0000000863100653,3.9793903660010983,0.0,0.05408053774999644,0.9407670537502781,1,"Your daughter will be married tomorrow, if not today",2,"Your daughter will be married tomorrow, if not today , in a week, if not tomorrow",,1228.4,1232.3600000000001
72,2,mic_fileid_72_doa57_3spk_2.wav,4.0,1232.0,1236.0,1,57,0,57,0.052300270333707766,enhanced_fileid_72_chunk2_gt57_pred57_idx0.wav,57,0.0,0.0,0.2129692869984865,0.2129692869984865,0.053242321749621624,3.7870307130015135,3.7671716660006496,4.0,1236.0,1236.0000998960004,9.989600039261859e-05,0.5,1,1.0000000808220069,3.980140952999136,0.0,0.053242321749621624,0.9417929165001624,2,", in a week, if not tomorrow . And I do not think",2,. And I do not think you can regret the intended husband of your daughter,"Your daughter will be married tomorrow, if not today , in a week, if not tomorrow",1232.8000000000002,1236.3600000000001
72,3,mic_fileid_72_doa57_3spk_3.wav,4.0,1236.0,1240.0,1,57,0,57,0.08526729959637956,enhanced_fileid_72_chunk3_gt57_pred57_idx0.wav,57,0.0,0.0,0.21079183899928466,0.21079183899928466,0.052697959749821166,3.7892081610007153,3.7687233069991635,4.0,1240.0,1240.0001051790005,0.00010517900045670103,0.5,1,1.0000000848217745,3.979515145998448,0.0,0.052697959749821166,0.9421808267497909,2,you can regret the intended husband of your daughter .,2,. Madame Danglare gazed on Villa Four. St,. And I do not think you can regret the intended husband of your daughter,1237.6000000000001,1240.3400000000001
72,4,mic_fileid_72_doa57_3spk_4.wav,4.0,1240.0,1244.0,1,57,0,57,0.0636402704703485,enhanced_fileid_72_chunk4_gt57_pred57_idx0.wav,57,0.0,0.0,0.21474185300030513,0.21474185300030513,0.05368546325007628,3.785258146999695,3.763791883000522,4.0,1244.0,1244.000157561999,0.0001575619990035193,0.5,1,1.0000001266575556,3.978533736000827,0.0,0.05368546325007628,0.9409479707501305,2,Madame Danglare gazed on Villa Four. St upified to find him so almost insulting,2,upified to find him so almost insulting ly calm.,. Madame Danglare gazed on Villa Four. St,1240.42,1243.4
72,5,mic_fileid_72_doa57_3spk_5.wav,4.0,1244.0,1248.0,1,57,0,57,3.2488480315895307e-06,enhanced_fileid_72_chunk5_gt57_pred57_idx0.wav,57,0.0,0.0,0.20795187200019427,0.20795187200019427,0.05198796800004857,3.7920481279998057,3.771768021000753,4.0,1248.0,1248.0000770789993,7.707899931119755e-05,0.5,1,1.0000000617620186,3.979719893000947,0.0,0.05198796800004857,0.9429420052501882,1,ly calm.,0,,upified to find him so almost insulting ly calm.,,
73,1,mic_fileid_73_doa97_3spk_1.wav,4.0,1248.0,1252.0,1,97,0,97,0.060556645701155286,enhanced_fileid_73_chunk1_gt97_pred97_idx0.wav,97,0.0,0.0,0.20583458600049198,0.20583458600049198,0.051458646500122995,3.794165413999508,3.7755459649997647,4.0,1252.0,1252.0001167579994,0.00011675799942167941,0.5,1,1.000000093257188,3.9813805510002567,0.0,0.051458646500122995,0.9438864912499412,2,Car ly's pen traveled alternately across,3,Car ly's pen traveled alternately across the paper den with a queer,,1248.3400000000001,1252.26
73,2,mic_fileid_73_doa97_3spk_2.wav,4.0,1252.0,1256.0,1,97,0,97,0.07031362218468806,enhanced_fileid_73_chunk2_gt97_pred97_idx0.wav,97,0.0,0.0,0.21745156600081827,0.21745156600081827,0.05436289150020457,3.7825484339991817,3.7626700029995845,4.0,1256.0,1256.0001389070003,0.00013890700029151049,0.5,1,1.0000001105947454,3.980121569000403,0.0,0.05436289150020457,0.9406675007498961,2,the paper den with a queer low cry as he signed his,2,low cry as he signed his name. We dropped the pen,Car ly's pen traveled alternately across the paper den with a queer,1252.7,1256.18
73,3,mic_fileid_73_doa97_3spk_3.wav,4.0,1256.0,1260.0,1,97,0,97,0.06760682678947974,enhanced_fileid_73_chunk3_gt97_pred97_idx0.wav,97,0.0,0.0,0.21411994299887738,0.21411994299887738,0.053529985749719344,3.7858800570011226,3.765247052999257,4.0,1260.0,1260.0001311319993,0.00013113199929648545,0.5,1,1.0000001040730153,3.9793669959981344,0.0,0.053529985749719344,0.9413117632498142,2,name. We dropped the pen from his fingers and,2,from his fingers and rising steadily from his,low cry as he signed his name. We dropped the pen,1256.38,1260.3400000000001
73,4,mic_fileid_73_doa97_3spk_4.wav,4.0,1260.0,1264.0,1,97,0,97,0.020292715710148224,enhanced_fileid_73_chunk4_gt97_pred97_idx0.wav,97,0.0,0.0,0.20961118400009582,0.20961118400009582,0.052402796000023955,3.790388815999904,3.768798238999807,4.0,1264.0,1264.0001174059998,0.0001174059998447774,0.5,1,1.0000000928844937,3.9784094229999027,0.0,0.052402796000023955,0.9421995597499517,2,rising steadily from his chair.,2,chair. Like,from his fingers and rising steadily from his,1260.5600000000002,1263.201
74,1,mic_fileid_74_doa76_3spk_1.wav,4.0,1264.0,1268.0,1,116,0,116,0.061964709437899945,enhanced_fileid_74_chunk1_gt116_pred116_idx0.wav,116,0.0,0.0,0.2068210059987905,0.2068210059987905,0.051705251499697624,3.7931789940012095,3.7726177200001985,4.0,1268.0,1268.0001107949993,0.00011079499927291181,0.5,1,1.0000000873777597,3.979438725998989,0.0,0.051705251499697624,0.9431544300000496,2,"Like this, he said, ""It",2,"this, he said, ""It does me good. You don",,1264.44,1268.14
74,2,mic_fileid_74_doa76_3spk_2.wav,4.0,1268.0,1272.0,1,116,0,116,0.08084369468199312,enhanced_fileid_74_chunk2_gt116_pred116_idx0.wav,116,0.0,0.0,0.22029345299961278,0.22029345299961278,0.055073363249903196,3.779706547000387,3.7599867900007666,4.0,1272.0,1272.0000518899997,5.188999966776464e-05,0.5,1,1.0000000407940248,3.9802802430003794,0.0,0.055073363249903196,0.9399966975001917,1,does me good. You don,1,to me. You don't... Word,"this, he said, ""It does me good. You don",1268.94,1272.18
74,3,mic_fileid_74_doa76_3spk_3.wav,4.0,1272.0,1276.0,1,116,0,116,0.06698964223765413,enhanced_fileid_74_chunk3_gt116_pred116_idx0.wav,116,0.0,0.0,0.21816616199976124,0.21816616199976124,0.05454154049994031,3.7818338380002388,3.7603568629983783,4.0,1276.0,1276.000132952,0.00013295200005813967,0.5,1,1.0000001041943574,3.9785230249981396,0.0,0.05454154049994031,0.9400892157495946,2,to me. You don't... Word seemed to fail him. It,2,seemed to fail him. It was a distinct glimpse.,to me. You don't... Word,1272.46,1276.0800000000002
74,4,mic_fileid_74_doa76_3spk_4.wav,4.0,1276.0,1280.0,1,116,0,116,0.05178591394232774,enhanced_fileid_74_chunk4_gt116_pred116_idx0.wav,116,0.0,0.0,0.2278805329988245,0.2278805329988245,0.05697013324970612,3.7721194670011755,3.752190363000409,4.0,1280.0,1280.0001445870002,0.00014458700024988502,0.5,1,1.000000112958594,3.9800708959992335,0.0,0.05697013324970612,0.9380475907501022,2,was a distinct glimpse. He was a youngster of the sword you'd like,2,He was a youngster of the sword you'd like to see about you.,seemed to fail him. It was a distinct glimpse.,1276.38,1279.52
74,5,mic_fileid_74_doa76_3spk_5.wav,4.0,1280.0,1284.0,1,116,0,116,3.6014691745581273e-06,enhanced_fileid_74_chunk5_gt116_pred116_idx0.wav,116,0.0,0.0,0.21710795199942368,0.21710795199942368,0.05427698799985592,3.7828920480005763,3.762672136001129,4.0,1284.0,1284.0001464369998,0.00014643699978478253,0.5,1,1.0000001140475077,3.9797800880005525,0.0,0.05427698799985592,0.9406680340002822,2,to see about you. [BLANK,1,[BLANK,He was a youngster of the sword you'd like to see about you.,1280.74,1280.741
