fileid,mic_file,runtime_cfg,output_dir,command,returncode,elapsed_sec,stdout_log,stderr_log,predicted_slots
73,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_73_doa97_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_73,SKIPPED_EXISTING,0,0.0,,,slot0:id9:doa243.1;slot1:id3:doa110.8;slot2:id18:doa90.0
74,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_74_doa76_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_74,SKIPPED_EXISTING,0,0.0,,,slot0:id23:doa1.9;slot1:id15:doa112.4;slot2:id33:doa172.1
75,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_75_doa172_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_75,SKIPPED_EXISTING,0,0.0,,,slot1:id2:doa208.2
76,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_76_doa66_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_76,SKIPPED_EXISTING,0,0.0,,,slot0:id18:doa70.1;slot1:id49:doa257.5;slot2:id10:doa179.7
77,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_77_doa164_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_77,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa268.0;slot1:id32:doa353.7;slot2:id30:doa175.6
78,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_78_doa78_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_78,SKIPPED_EXISTING,0,0.0,,,slot0:id39:doa214.5;slot1:id38:doa79.1;slot2:id53:doa281.0
79,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_79_doa98_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_79,SKIPPED_EXISTING,0,0.0,,,slot0:id12:doa235.9;slot1:id2:doa107.3;slot2:id31:doa322.2
80,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_80_doa69_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_80,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa280.6;slot1:id2:doa301.8
81,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_81_doa77_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_81,SKIPPED_EXISTING,0,0.0,,,slot0:id5:doa190.9;slot1:id2:doa286.8;slot2:id17:doa79.0
82,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_82_doa185_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_82,SKIPPED_EXISTING,0,0.0,,,slot0:id16:doa189.3;slot1:id11:doa243.3
83,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_83_doa43_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_83,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa44.1;slot1:id12:doa201.0;slot2:id10:doa96.5
84,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_84_doa2_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_84,SKIPPED_EXISTING,0,0.0,,,slot0:id17:doa121.7;slot1:id48:doa27.0;slot2:id51:doa44.4
85,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_85_doa23_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_85,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa155.6;slot1:id5:doa170.5;slot2:id6:doa19.8
86,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_86_doa84_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_86,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa289.3;slot1:id6:doa98.0
87,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_87_doa124_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_87,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa103.5;slot1:id26:doa359.0;slot2:id40:doa298.6
88,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_88_doa31_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_88,SKIPPED_EXISTING,0,0.0,,,slot0:id6:doa359.6;slot1:id2:doa120.4;slot2:id19:doa224.7
89,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_89_doa150_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_89,SKIPPED_EXISTING,0,0.0,,,slot0:id15:doa227.9;slot1:id18:doa273.5;slot2:id34:doa144.1
90,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_90_doa49_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_90,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa52.1;slot1:id2:doa295.9;slot2:id28:doa164.2
91,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_91_doa65_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_91,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa143.5;slot1:id37:doa257.2;slot2:id39:doa70.6
92,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_92_doa79_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_92,SKIPPED_EXISTING,0,0.0,,,slot0:id11:doa258.3;slot1:id8:doa255.9
93,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_93_doa3_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_93,SKIPPED_EXISTING,0,0.0,,,slot0:id83:doa142.5;slot1:id30:doa4.0;slot2:id38:doa38.2
94,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_94_doa101_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_94,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa320.6;slot1:id11:doa105.8;slot2:id24:doa207.1
95,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_95_doa59_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_95,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa125.5;slot1:id22:doa214.4
96,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_96_doa99_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_96,SKIPPED_EXISTING,0,0.0,,,slot0:id17:doa167.8;slot1:id57:doa359.6;slot2:id39:doa99.2
97,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_97_doa115_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_97,SKIPPED_EXISTING,0,0.0,,,slot0:id32:doa251.1;slot2:id3:doa319.1
98,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_98_doa46_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_98,SKIPPED_EXISTING,0,0.0,,,slot0:id25:doa271.0;slot1:id49:doa43.3;slot2:id4:doa126.1
99,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_99_doa33_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_99,SKIPPED_EXISTING,0,0.0,,,slot0:id5:doa249.0;slot1:id2:doa112.4;slot2:id4:doa291.9
100,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_100_doa58_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_100,SKIPPED_EXISTING,0,0.0,,,slot0:id23:doa71.9;slot1:id2:doa258.9;slot2:id35:doa124.5
101,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_101_doa238_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_101,SKIPPED_EXISTING,0,0.0,,,slot0:id5:doa270.6;slot1:id2:doa313.9;slot2:id9:doa39.3
102,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_102_doa204_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_102,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa241.0;slot1:id21:doa322.9
103,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_103_doa27_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_103,SKIPPED_EXISTING,0,0.0,,,slot0:id29:doa328.0;slot1:id18:doa54.2
104,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_104_doa10_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_104,SKIPPED_EXISTING,0,0.0,,,slot0:id17:doa299.8;slot1:id2:doa69.1;slot2:id31:doa350.9
105,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_105_doa7_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_105,SKIPPED_EXISTING,0,0.0,,,slot0:id28:doa2.1;slot1:id14:doa133.8;slot2:id27:doa39.5
106,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_106_doa79_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_106,SKIPPED_EXISTING,0,0.0,,,slot0:id47:doa205.6;slot1:id2:doa103.5
107,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_107_doa58_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_107,SKIPPED_EXISTING,0,0.0,,,slot0:id16:doa63.2;slot1:id6:doa309.9;slot2:id17:doa120.5
108,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_108_doa63_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_108,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa238.5;slot1:id14:doa188.6;slot2:id21:doa63.0
109,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_109_doa236_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_109,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa235.4;slot1:id2:doa272.1
110,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_110_doa31_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_110,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa359.7;slot1:id2:doa265.5;slot2:id3:doa103.6
111,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_111_doa38_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_111,SKIPPED_EXISTING,0,0.0,,,slot0:id17:doa32.7;slot1:id14:doa296.8;slot2:id16:doa39.6
112,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_112_doa172_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_112,SKIPPED_EXISTING,0,0.0,,,slot1:id2:doa296.6;slot2:id5:doa177.2
113,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_113_doa12_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_113,SKIPPED_EXISTING,0,0.0,,,slot0:id40:doa37.0;slot1:id80:doa200.5;slot2:id93:doa71.3
114,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_114_doa42_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_114,SKIPPED_EXISTING,0,0.0,,,slot0:id13:doa350.3;slot1:id21:doa40.2;slot2:id3:doa260.4
115,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_115_doa10_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_115,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa197.6;slot1:id2:doa360.0;slot2:id9:doa130.2
116,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_116_doa41_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_116,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa34.0;slot2:id3:doa160.7
117,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_117_doa283_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_117,SKIPPED_EXISTING,0,0.0,,,slot0:id16:doa337.1;slot1:id21:doa289.3;slot2:id33:doa238.9
118,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_118_doa22_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_118,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa327.2;slot1:id7:doa209.1;slot2:id5:doa17.8
119,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_119_doa74_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_119,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa261.8;slot1:id30:doa82.1;slot2:id22:doa310.4
120,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_120_doa2_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_120,SKIPPED_EXISTING,0,0.0,,,slot0:id17:doa258.8;slot1:id21:doa303.6;slot2:id24:doa20.7
121,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_121_doa6_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_121,SKIPPED_EXISTING,0,0.0,,,slot0:id78:doa137.1;slot1:id71:doa5.2;slot2:id86:doa190.4
122,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_122_doa14_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_122,SKIPPED_EXISTING,0,0.0,,,slot0:id55:doa152.4;slot1:id63:doa16.8;slot2:id11:doa295.6
123,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_123_doa174_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_123,SKIPPED_EXISTING,0,0.0,,,slot0:id11:doa170.5;slot1:id2:doa313.4
124,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_124_doa62_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_124,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa61.3;slot1:id19:doa339.2;slot2:id12:doa258.3
125,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_125_doa76_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_125,SKIPPED_EXISTING,0,0.0,,,slot0:id69:doa73.0;slot1:id2:doa193.1;slot2:id21:doa327.4
126,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_126_doa119_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_126,SKIPPED_EXISTING,0,0.0,,,slot0:id46:doa238.0;slot1:id36:doa118.5;slot2:id4:doa322.7
127,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_127_doa151_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_127,SKIPPED_EXISTING,0,0.0,,,slot0:id68:doa156.9;slot1:id31:doa230.6;slot2:id13:doa170.2
128,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_128_doa219_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_128,SKIPPED_EXISTING,0,0.0,,,slot0:id8:doa218.4;slot1:id9:doa306.6
129,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_129_doa36_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_129,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa146.4;slot1:id14:doa165.2;slot2:id16:doa143.2
130,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_130_doa67_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_130,SKIPPED_EXISTING,0,0.0,,,slot0:id18:doa296.0;slot1:id2:doa70.6
131,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_131_doa55_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_131,SKIPPED_EXISTING,0,0.0,,,slot0:id13:doa203.5;slot1:id20:doa158.7;slot2:id25:doa53.2
132,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_132_doa43_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_132,SKIPPED_EXISTING,0,0.0,,,slot0:id53:doa38.4;slot1:id58:doa234.2;slot2:id10:doa69.9
133,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_133_doa178_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_133,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa237.0;slot2:id15:doa336.6
134,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_134_doa125_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_134,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa128.4;slot1:id4:doa313.3
135,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_135_doa93_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_135,SKIPPED_EXISTING,0,0.0,,,slot0:id18:doa256.5;slot1:id23:doa215.5;slot2:id29:doa88.8
136,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_136_doa59_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_136,SKIPPED_EXISTING,0,0.0,,,slot0:id6:doa230.3;slot2:id3:doa58.2
137,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_137_doa84_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_137,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa175.3;slot1:id21:doa276.2;slot2:id10:doa84.5
138,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_138_doa68_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_138,SKIPPED_EXISTING,0,0.0,,,slot0:id29:doa61.9;slot1:id11:doa218.4;slot2:id33:doa316.4
139,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_139_doa109_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_139,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa135.4;slot1:id16:doa298.4
140,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_140_doa211_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_140,SKIPPED_EXISTING,0,0.0,,,slot0:id8:doa233.6;slot1:id2:doa196.4;slot2:id4:doa338.4
141,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_141_doa54_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_141,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa342.4;slot1:id10:doa99.4;slot2:id5:doa50.9
142,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_142_doa64_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_142,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa167.9;slot1:id14:doa62.8;slot2:id35:doa182.0
143,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_143_doa172_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_143,SKIPPED_EXISTING,0,0.0,,,slot0:id29:doa173.3;slot1:id17:doa338.6;slot2:id50:doa119.8
144,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_144_doa170_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_144,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa171.7;slot1:id7:doa245.9
145,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_145_doa40_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_145,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa40.5;slot1:id25:doa319.3;slot2:id24:doa96.4
