fileid,mic_file,method,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
71,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_71_doa92_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.56175,92,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_71/enhanced_fileid_71_preddoa111_src1.wav,nearest_spk1_gt_doa,0,111,19.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_71_doa92_spk1.txt,0.16129032258064516,10,62,6.413233529945455,-1.1185273277913135,-7.531760857736768,5.977654963577928,-21.369378467329845,-27.34703343090777,HAD WE SUCCEEDED IN GETTING A FEW GOOD FIRES UPON THEM IN FLANK WE SHOULD HAVE SENT THESE BRAVE VIRGINIANS TO THE RIGHT ABOUT AYE AND THAT IN DOUBLE QUICK TIME CRIED THE COLONEL MAKING THE OTHER LEG FOLLOW ITS COMPANION THEN IT WAS NECESSARY TO ROUT THE GUIDES YOU KNOW AND THE MOVEMENT GAVE THEM THE BEST POSSIBLE OPPORTUNITY TO CHARGE,"Had we succeeded in getting a few good fires upon them in flight, we should have sent these brave Virginians to the right about us. I had that in double quick time, cried the Colonel, meeting the other late fellow companions. Then it was necessary to route the guides, you know, and the movement gave them the best possible opportunity to charge.",0.6128770060004172,0.6128770060004172,0.03489840169689337,0.03489840169689337,1
72,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_72_doa57_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.5355,57,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_72/enhanced_fileid_72_preddoa37_src1.wav,nearest_spk1_gt_doa,0,37,20.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_72_doa57_spk1.txt,0.2,9,45,2.753396389523978,-2.4621158276785904,-5.215512217202568,2.351047577547262,-11.244254064967416,-13.595301642514677,YOUR DAUGHTER WILL BE MARRIED TO MORROW IF NOT TO DAY IN A WEEK IF NOT TO MORROW AND I DO NOT THINK YOU CAN REGRET THE INTENDED HUSBAND OF YOUR DAUGHTER MADAME DANGLARS GAZED ON VILLEFORT STUPEFIED TO FIND HIM SO ALMOST INSULTINGLY CALM,"Your daughter will be married tomorrow, if not today, in a week, if not tomorrow, and I do not think you can regret the intended husband of your daughter. Madame d'Anglard gazed on Villa Four, stupefied to find him so almost insultingly calm.",0.5169167889998789,0.5169167889998789,0.03126103165915025,0.03126103165915025,1
73,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_73_doa97_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,14.284375,97,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_73/enhanced_fileid_73_preddoa98_src1.wav,nearest_spk1_gt_doa,0,98,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_73_doa97_spk1.txt,0.2903225806451613,9,31,6.68568391235633,-2.059257986166952,-8.744941898523283,5.9273203504832095,-21.020877120094244,-26.948197470577455,CARLING'S PEN TRAVELLED HALTINGLY ACROSS THE PAPER THEN WITH A QUEER LOW CRY AS HE SIGNED HIS NAME HE DROPPED THE PEN FROM HIS FINGERS AND RISING UNSTEADILY FROM HIS CHAIR,"Carlin's pen traveled all to be across the paper deck with a queer, low-cry as he sighed his name. He dropped the pen from his fingers and, rising unsteadily from his chair.",0.3707398430005924,0.3707398430005924,0.02595422221837444,0.02595422221837444,1
74,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_74_doa76_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.900375,116,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_74/enhanced_fileid_74_preddoa115_src2.wav,nearest_spk1_gt_doa,1,115,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_74_doa116_spk1.txt,0.12195121951219512,5,41,6.0013706020605015,-0.7613032864551951,-6.762673888515697,5.7206901654605975,-68.0792476051129,-73.7999377705735,LIKE THIS HE SAID IT DOES ME GOOD YOU DON'T KNOW WHAT IT IS TO ME YOU DON'T WORDS SEEMED TO FAIL HIM IT WAS A DISTINCT GLIMPSE HE WAS A YOUNGSTER OF THE SORT YOU LIKE TO SEE ABOUT YOU,"Like this, says Senator. It does me good. You don't know what it is to me. You don't. Words seem to fail inside. It was a distinct glimpse. He was a youngster of the sort you'd like to see about you.",0.5326454470005046,0.5326454470005046,0.03151678273414079,0.03151678273414079,1
75,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_75_doa172_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.380375,204,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_75/enhanced_fileid_75_preddoa204_src2.wav,nearest_spk1_gt_doa,1,204,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_75_doa204_spk1.txt,0.047619047619047616,2,42,4.500220771990948,-1.195812992816937,-5.696033764807885,3.7020052919337862,-17.580534951038157,-21.282540242971944,BUT IT WAS NOT IN MISTER WESTON'S NATURE TO IMAGINE THAT ANY CAPRICE COULD BE STRONG ENOUGH TO AFFECT ONE SO DEAR AND AS HE BELIEVED SO DESERVEDLY DEAR HE SAW HIS SON EVERY YEAR IN LONDON AND WAS PROUD OF HIM,"But it was not in Mr. Weston's nature to imagine that any peace could be strong enough to affect one so dear, and as he believed so deservedly dear. He saw his son every year in London and was proud of him.",0.4364039069996579,0.4364039069996579,0.025109004092239547,0.025109004092239547,1
76,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_76_doa66_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.727375,66,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_76/enhanced_fileid_76_preddoa69_src1.wav,nearest_spk1_gt_doa,0,69,3.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_76_doa66_spk1.txt,0.11904761904761904,5,42,5.1372566877031485,-0.30575070271772864,-5.443007390420878,4.261206306912724,-10.26492550358794,-14.526131810500663,AND YET THESE MUST BE REACHED BEFORE JUNE OR THE YEAR'S EXPEDITION WOULD BE OF LITTLE AVAIL EVERY BLACKSMITH'S SHOP RUNG WITH THE RHYTHMICAL CLANG OF BUSY HAMMERS BEATING OUT OLD IRON SUCH AS HORSESHOES NAILS OR STUBS INTO THE GREAT HARPOONS,"And yet these must be reached before June, or the year's expedition would be of little avail. Every blacksmith shop run with a rhythmical clang of busy hammers, beating out old iron such as horseshoes, nails, or stubs into the great harp thunds.",0.526322302999688,0.526322302999688,0.0314647279085743,0.0314647279085743,1
77,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_77_doa164_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.385625,267,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_77/enhanced_fileid_77_preddoa266_src2.wav,nearest_spk1_gt_doa,1,266,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_77_doa267_spk1.txt,0.08823529411764706,3,34,4.620763894951189,-2.283817814856902,-6.904581709808091,4.260447403808987,-20.493688398303277,-24.754135802112266,GRANDEUR SAID PANGLOSS IS EXTREMELY DANGEROUS ACCORDING TO THE TESTIMONY OF PHILOSOPHERS FOR IN SHORT EGLON KING OF MOAB WAS ASSASSINATED BY EHUD ABSALOM WAS HUNG BY HIS HAIR AND PIERCED WITH THREE DARTS,"Grandeur said Pangloss is extremely dangerous according to the testimony of the philosophers, for in short, a glon king of Moab was assassinated by Ehud. Absalom was hung by his hair and pierced with three darts.",0.44403796999995393,0.44403796999995393,0.028860574074823345,0.028860574074823345,1
78,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_78_doa78_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.820125,78,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_78/enhanced_fileid_78_preddoa331_src3.wav,nearest_spk1_gt_doa,2,331,107.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_78_doa78_spk1.txt,1.2045454545454546,53,44,4.088455736418408,-1.2339708008520822,-5.3224265372704895,3.364984534927769,-48.36613586303357,-51.73112039796134,I PRAY GOD HE MAY REMEMBER THESE THINGS NOW HE IS RETURNED IN SAFETY AT THIS PLACE THE SUN NOW GETTING HIGHER WHAT WITH THE BEAMS AND HEAT OF THE SUN AND THE SMOKE OF THE WIGWAMS I THOUGHT I SHOULD HAVE BEEN BLIND,"I'm trying to figure out if you can remember these things now. What do you think of the part that's behind you? At this place, some of them are dead and high, but the other one is in the heat of the sun, and the other one is in the snow, and the other one is in the heat of the sun, and eventually to the high road.",0.7182452669994746,0.7182452669994746,0.04540073273753997,0.04540073273753997,1
79,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_79_doa98_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.89875,98,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_79/enhanced_fileid_79_preddoa114_src1.wav,nearest_spk1_gt_doa,0,114,16.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_79_doa98_spk1.txt,0.034482758620689655,1,29,4.07399291832381,-1.1956289035705516,-5.269621821894362,3.571718253849544,-16.576274612304942,-20.147992866154485,FROM INSULTING OR WRONGING THE PEOPLE OF OTHER NATIONS BUT THEY ALWAYS ARDENTLY ADVOCATE THAT WE IN OUR TURN SHALL TAMELY SUBMIT TO WRONG AND INSULT FROM OTHER NATIONS,from insulting or wronging the people of other nations. But they always artfully advocate that we in our turn shall tamely submit to wrong and insult from other nations.,0.32646681900041585,0.32646681900041585,0.02053411865715329,0.02053411865715329,1
80,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_80_doa69_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.273,315,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_80/enhanced_fileid_80_preddoa299_src3.wav,nearest_spk1_gt_doa,2,299,16.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_80_doa315_spk1.txt,0.07894736842105263,3,38,5.343877314475353,-1.3587033665157013,-6.702580680991055,4.781583408282626,-26.12480278147971,-30.906386189762333,PERHAPS THEY DON'T KNOW MUCH ABOUT IT AT THE PEOPLE'S BANNER OFFICE I THOUGHT MISTER SLIDE AND THE PEOPLE'S BANNER HAD GONE OVER TO THE OTHER SIDE BUNCE MISTER SLIDE IS PRETTY WIDE AWAKE WHATEVER SIDE HE'S ON,"Perhaps they don't know much about it at the people's banner office. I thought Mr. Slide and the people's banner had gone over to the other side by. Mr. Slide is pretty wide awake, whatever side he's on.",0.4435487299997476,0.4435487299997476,0.02567873154632939,0.02567873154632939,1
81,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_81_doa77_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,14.8545,289,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_81/enhanced_fileid_81_preddoa282_src3.wav,nearest_spk1_gt_doa,2,282,7.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_81_doa289_spk1.txt,0.25,8,32,5.198186218341068,-2.024466091291982,-7.22265230963305,4.351304930993717,-18.61020127938834,-22.961506210382055,SO YOU'RE AT THE OLD GAME MISTER FINN SAID HIS LANDLORD YES AT THE OLD GAME I SUPPOSE IT'S THE SAME WITH YOU NOW MISTER BUNCE HAD BEEN A VERY VIOLENT POLITICIAN,"So you're at the old game Mr. Bunch. Yes, at the old game, I suppose it's the same with you. Mr. Bunch had been a very violent politician.",0.3679245049997917,0.3679245049997917,0.024768555319922697,0.024768555319922697,1
82,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_82_doa185_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.23125,243,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_82/enhanced_fileid_82_preddoa244_src2.wav,nearest_spk1_gt_doa,1,244,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_82_doa243_spk1.txt,0.175,7,40,6.194414336124101,-1.0455765372052273,-7.239990873329329,5.490502230920551,-34.84660746161101,-40.337109692531556,FOLLOWED HIM IN AN OPEN BOAT AS SOON AS SHE HAD GOT ON THE QUARTER DECK SHE FLEW AT HER HUSBAND AND ATTEMPTED TO STRIKE HIM WITH SUCH IMPETUOSITY THAT HE THOUGHT IT MOST PRUDENT TO SLIP ON ONE SIDE,"followed him in an open boat. As soon as she had got on the quarter deck, she flew with her husband, and attested to striking with such as heterosities that he thought had most prudent to slip on one side.",0.40478092200009996,0.40478092200009996,0.024938370242593762,0.024938370242593762,1
83,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_83_doa43_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.544125,43,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_83/enhanced_fileid_83_preddoa43_src1.wav,nearest_spk1_gt_doa,0,43,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_83_doa43_spk1.txt,0.047619047619047616,2,42,5.774899647155958,-1.028630445314414,-6.803530092470371,5.110218202755837,-15.480896042072313,-20.591114244828148,AND THAT THE MONKEY MEN WERE GETTING AHEAD WERE THEY TOO GREAT MINDED AND DECENT TO EXTERMINATE THEIR PUNY RIVALS IT MAY HAVE BEEN THEIR TOLERANCE AND PATIENCE THAT BETRAYED THEM THEY WAIT TOO LONG BEFORE THEY RESENT AN IMPOSITION OR INSULT,"and that the monkey men were getting ahead, were they too great-minded and decent to exterminate their puny rivals? It may have been their tolerance and patience that betrayed them. They wait too long before they resent an imposition or insult.",0.43553850399985095,0.43553850399985095,0.02632587120804823,0.02632587120804823,1
84,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_84_doa2_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,18.087375,41,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_84/enhanced_fileid_84_preddoa42_src2.wav,nearest_spk1_gt_doa,1,42,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_84_doa41_spk1.txt,0.21052631578947367,8,38,4.4224339217312885,-1.0625353683156535,-5.4849692900469424,3.6792658892930885,-46.61564215524603,-50.29490804453912,POOR MISSUS LOW WE CAN FORESEE THAT THERE IS MUCH GRIEF IN STORE FOR HER AND SOME ROCKS AHEAD TOO IN THE POLITICAL CAREER OF HER HUSBAND PHINEAS WAS STILL IN LONDON HANGING ABOUT THE CLUBS DOING NOTHING,"When the force is low, we can foresee that there is much grief in store for us, and some rocks ahead too, the political career of the husband. Phineas was still in London, hanging about the club, doing nothing.",0.4307650199998534,0.4307650199998534,0.02381578421411915,0.02381578421411915,1
85,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_85_doa23_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.05275,173,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_85/enhanced_fileid_85_preddoa173_src3.wav,nearest_spk1_gt_doa,2,173,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_85_doa173_spk1.txt,0.175,7,40,3.703893917383593,-2.289683320627503,-5.993577238011095,2.9994015225471857,-18.287019686478015,-21.2864212090252,HE CONTEMPLATED WITH UNSPEAKABLE DELIGHT THE LARGE DIAMOND WHICH SHONE ON THE MAJOR'S LITTLE FINGER FOR THE MAJOR LIKE A PRUDENT MAN IN CASE OF ANY ACCIDENT HAPPENING TO HIS BANK NOTES HAD IMMEDIATELY CONVERTED THEM INTO AN AVAILABLE ASSET,"He contemplated with unspeakable delight the large diamond which shown on the major's little finger, so the major, Mike and prison man, in case of any accident happening to his banknotes, had immediately converted them into an available asset.",0.459630035000373,0.459630035000373,0.026953425987032768,0.026953425987032768,1
86,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_86_doa84_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.021125,290,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_86/enhanced_fileid_86_preddoa290_src3.wav,nearest_spk1_gt_doa,2,290,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_86_doa290_spk1.txt,0.041666666666666664,2,48,5.151098235786558,-1.8954073246487126,-7.04650556043527,3.7938419669745023,-9.565792391479356,-13.359634358453858,THEN THE WOMAN SERVED UP FOUR DIFFERENT THINGS ROAST MEAT SALAD CAKES AND WINE JUST AS THEY WERE ABOUT TO SIT DOWN AND EAT THERE WAS A KNOCKING OUTSIDE THE WOMAN SAID OH HEAVENS IT IS MY HUSBAND SHE QUICKLY HID THE ROAST MEAT INSIDE THE TILED STOVE,"Then the woman served up four different things, roast meat, salad, cake, and wine. Just as they were about to sit down and eat, there was a knocking outside. The woman said, oh heavens, it is my husband. She quickly hid the roast meat inside the tidal stove.",0.5315144690002853,0.5315144690002853,0.031226753167037154,0.031226753167037154,1
87,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_87_doa124_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.381125,124,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_87/enhanced_fileid_87_preddoa115_src2.wav,nearest_spk1_gt_doa,1,115,9.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_87_doa124_spk1.txt,0.17142857142857143,6,35,5.354161164193028,-2.9828612313636564,-8.337022395556684,4.0319794892126275,-6.2053770197961065,-10.237356509008734,HE CAME UP INTO THE GARDEN AND ESTABLISHED HIMSELF UNDER A BURDOCK AND BEGAN TO PRACTISE ITALIAN SCALES THE RESULT WAS THAT POOR OLD DOCTOR BULLFROG INSTEAD OF BEING CONSIDERED AS A RESPECTABLE OLD BORE,"He came up into the garden and established himself under a bird, but began to practice Italian scales. The result was that poor old Dr. Bofrog, instead of being considered as a respectable old boar,",0.37216489399997954,0.37216489399997954,0.021412014124516078,0.021412014124516078,1
88,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_88_doa31_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.98675,122,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_88/enhanced_fileid_88_preddoa129_src2.wav,nearest_spk1_gt_doa,1,129,7.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_88_doa122_spk1.txt,0.0,0,37,6.54260856358789,-1.4609874081244656,-8.003595971712356,6.131962140707844,-16.22628764043248,-22.358249781140326,MISS CARLYLE'S EYES SEARCHING HER FACE INQUISITIVELY ALL THE TIME WHY DO YOU WEAR GLASSES BEGAN MISS CORNY ABRUPTLY AS SOON AS THEY WERE INDOORS ANOTHER DEEP FLUSH AND AN IMPERCEPTIBLE HESITATION MY EYES ARE NOT STRONG,"Miss Carlyle's eyes searching her face inquisitively all the time. Why do you wear glasses? began Miss Corny abruptly as soon as they were indoors, another deep flush and an imperceptible hesitation. My eyes are not strong.",0.45321709900053975,0.45321709900053975,0.028349545655029305,0.028349545655029305,1
89,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_89_doa150_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.14725,226,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_89/enhanced_fileid_89_preddoa225_src2.wav,nearest_spk1_gt_doa,1,225,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_89_doa226_spk1.txt,0.10416666666666667,5,48,5.189258396461804,-0.7073917448078577,-5.896650141269662,3.70313578031425,-41.45786824625928,-45.16100402657353,GIRDLES STRINGS AND LOOPS MANY OF THEM BEAUTIFULLY MADE AND ORNAMENTED THE ANCIENT IRISH WORE A TROUSERS WHICH WAS SO TIGHT FITTING AS TO SHOW PERFECTLY THE SHAPE OF THE LIMBS WHEN TERMINATING BELOW THE ANKLES IT WAS HELD DOWN BY A SLENDER STRAP PASSING UNDER THE FOOT,"Gurgles, two strings, and loops, many of them beautifully made and ornamented. The ancient Irish were trousers which were so tight fitting as to show perfectly the shape of the limbs. When terminating below the ankles it was held down by a slender strap passing under the foot.",0.5053556479997496,0.5053556479997496,0.02947152738775895,0.02947152738775895,1
90,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_90_doa49_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.155625,290,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_90/enhanced_fileid_90_preddoa290_src3.wav,nearest_spk1_gt_doa,2,290,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_90_doa290_spk1.txt,0.0,0,32,5.7244302605391795,-1.3516724236249034,-7.076102684164082,4.702439385272548,-26.113010667683085,-30.815450052955633,A REPRESENTATIVE ASSEMBLY DRAWN FROM AMONG THEMSELVES WOULD SIMPLY REFLECT THEIR OWN TURBULENT INSUBORDINATION IT WOULD REFUSE ITS AUTHORITY TO ALL PROCEEDINGS WHICH WOULD IMPOSE ON THEIR SAVAGE INDEPENDENCE ANY IMPROVING RESTRAINT,A representative assembly drawn from among themselves would simply reflect their own turbulent insubordination. It would refuse its authority to all proceedings which would impose on their savage independence any improving restraint.,0.3327894459998788,0.3327894459998788,0.020598983078641574,0.020598983078641574,1
91,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_91_doa65_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,13.204125,144,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_91/enhanced_fileid_91_preddoa145_src2.wav,nearest_spk1_gt_doa,1,145,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_91_doa144_spk1.txt,0.14814814814814814,4,27,4.206156436939747,-1.357682363768387,-5.563838800708133,3.641991904561819,-21.462615149811285,-25.104607054373105,SATISFACTORY INDEED VERY SATISFACTORY BARBARA IVANOVNA TOLD ME TODAY HOW OUR TROOPS ARE DISTINGUISHING THEMSELVES IT CERTAINLY DOES THEM CREDIT AND THE PEOPLE TOO ARE QUITE MUTINOUS,"That is factory indeed, very satisfactory. Barbara Ivanova told me today how our troops are distinguishing themselves. It certainly does them credit, and the people too are quite mutinous.",0.3778285349999351,0.3778285349999351,0.028614431853677173,0.028614431853677173,1
92,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_92_doa79_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.673375,256,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_92/enhanced_fileid_92_preddoa255_src2.wav,nearest_spk1_gt_doa,1,255,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_92_doa256_spk1.txt,0.975,39,40,2.442330445840647,-1.1171277243971425,-3.5594581702377894,1.565548417836243,-18.34038159236188,-19.905930010198123,THE BREEZE THE SHINING SOLITUDE OF FIELDS OR WOODS HOWEVER MUCH ONE LOVES A WOMAN WHATEVER CONFIDENCE ONE MAY HAVE IN HER WHATEVER CERTAINTY HER PAST MAY OFFER US AS TO HER FUTURE ONE IS ALWAYS MORE OR LESS JEALOUS,the half G by the,1.3966783890000443,1.3966783890000443,0.07902725930955713,0.07902725930955713,1
