fileid,chunk_index,clean_file,duration_sec,input_channels,input_audio_type,audio_start_sec,audio_end_sec,gt_dominant_spk1_doa,stream_paced_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,realtime_tolerance_sec,realtime_ok,cumulative_rtf,stream_paced_send_rtf,received_during_send_count,received_during_send_text,timestamp_assigned_count,timestamp_assigned_text,previous_chunk_transcript_text,timestamp_assigned_start_sec,timestamp_assigned_end_sec
73,2,clean_fileid_73_doa97_spk1_2.wav,4.0,1,clean_spk1,1252.0,1256.0,97,3.978171979000763,4.0,1256.0,1256.0001400699994,0.00014006999936100328,0.5,1,1.0000001115207002,0.9945429947501907,2,the paper den with a queer low cry as he signed his,2,low cry as he signed his name. He dropped the pen,Carling's pen traveled ultimately across the paper den with a queer,1252.74,1256.18
73,3,clean_fileid_73_doa97_spk1_3.wav,4.0,1,clean_spk1,1256.0,1260.0,97,3.987227861000065,4.0,1260.0,1260.0001296220007,0.00012962200071342522,0.5,1,1.0000001028746037,0.9968069652500162,2,name. He dropped the pen from his fingers and,2,from his fingers and rising unsteadily from his,low cry as he signed his name. He dropped the pen,1256.4199999999998,1260.26
73,4,clean_fileid_73_doa97_spk1_4.wav,4.0,1,clean_spk1,1260.0,1264.0,97,3.98659699000018,4.0,1264.0,1264.0001277370002,0.0001277370001844247,0.5,1,1.0000001010577533,0.996649247500045,2,rising unsteadily from his chair.,2,chair. Like,from his fingers and rising unsteadily from his,1260.56,1263.4009999999998
74,1,clean_fileid_74_doa116_spk1_1.wav,4.0,1,clean_spk1,1264.0,1268.0,116,3.9838443720000214,4.0,1268.0,1268.0001374869998,0.0001374869998471695,0.5,1,1.0000001084282333,0.9959610930000053,2,"Like this, he said,",2,"this, he said, ""It does me good. You don",,1264.44,1268.1599999999999
74,2,clean_fileid_74_doa116_spk1_2.wav,4.0,1,clean_spk1,1268.0,1272.0,116,3.98812310699941,4.0,1272.0,1272.0001087589999,0.00010875899988604942,0.5,1,1.0000000855023583,0.9970307767498525,2,"""It does me good. You don 't know what it is to me.",2,'t know what it is to me. You don't... words,"this, he said, ""It does me good. You don",1268.3799999999999,1272.04
74,3,clean_fileid_74_doa116_spk1_3.wav,4.0,1,clean_spk1,1272.0,1276.0,116,3.9888474929994118,4.0,1276.0,1276.0001303340005,0.00013033400045969756,0.5,1,1.0000001021426337,0.9972118732498529,2,You don't... words seem to fail him.,2,seem to fail him. It was a distinct glimpse.,'t know what it is to me. You don't... words,1272.54,1276.06
74,4,clean_fileid_74_doa116_spk1_4.wav,4.0,1,clean_spk1,1276.0,1280.0,116,3.9881554450003023,4.0,1280.0,1280.0001100020008,0.00011000200083799427,0.5,1,1.0000000859390632,0.9970388612500756,2,It was a distinct glimpse. He was a youngster of the sword you'd like,2,He was a youngster of the sword you'd like to see about you.,seem to fail him. It was a distinct glimpse.,1276.3799999999999,1279.56
74,5,clean_fileid_74_doa116_spk1_5.wav,4.0,1,clean_spk1,1280.0,1284.0,116,3.9863586600004055,4.0,1284.0,1284.0001269169998,0.00012691699976130622,0.5,1,1.0000000988450153,0.9965896650001014,2,to see about you. [BLANK,1,[BLANK,He was a youngster of the sword you'd like to see about you.,1281.6,1281.6009999999999
75,1,clean_fileid_75_doa204_spk1_1.wav,4.0,1,clean_spk1,1284.0,1288.0,204,3.985386723001284,4.0,1288.0,1288.0001282780004,0.0001282780003748485,0.5,1,1.0000000995947207,0.996346680750321,1,But it was not in Mr. Weston's,2,But it was not in Mr. Weston's nature to imagine that any Cap,,1284.32,1288.08
75,2,clean_fileid_75_doa204_spk1_2.wav,4.0,1,clean_spk1,1288.0,1292.0,204,3.9859704509999574,4.0,1292.0,1292.0001184149996,0.0001184149996333872,0.5,1,1.0000000916524765,0.9964926127499893,2,nature to imagine that any Cap rice could be strong enough to,2,rice could be strong enough to affect one's so dear and,But it was not in Mr. Weston's nature to imagine that any Cap,1288.36,1292.1599999999999
75,3,clean_fileid_75_doa204_spk1_3.wav,4.0,1,clean_spk1,1292.0,1296.0,204,3.985546845000499,4.0,1296.0,1296.0001344929997,0.00013449299967760453,0.5,1,1.0000001037754627,0.9963867112501248,2,affect one's so dear and as he believed so deserved,2,as he believed so deserved ly dear. He saw his,rice could be strong enough to affect one's so dear and,1292.58,1296.22
75,4,clean_fileid_75_doa204_spk1_4.wav,4.0,1,clean_spk1,1296.0,1300.0,204,3.9857709650004836,4.0,1300.0,1300.0001071979996,0.00010719799956859788,0.5,1,1.0000000824599997,0.9964427412501209,2,ly dear. He saw his son every year in London and was,3,son every year in London and was proud of him .,as he believed so deserved ly dear. He saw his,1296.4199999999998,1299.201
75,5,clean_fileid_75_doa204_spk1_5.wav,4.0,1,clean_spk1,1300.0,1304.0,204,3.98511661700104,4.0,1304.0,1304.0001100649997,0.00011006499971699668,0.5,1,1.0000000844056747,0.99627915425026,2,proud of him .,0,,son every year in London and was proud of him .,,
76,1,clean_fileid_76_doa66_spk1_1.wav,4.0,1,clean_spk1,1304.0,1308.0,66,3.987807158000578,4.0,1308.0,1308.0001749550001,0.00017495500014774734,0.5,1,1.0000001337576454,0.9969517895001445,1,And yet these must be reached before June,2,"And yet these must be reached before June , or the year's expedition would be of",,1304.48,1308.1599999999999
76,2,clean_fileid_76_doa66_spk1_2.wav,4.0,1,clean_spk1,1308.0,1312.0,66,3.9864250969985733,4.0,1312.0,1312.0001378259994,0.00013782599944534013,0.5,1,1.0000001050503045,0.9966062742496433,2,", or the year's expedition would be of little avail. Every black",2,little avail. Every black smith shop run with the rhythmical clang,"And yet these must be reached before June , or the year's expedition would be of",1308.36,1312.18
76,3,clean_fileid_76_doa66_spk1_3.wav,4.0,1,clean_spk1,1312.0,1316.0,66,3.987993754000854,4.0,1316.0,1316.000140923,0.00014092299988988088,0.5,1,1.0000001070843465,0.9969984385002135,2,"smith shop run with the rhythmical clang of busy hammers, beating out old",2,"of busy hammers, beating out old iron such as horseshoes, nails,",little avail. Every black smith shop run with the rhythmical clang,1312.32,1316.26
76,4,clean_fileid_76_doa66_spk1_4.wav,4.0,1,clean_spk1,1316.0,1320.0,66,3.9870403280001483,4.0,1320.0,1320.0001339279997,0.00013392799974099034,0.5,1,1.000000101460606,0.9967600820000371,2,"iron such as horseshoes, nails, or stubs into the great harpoons",2,or stubs into the great harpoons .,"of busy hammers, beating out old iron such as horseshoes, nails,",1316.52,1319.081
76,5,clean_fileid_76_doa66_spk1_5.wav,4.0,1,clean_spk1,1320.0,1324.0,66,3.9851763939986995,4.0,1324.0,1324.000148831,0.00014883099993312499,0.5,1,1.0000001124101208,0.9962940984996749,1,.,0,,or stubs into the great harpoons .,,
77,1,clean_fileid_77_doa267_spk1_1.wav,4.0,1,clean_spk1,1324.0,1328.0,267,3.985124913000618,4.0,1328.0,1328.0001338430002,0.00013384300018515205,0.5,1,1.0000001007853918,0.9962812282501545,1,Grandeur said pang loss,2,Grandeur said pang loss is extremely dangerous according to,,1324.6,1328.12
77,2,clean_fileid_77_doa267_spk1_2.wav,4.0,1,clean_spk1,1328.0,1332.0,267,3.9878572930010705,4.0,1332.0,1332.0001314480005,0.00013144800050213234,0.5,1,1.000000098684685,0.9969643232502676,2,is extremely dangerous according to the testimony of the philosophers,2,"the testimony of the philosophers . For in short, a Glawan king of",Grandeur said pang loss is extremely dangerous according to,1328.32,1332.22
77,3,clean_fileid_77_doa267_spk1_3.wav,4.0,1,clean_spk1,1332.0,1336.0,267,3.985480646000724,4.0,1336.0,1336.0001115450004,0.00011154500043630833,0.5,1,1.0000000834917668,0.996370161500181,2,". For in short, a Glawan king of Moab was assassinated by Ehud",2,Moab was assassinated by Ehud . Absalom was hung by his,"the testimony of the philosophers . For in short, a Glawan king of",1332.44,1336.1599999999999
77,4,clean_fileid_77_doa267_spk1_4.wav,4.0,1,clean_spk1,1336.0,1340.0,267,3.9835332710008515,4.0,1340.0,1340.0001110679996,0.00011106799956905888,0.5,1,1.000000082886567,0.9958833177502129,2,. Absalom was hung by his hair and pierced with three darts.,1,hair and pierced with three darts.,Moab was assassinated by Ehud . Absalom was hung by his,1336.5,1338.28
78,1,clean_fileid_78_doa78_spk1_1.wav,4.0,1,clean_spk1,1340.0,1344.0,78,3.9888871210005163,4.0,1344.0,1344.0001092350003,0.00010923500030912692,0.5,1,1.000000081276042,0.9972217802501291,1,I pray God you may remember these things,2,I pray God you may remember these things now. He has returned,,1340.3799999999999,1343.9199999999998
78,2,clean_fileid_78_doa78_spk1_2.wav,4.0,1,clean_spk1,1344.0,1348.0,78,3.987426070001675,4.0,1348.0,1348.000119882,0.0001198820000354317,0.5,1,1.0000000889332346,0.9968565175004187,2,"now. He has returned in safety. At this place,",2,"in safety. At this place, the sun now getting higher",I pray God you may remember these things now. He has returned,1344.3999999999999,1347.6
78,3,clean_fileid_78_doa78_spk1_3.wav,4.0,1,clean_spk1,1348.0,1352.0,78,3.9853945350005233,4.0,1352.0,1352.0001303910003,0.00013039100031164708,0.5,1,1.0000000964430475,0.9963486337501308,2,"the sun now getting higher , one with the beams of heat of the",2,", one with the beams of heat of the sun and the smoke of the wigwams. I","in safety. At this place, the sun now getting higher",1348.62,1352.2
78,4,clean_fileid_78_doa78_spk1_4.wav,4.0,1,clean_spk1,1352.0,1356.0,78,3.985151250999479,4.0,1356.0,1356.0001172090006,0.00011720900056388928,0.5,1,1.000000086437316,0.9962878127498698,2,sun and the smoke of the wigwams. I thought I should have been blind.,1,thought I should have been blind.,", one with the beams of heat of the sun and the smoke of the wigwams. I",1352.3999999999999,1353.96
79,1,clean_fileid_79_doa98_spk1_1.wav,4.0,1,clean_spk1,1356.0,1360.0,98,3.983877211001527,4.0,1360.0,1360.0001346029994,0.00013460299942380516,0.5,1,1.0000000989727937,0.9959693027503818,2,From insulting or wronging the people of,3,"From insulting or wronging the people of other nations, but they always",,1356.1399999999999,1360.24
79,2,clean_fileid_79_doa98_spk1_2.wav,4.0,1,clean_spk1,1360.0,1364.0,98,3.98629065500063,4.0,1364.0,1364.0000975699995,9.756999952514889e-05,0.5,1,1.0000000715322577,0.9965726637501575,2,"other nations, but they always ardently advocate that we in",2,ardently advocate that we in our turn shall tamely submit,"From insulting or wronging the people of other nations, but they always",1360.72,1364.22
79,3,clean_fileid_79_doa98_spk1_3.wav,4.0,1,clean_spk1,1364.0,1368.0,98,3.985304896999878,4.0,1368.0,1368.0001190819994,0.00011908199940080522,0.5,1,1.0000000870482453,0.9963262242499695,2,our turn shall tamely submit to wrong and insult from,2,to wrong and insult from other nations.,ardently advocate that we in our turn shall tamely submit,1365.0,1368.06
79,4,clean_fileid_79_doa98_spk1_4.wav,4.0,1,clean_spk1,1368.0,1372.0,98,3.9884093170003325,4.0,1372.0,1372.0001352959998,0.00013529599982575746,0.5,1,1.0000000986122448,0.9971023292500831,2,other nations. [BLANK,1,[BLANK,to wrong and insult from other nations.,1369.6,1369.6009999999999
80,1,clean_fileid_80_doa315_spk1_1.wav,4.0,1,clean_spk1,1372.0,1376.0,315,3.986979050001537,4.0,1376.0,1376.000153717,0.00015371700010291534,0.5,1,1.000000111712936,0.9967447625003842,2,_AUDIO _,3,_AUDIO _ they don't know much about it at the People's Banner office.,,1372.24,1375.6
80,2,clean_fileid_80_doa315_spk1_2.wav,4.0,1,clean_spk1,1376.0,1380.0,315,3.985094214000128,4.0,1380.0,1380.0001137999998,0.00011379999978089472,0.5,1,1.000000082463768,0.996273553500032,2,they don't know much about it at the People's Banner office. I thought this to slide and the People's Banner,2,"I thought this to slide and the People's Banner had gone over to the other side, Buntz",_AUDIO _ they don't know much about it at the People's Banner office.,1376.3,1380.22
80,3,clean_fileid_80_doa315_spk1_3.wav,4.0,1,clean_spk1,1380.0,1384.0,315,3.986578191999797,4.0,1384.0,1384.0001493000009,0.00014930000088497763,0.5,1,1.0000001078757232,0.9966445479999493,2,"had gone over to the other side, Buntz .",2,. Mr. Slide is pretty wide awake,"I thought this to slide and the People's Banner had gone over to the other side, Buntz",1381.4199999999998,1383.9199999999998
80,4,clean_fileid_80_doa315_spk1_4.wav,4.0,1,clean_spk1,1384.0,1388.0,315,3.9865744630005793,4.0,1388.0,1388.000107076,0.00010707599994930206,0.5,1,1.0000000771440922,0.9966436157501448,2,"Mr. Slide is pretty wide awake , but the other side is on.",1,", but the other side is on.",. Mr. Slide is pretty wide awake,1384.32,1385.4199999999998
81,1,clean_fileid_81_doa289_spk1_1.wav,4.0,1,clean_spk1,1388.0,1392.0,289,3.983970858000248,4.0,1392.0,1392.000105981001,0.00010598100107017672,0.5,1,1.0000000761357766,0.995992714500062,1,So you're at the old game,2,"So you're at the old game Mr Finn, said his landlord",,1388.6399999999999,1391.8
81,2,clean_fileid_81_doa289_spk1_2.wav,4.0,1,clean_spk1,1392.0,1396.0,289,3.9868663490015024,4.0,1396.0,1396.0001345459996,0.00013454599957185565,0.5,1,1.0000000963796558,0.9967165872503756,2,"Mr Finn, said his landlord , ""Yes, at the",2,", ""Yes, at the old game, I suppose it's","So you're at the old game Mr Finn, said his landlord",1392.46,1396.2
81,3,clean_fileid_81_doa289_spk1_3.wav,4.0,1,clean_spk1,1396.0,1400.0,289,3.985865090000516,4.0,1400.0,1400.00014585,0.00014585000008082716,0.5,1,1.0000001041785715,0.996466272500129,2,"old game, I suppose it's the same with you. Now",2,the same with you. Now Mr Bunce had been a very violent,", ""Yes, at the old game, I suppose it's",1396.3,1400.24
81,4,clean_fileid_81_doa289_spk1_4.wav,4.0,1,clean_spk1,1400.0,1404.0,289,3.9862629600011132,4.0,1404.0,1404.000127962,0.0001279620000786963,0.5,1,1.0000000911410256,0.9965657400002783,2,Mr Bunce had been a very violent politician.,1,politician.,the same with you. Now Mr Bunce had been a very violent,1400.8,1401.8
82,1,clean_fileid_82_doa243_spk1_1.wav,4.0,1,clean_spk1,1404.0,1408.0,243,3.986217167999712,4.0,1408.0,1408.000120347001,0.00012034700102958595,0.5,1,1.0000000854737223,0.996554291999928,2,Follow ed him in an open boat,3,Follow ed him in an open boat as soon as she had got,,1404.1599999999999,1408.12
82,2,clean_fileid_82_doa243_spk1_2.wav,4.0,1,clean_spk1,1408.0,1412.0,243,3.9887617280000995,4.0,1412.0,1412.000144038001,0.00014403800105355913,0.5,1,1.0000001020099158,0.9971904320000249,2,"as soon as she had got on the quarter deck, she flew",2,"on the quarter deck, she flew with her husband and attempted",Follow ed him in an open boat as soon as she had got,1408.44,1411.82
82,3,clean_fileid_82_doa243_spk1_3.wav,4.0,1,clean_spk1,1412.0,1416.0,243,3.9859233520001,4.0,1416.0,1416.0001327580003,0.000132758000290778,0.5,1,1.00000009375565,0.996480838000025,2,with her husband and attempted to strike him with such impetu,2,to strike him with such impetu osity that he thought it most,"on the quarter deck, she flew with her husband and attempted",1412.3799999999999,1416.28
82,4,clean_fileid_82_doa243_spk1_4.wav,4.0,1,clean_spk1,1416.0,1420.0,243,3.987248666000596,4.0,1420.0,1420.00011584,0.00011584000003495021,0.5,1,1.0000000815774648,0.996812166500149,2,osity that he thought it most prudent to slip on one side,2,prudent to slip on one side .,to strike him with such impetu osity that he thought it most,1416.58,1418.761
82,5,clean_fileid_82_doa243_spk1_5.wav,4.0,1,clean_spk1,1420.0,1424.0,243,3.986220749000495,4.0,1424.0,1424.000131463,0.00013146299988875398,0.5,1,1.0000000923195225,0.9965551872501237,1,.,0,,prudent to slip on one side .,,
83,1,clean_fileid_83_doa43_spk1_1.wav,4.0,1,clean_spk1,1424.0,1428.0,43,3.98610640699917,4.0,1428.0,1428.0001333459995,0.00013334599952941062,0.5,1,1.0000000933795514,0.9965266017497925,2,And that the monkey men were getting ahead,3,"And that the monkey men were getting ahead , were they too great-minded and",,1424.26,1428.12
83,2,clean_fileid_83_doa43_spk1_2.wav,4.0,1,clean_spk1,1428.0,1432.0,43,3.985314436999033,4.0,1432.0,1432.0001333659993,0.0001333659993179026,0.5,1,1.0000000931326811,0.9963286092497583,2,", were they too great-minded and decent to exterminate their puny",2,decent to exterminate their puny rivals. It,"And that the monkey men were getting ahead , were they too great-minded and",1428.32,1432.1599999999999
83,3,clean_fileid_83_doa43_spk1_3.wav,4.0,1,clean_spk1,1432.0,1436.0,43,3.985785375998603,4.0,1436.0,1436.0001395110003,0.0001395110002704314,0.5,1,1.0000000971525072,0.9964463439996507,2,rivals. It may have been their tolerance and patience that,2,may have been their tolerance and patience that betrayed them. They wait too,decent to exterminate their puny rivals. It,1432.3,1436.18
83,4,clean_fileid_83_doa43_spk1_4.wav,4.0,1,clean_spk1,1436.0,1440.0,43,3.985808014000213,4.0,1440.0,1440.0001454879994,0.0001454879993616487,0.5,1,1.0000001010333328,0.9964520035000533,2,betrayed them. They wait too long before they resent an imposition,2,long before they resent an imposition or insult.,may have been their tolerance and patience that betrayed them. They wait too,1436.5,1439.54
83,5,clean_fileid_83_doa43_spk1_5.wav,4.0,1,clean_spk1,1440.0,1444.0,43,3.986528758001441,4.0,1444.0,1444.000291837,0.0002918370000770665,0.5,1,1.0000002021031857,0.9966321895003603,2,or insult. [BLANK,1,[BLANK,long before they resent an imposition or insult.,1441.1399999999999,1441.1409999999998
84,1,clean_fileid_84_doa41_spk1_1.wav,4.0,1,clean_spk1,1444.0,1448.0,41,3.985113991000617,4.0,1448.0,1448.000134369001,0.0001343690009889542,0.5,1,1.0000000927962713,0.9962784977501542,2,"_ Poor Mrs Low, we can",3,"_ Poor Mrs Low, we can foresee that there is much grief in",,1444.2,1448.28
84,2,clean_fileid_84_doa41_spk1_2.wav,4.0,1,clean_spk1,1448.0,1452.0,41,3.986394441999437,4.0,1452.0,1452.0001074389993,0.00010743899929366307,0.5,1,1.000000073993801,0.9965986104998592,2,"foresee that there is much grief in store for her, and some rocks",2,"store for her, and some rocks ahead too in the political career","_ Poor Mrs Low, we can foresee that there is much grief in",1448.48,1452.1599999999999
84,3,clean_fileid_84_doa41_spk1_3.wav,4.0,1,clean_spk1,1452.0,1456.0,41,3.9871249470015755,4.0,1456.0,1456.0001290610007,0.00012906100073450943,0.5,1,1.0000000886407971,0.9967812367503939,2,ahead too in the political career of her husband,2,of her husband . Phineas was still in London,"store for her, and some rocks ahead too in the political career",1452.56,1456.22
84,4,clean_fileid_84_doa41_spk1_4.wav,4.0,1,clean_spk1,1456.0,1460.0,41,3.9857110989996727,4.0,1460.0,1460.000124239,0.00012423899988789344,0.5,1,1.0000000850952053,0.9964277747499182,2,". Phineas was still in London , hanging about the clubs, doing nothing",2,", hanging about the clubs, doing nothing .",of her husband . Phineas was still in London,1456.6599999999999,1458.561
84,5,clean_fileid_84_doa41_spk1_5.wav,4.0,1,clean_spk1,1460.0,1464.0,41,3.9866621229994053,4.0,1464.0,1464.0001355640006,0.0001355640006295289,0.5,1,1.000000092598361,0.9966655307498513,1,.,0,,", hanging about the clubs, doing nothing .",,
85,1,clean_fileid_85_doa173_spk1_1.wav,4.0,1,clean_spk1,1464.0,1468.0,173,3.985614387000169,4.0,1468.0,1468.0001411910007,0.0001411910006936523,0.5,1,1.0000000961791558,0.9964035967500422,1,He contemplated with unspeakable,2,He contemplated with unspeakable delight the large diamond was,,1464.62,1468.1399999999999
85,2,clean_fileid_85_doa173_spk1_2.wav,4.0,1,clean_spk1,1468.0,1472.0,173,3.9821104279999417,4.0,1472.0,1472.0001156450007,0.00011564500073291129,0.5,1,1.0000000785631797,0.9955276069999854,2,delight the large diamond was shown on the major's little finger.,2,"shown on the major's little finger. For the major, like a prudent",He contemplated with unspeakable delight the large diamond was,1468.3799999999999,1472.1
85,3,clean_fileid_85_doa173_spk1_3.wav,4.0,1,clean_spk1,1472.0,1476.0,173,3.9861925859986513,4.0,1476.0,1476.0001253750006,0.0001253750006071641,0.5,1,1.0000000849424124,0.9965481464996628,2,"For the major, like a prudent man, in case of any accident",2,"man, in case of any accident happening to his bank notes, had immediately","shown on the major's little finger. For the major, like a prudent",1472.3,1476.28
85,4,clean_fileid_85_doa173_spk1_4.wav,4.0,1,clean_spk1,1476.0,1480.0,173,3.985902274998807,4.0,1480.0,1480.0001347770003,0.00013477700031216955,0.5,1,1.0000000910655407,0.9964755687497018,2,"happening to his bank notes, had immediately converted them into an available",2,converted them into an available asset,"man, in case of any accident happening to his bank notes, had immediately",1476.96,1479.041
85,5,clean_fileid_85_doa173_spk1_5.wav,4.0,1,clean_spk1,1480.0,1484.0,173,3.985127862999434,4.0,1484.0,1484.0001218000007,0.00012180000067019137,0.5,1,1.0000000820754722,0.9962819657498585,1,asset,0,,converted them into an available asset,,
86,1,clean_fileid_86_doa290_spk1_1.wav,4.0,1,clean_spk1,1484.0,1488.0,290,3.9859813900002337,4.0,1488.0,1488.0001049640005,0.00010496400045667542,0.5,1,1.000000070540323,0.9964953475000584,1,Then the woman served up four different things,2,"Then the woman served up four different things . Roast meat, salad",,1484.3799999999999,1488.06
86,2,clean_fileid_86_doa290_spk1_2.wav,4.0,1,clean_spk1,1488.0,1492.0,290,3.986650216000271,4.0,1492.0,1492.000117378001,0.00011737800105038332,0.5,1,1.0000000786715826,0.9966625540000678,2,". Roast meat, salad , cakes, and wine",2,", cakes, and wine , just as they were about to sit","Then the woman served up four different things . Roast meat, salad",1488.94,1492.2
86,3,clean_fileid_86_doa290_spk1_3.wav,4.0,1,clean_spk1,1492.0,1496.0,290,3.9871076109993737,4.0,1496.0,1496.0001095409998,0.00010954099980153842,0.5,1,1.0000000732225935,0.9967769027498434,2,", just as they were about to sit down and eat, there was a knocking outside",2,"down and eat, there was a knocking outside . The woman said, ""Oh heavens, it is my husband",", cakes, and wine , just as they were about to sit",1492.3799999999999,1496.18
86,4,clean_fileid_86_doa290_spk1_4.wav,4.0,1,clean_spk1,1496.0,1500.0,290,3.9856527899992216,4.0,1500.0,1500.0001179220008,0.00011792200075433357,0.5,1,1.0000000786146672,0.9964131974998054,2,". The woman said, ""Oh heavens, it is my husband ."" She quickly hid the roast meat inside",2,"."" She quickly hid the roast meat inside the tiled stove.","down and eat, there was a knocking outside . The woman said, ""Oh heavens, it is my husband",1496.52,1499.78
86,5,clean_fileid_86_doa290_spk1_5.wav,4.0,1,clean_spk1,1500.0,1504.0,290,3.985589625001012,4.0,1504.0,1504.0001718180001,0.00017181800012622261,0.5,1,1.0000001142406916,0.996397406250253,1,the tiled stove.,0,,"."" She quickly hid the roast meat inside the tiled stove.",,
87,1,clean_fileid_87_doa124_spk1_1.wav,4.0,1,clean_spk1,1504.0,1508.0,124,3.984888160999617,4.0,1508.0,1508.000088025,8.802499996818369e-05,0.5,1,1.0000000583720159,0.9962220402499042,1,He came up into the garden and established,2,He came up into the garden and established himself under a bird and began,,1504.52,1508.24
87,2,clean_fileid_87_doa124_spk1_2.wav,4.0,1,clean_spk1,1508.0,1512.0,124,3.9878986370003986,4.0,1512.0,1512.0001094099998,0.00010940999982267385,0.5,1,1.000000072361111,0.9969746592500996,2,himself under a bird and began to practice Italian scales,2,to practice Italian scales . The result was that Coral,He came up into the garden and established himself under a bird and began,1508.48,1512.24
87,3,clean_fileid_87_doa124_spk1_3.wav,4.0,1,clean_spk1,1512.0,1516.0,124,3.9855890449998697,4.0,1516.0,1516.0001348079995,0.00013480799952958478,0.5,1,1.0000000889234826,0.9963972612499674,2,. The result was that Coral Dr. Bullfrog instead of being,2,Dr. Bullfrog instead of being considered as a respectable old boar,to practice Italian scales . The result was that Coral,1512.46,1516.18
87,4,clean_fileid_87_doa124_spk1_4.wav,4.0,1,clean_spk1,1516.0,1520.0,124,3.9849900049994176,4.0,1520.0,1520.0009531999995,0.0009531999994578655,0.5,1,1.0000006271052628,0.9962475012498544,2,considered as a respectable old boar .,2,. Ms,Dr. Bullfrog instead of being considered as a respectable old boar,1516.96,1519.481
88,1,clean_fileid_88_doa122_spk1_1.wav,4.0,1,clean_spk1,1520.0,1524.0,122,3.986702874000912,4.0,1524.0,1524.0000981149997,9.811499967327109e-05,0.5,1,1.000000064379921,0.996675718500228,2,Ms . Carlile's eyes searching her face,2,. Carlile's eyes searching her face inquisitively all the time,,1520.46,1523.68
88,2,clean_fileid_88_doa122_spk1_2.wav,4.0,1,clean_spk1,1524.0,1528.0,122,3.9866392940002697,4.0,1528.0,1528.000132522001,0.00013252200096758315,0.5,1,1.0000000867290582,0.9966598235000674,2,inquisitively all the time . Why do you wear glasses,2,. Why do you wear glasses ? Began Miss Corny abruptly as,. Carlile's eyes searching her face inquisitively all the time,1524.3,1528.1399999999999
88,3,clean_fileid_88_doa122_spk1_3.wav,4.0,1,clean_spk1,1528.0,1532.0,122,3.986286975999974,4.0,1532.0,1532.0001318330005,0.00013183300052332925,0.5,1,1.0000000860528724,0.9965717439999935,2,? Began Miss Corny abruptly as soon as they were indoors. Another deep,2,soon as they were indoors. Another deep flush and an imperceptible hesitation,. Why do you wear glasses ? Began Miss Corny abruptly as,1528.3799999999999,1532.1
88,4,clean_fileid_88_doa122_spk1_4.wav,4.0,1,clean_spk1,1532.0,1536.0,122,3.9846297389995016,4.0,1536.0,1536.0001291760009,0.0001291760008825804,0.5,1,1.000000084098959,0.9961574347498754,2,flush and an imperceptible hesitation . My eyes are not strong,2,. My eyes are not strong . G,soon as they were indoors. Another deep flush and an imperceptible hesitation,1533.3999999999999,1536.1
89,1,clean_fileid_89_doa226_spk1_1.wav,4.0,1,clean_spk1,1536.0,1540.0,226,3.9853557530004764,4.0,1540.0,1540.0001368900002,0.00013689000024896814,0.5,1,1.0000000888896106,0.9963389382501191,2,". G artles, strings and loops, many",2,"artles, strings and loops, many of them beautifully made and ornamented",,1536.34,1540.02
89,2,clean_fileid_89_doa226_spk1_2.wav,4.0,1,clean_spk1,1540.0,1544.0,226,3.9864830300011818,4.0,1544.0,1544.0000987270005,9.872700047708349e-05,0.5,1,1.0000000639423579,0.9966207575002954,2,of them beautifully made and ornamented . The ancient Irish,2,. The ancient Irish wore trousers which were so tight fitting,"artles, strings and loops, many of them beautifully made and ornamented",1540.74,1544.18
89,3,clean_fileid_89_doa226_spk1_3.wav,4.0,1,clean_spk1,1544.0,1548.0,226,3.988169389998802,4.0,1548.0,1548.000137598,0.00013759800003754208,0.5,1,1.0000000888875968,0.9970423474997006,2,wore trousers which were so tight fitting as to show perfectly the shape of the limbs,2,as to show perfectly the shape of the limbs . When terminating below the,. The ancient Irish wore trousers which were so tight fitting,1544.5,1548.24
89,4,clean_fileid_89_doa226_spk1_4.wav,4.0,1,clean_spk1,1548.0,1552.0,226,3.985433734998878,4.0,1552.0,1552.0001992900006,0.0001992900006371201,0.5,1,1.0000001284085056,0.9963584337497196,2,". When terminating below the ankles, it was held down by a slender strap",2,"ankles, it was held down by a slender strap passing under the foot",as to show perfectly the shape of the limbs . When terminating below the,1548.4199999999998,1551.4199999999998
89,5,clean_fileid_89_doa226_spk1_5.wav,4.0,1,clean_spk1,1552.0,1556.0,226,3.9854335079999146,4.0,1556.0,1556.0001227940002,0.00012279400016268482,0.5,1,1.0000000789164525,0.9963583769999786,2,passing under the foot .,1,.,"ankles, it was held down by a slender strap passing under the foot",1552.08,1552.081
90,1,clean_fileid_90_doa290_spk1_1.wav,4.0,1,clean_spk1,1556.0,1560.0,290,3.984635999000602,4.0,1560.0,1560.0001237179995,0.00012371799948596163,0.5,1,1.0000000793064099,0.9961589997501505,1,A representative assembly drawn from,2,A representative assembly drawn from among themselves would simply reflect their,,1556.48,1560.12
90,2,clean_fileid_90_doa290_spk1_2.wav,4.0,1,clean_spk1,1560.0,1564.0,290,3.9857107530006033,4.0,1564.0,1564.0001367060004,0.00013670600037585245,0.5,1,1.0000000874079287,0.9964276882501508,2,among themselves would simply reflect their own turbulent insubordination,2,own turbulent insubordination . It would refuse,A representative assembly drawn from among themselves would simply reflect their,1560.32,1564.06
